TMAX,TMIN,PRCP,SNWD,DATE,STATION
  284,  150,    0,,2012-07-24,AGM00060437
  357,  211,    0,,2012-07-25,AGM00060437
  347,  270,    0,,2012-07-26,AGM00060437
  379,,    0,,2012-07-27,AGM00060437
  321,  190,   30,,2012-07-28,AGM00060437
  347,,    0,,2012-07-29,AGM00060437
  346,  215,    0,,2012-07-30,AGM00060437
  367,  270,    0,,2012-07-31,AGM00060437
  397,  280,    0,,2012-08-01,AGM00060437
  391,  269,    0,,2012-08-02,AGM00060437
  380,  276,    0,,2012-08-03,AGM00060437
  364,  225,    0,,2012-08-04,AGM00060437
  355,,    0,,2012-08-05,AGM00060437
  315,  220,    0,,2012-08-06,AGM00060437
  365,  213,    0,,2012-08-07,AGM00060437
  389,  283,    0,,2012-08-08,AGM00060437
  385,  274,    0,,2012-08-09,AGM00060437
  365,  278,    0,,2012-08-10,AGM00060437
  365,  266,    0,,2012-08-11,AGM00060437
  365,  264,    0,,2012-08-12,AGM00060437
  356,  244,    0,,2012-08-13,AGM00060437
  345,  210,    0,,2012-08-14,AGM00060437
  350,  255,    0,,2012-08-15,AGM00060437
  395,  254,    0,,2012-08-16,AGM00060437
  386,  288,    0,,2012-08-17,AGM00060437
  381,  288,    0,,2012-08-18,AGM00060437
  353,  274,    0,,2012-08-19,AGM00060437
  350,  245,    0,,2012-08-20,AGM00060437
  353,  233,    0,,2012-08-21,AGM00060437
  347,  195,    0,,2012-08-22,AGM00060437
  357,  258,    0,,2012-08-23,AGM00060437
  343,  205,    0,,2012-08-24,AGM00060437
  316,  210,    0,,2012-08-25,AGM00060437
  317,  189,    0,,2012-08-26,AGM00060437
,  206,    0,,2012-08-27,AGM00060437
  345,  215,    0,,2012-08-28,AGM00060437
  362,  244,    0,,2012-08-29,AGM00060437
  325,  215,    0,,2012-08-30,AGM00060437
  232,,    0,,2012-08-31,AGM00060437
  232,  130,   41,,2012-09-01,AGM00060437
  210,  129,    5,,2012-09-02,AGM00060437
  216,   96,    0,,2012-09-03,AGM00060437
  255,  130,    0,,2012-09-04,AGM00060437
  274,  172,    0,,2012-09-05,AGM00060437
  302,  201,    0,,2012-09-06,AGM00060437
  297,  207,    0,,2012-09-07,AGM00060437
  300,  208,    3,,2012-09-08,AGM00060437
  295,  180,    0,,2012-09-09,AGM00060437
  310,  206,    0,,2012-09-10,AGM00060437
  318,  196,   30,,2012-09-11,AGM00060437
  290,  198,    0,,2012-09-12,AGM00060437
  227,  156,    0,,2012-09-13,AGM00060437
  202,  114,    0,,2012-09-14,AGM00060437
  263,  115,    5,,2012-09-15,AGM00060437
  304,  157,    0,,2012-09-16,AGM00060437
  321,  195,    0,,2012-09-17,AGM00060437
  330,  212,    0,,2012-09-18,AGM00060437
  264,,    0,,2012-09-19,AGM00060437
  325,  169,    0,,2012-09-20,AGM00060437
  332,  240,    0,,2012-09-21,AGM00060437
  340,  245,    0,,2012-09-22,AGM00060437
  344,  240,    0,,2012-09-23,AGM00060437
  247,,    0,,2012-09-24,AGM00060437
  235,  172,    3,,2012-09-25,AGM00060437
  277,  148,    5,,2012-09-26,AGM00060437
  286,  165,    0,,2012-09-27,AGM00060437
,  203,    5,,2012-09-28,AGM00060437
  211,  105,   41,,2012-09-29,AGM00060437
  210,  118,    0,,2012-09-30,AGM00060437
  226,  117,    0,,2012-10-01,AGM00060437
  247,  117,    0,,2012-10-02,AGM00060437
  291,  170,    0,,2012-10-03,AGM00060437
  305,  205,    0,,2012-10-04,AGM00060437
  296,  209,    0,,2012-10-05,AGM00060437
  294,  190,   10,,2012-10-06,AGM00060437
  288,  198,    0,,2012-10-07,AGM00060437
  272,  175,    0,,2012-10-08,AGM00060437
  285,  178,    0,,2012-10-09,AGM00060437
  293,  170,    0,,2012-10-10,AGM00060437
  264,  165,    0,,2012-10-11,AGM00060437
  213,  160,    0,,2012-10-12,AGM00060437
  205,  128,    5,,2012-10-13,AGM00060437
  206,  100,    0,,2012-10-14,AGM00060437
  143,,    0,,2012-10-15,AGM00060437
  187,   80,   71,,2012-10-16,AGM00060437
  252,  130,    0,,2012-10-17,AGM00060437
  250,  170,    0,,2012-10-18,AGM00060437
  244,  168,    0,,2012-10-19,AGM00060437
  196,,    0,,2012-10-20,AGM00060437
  170,   90,   71,,2012-10-21,AGM00060437
  180,   80,    0,,2012-10-22,AGM00060437
  202,   90,    0,,2012-10-23,AGM00060437
  221,  111,    0,,2012-10-24,AGM00060437
  265,  155,    0,,2012-10-25,AGM00060437
  207,  120,   61,,2012-10-26,AGM00060437
  144,,    8,,2012-10-27,AGM00060437
   88,,  150,,2012-10-28,AGM00060437
  140,   29,   30,,2012-10-29,AGM00060437
  126,   85,    5,,2012-10-30,AGM00060437
  125,   85,   99,,2012-10-31,AGM00060437
  164,   87,   41,,2012-11-01,AGM00060437
  149,  120,    0,,2012-11-02,AGM00060437
  230,  117,    0,,2012-11-03,AGM00060437
  232,  165,    0,,2012-11-04,AGM00060437
  175,,    0,,2012-11-05,AGM00060437
  184,  146,   61,,2012-11-06,AGM00060437
  170,  119,   41,,2012-11-07,AGM00060437
  215,  130,    0,,2012-11-08,AGM00060437
  207,  152,    0,,2012-11-09,AGM00060437
  125,,    8,,2012-11-10,AGM00060437
  135,   70,  279,,2012-11-11,AGM00060437
  131,,  140,,2012-11-13,AGM00060437
  124,   57,   20,,2012-11-14,AGM00060437
  129,   79,   71,,2012-11-15,AGM00060437
  164,  100,    5,,2012-11-16,AGM00060437
  125,,    0,,2012-11-17,AGM00060437
  136,   88,    0,,2012-11-18,AGM00060437
  101,   87,    0,,2012-11-19,AGM00060437
  150,   73,  330,,2012-11-20,AGM00060437
  160,   87,    0,,2012-11-21,AGM00060437
  172,   88,    0,,2012-11-22,AGM00060437
  166,   82,    0,,2012-11-23,AGM00060437
  167,   94,    0,,2012-11-24,AGM00060437
  165,   88,    0,,2012-11-25,AGM00060437
  152,   89,    0,,2012-11-26,AGM00060437
  102,,    0,,2012-11-27,AGM00060437
   40,   10,  119,,2012-11-28,AGM00060437
   43,,    0,,2012-11-29,AGM00060437
   40,,   61,,2012-11-30,AGM00060437
   68,   30,   10,,2012-12-01,AGM00060437
   65,   30,   10,,2012-12-02,AGM00060437
   81,   27,   20,,2012-12-03,AGM00060437
   62,   24,    0,,2012-12-04,AGM00060437
   66,   50,    0,,2012-12-05,AGM00060437
   76,   21,   30,,2012-12-06,AGM00060437
   71,   40,    0,,2012-12-07,AGM00060437
   78,,   30,,2012-12-08,AGM00060437
   87,   18,   41,,2012-12-09,AGM00060437
  108,   40,    5,,2012-12-10,AGM00060437
   91,   44,    0,,2012-12-11,AGM00060437
  104,   45,    0,,2012-12-12,AGM00060437
  111,   41,    0,,2012-12-13,AGM00060437
  119,   49,    0,,2012-12-14,AGM00060437
  135,   90,    0,,2012-12-15,AGM00060437
   96,   82,    0,,2012-12-16,AGM00060437
  105,   93,    0,,2012-12-17,AGM00060437
  127,   70,    0,,2012-12-18,AGM00060437
  150,   76,    0,,2012-12-19,AGM00060437
  138,   95,    0,,2012-12-20,AGM00060437
  116,   74,    0,,2012-12-21,AGM00060437
  130,   74,    0,,2012-12-22,AGM00060437
  200,   80,    0,,2012-12-23,AGM00060437
  212,  140,    0,,2012-12-24,AGM00060437
  160,   92,    0,,2012-12-25,AGM00060437
   69,,   10,,2012-12-26,AGM00060437
  112,   35,   41,,2012-12-27,AGM00060437
  112,,    0,,2012-12-28,AGM00060437
  125,   35,    0,,2012-12-29,AGM00060437
   86,   39,    0,,2012-12-30,AGM00060437
  103,   26,    8,,2012-12-31,AGM00060437
   80,   30,    0,,2013-01-01,AGM00060437
   60,,   30,,2013-01-02,AGM00060437
   57,   20,  150,,2013-01-03,AGM00060437
   93,   30,    5,,2013-01-04,AGM00060437
  106,,    0,,2013-01-05,AGM00060437
  121,   29,    0,,2013-01-06,AGM00060437
  123,   37,    0,,2013-01-07,AGM00060437
  126,   45,    0,,2013-01-08,AGM00060437
  155,   54,    0,,2013-01-09,AGM00060437
   99,   50,    0,,2013-01-10,AGM00060437
  115,   60,    0,,2013-01-11,AGM00060437
   85,   55,    0,,2013-01-12,AGM00060437
   80,,   10,,2013-01-13,AGM00060437
   29,,   79,,2013-01-14,AGM00060437
   51,   12,  150,,2013-01-15,AGM00060437
   54,   40,    5,,2013-01-16,AGM00060437
,   44,   20,,2013-01-17,AGM00060437
  108,   50,    0,,2013-01-18,AGM00060437
  147,,    0,,2013-01-19,AGM00060437
   50,,   20,,2013-01-20,AGM00060437
   80,   22,    0,,2013-01-21,AGM00060437
   70,   28,  130,,2013-01-22,AGM00060437
   38,,   89,,2013-01-23,AGM00060437
   65,   17,   51,,2013-01-24,AGM00060437
   64,   28,   10,,2013-01-25,AGM00060437
   79,   16,   10,,2013-01-26,AGM00060437
  111,   22,  239,,2013-01-27,AGM00060437
   76,,   30,,2013-01-28,AGM00060437
  138,   43,   51,,2013-01-29,AGM00060437
  162,   90,    0,,2013-01-30,AGM00060437
,   80,    0,,2013-01-31,AGM00060437
  170,   86,    0,,2013-02-01,AGM00060437
   77,,    0,,2013-02-02,AGM00060437
   16,,   41,   89,2013-02-03,AGM00060437
   61,,  150,,2013-02-04,AGM00060437
  110,    5,    0,,2013-02-05,AGM00060437
   51,,    0,,2013-02-06,AGM00060437
   28,,   41,   20,2013-02-07,AGM00060437
   39,  -10,   61,   10,2013-02-08,AGM00060437
   18,  -10,   89,   51,2013-02-09,AGM00060437
   80,  -10,   41,   10,2013-02-10,AGM00060437
   52,,    0,   30,2013-02-11,AGM00060437
   32,   -4,  239,   10,2013-02-12,AGM00060437
   36,   -5,   41,,2013-02-13,AGM00060437
   89,   14,   79,,2013-02-14,AGM00060437
  141,   49,    0,,2013-02-15,AGM00060437
  140,   60,    0,,2013-02-16,AGM00060437
  139,   56,    0,,2013-02-17,AGM00060437
  116,   50,    0,,2013-02-18,AGM00060437
  154,   79,    0,,2013-02-19,AGM00060437
  112,,    0,,2013-02-20,AGM00060437
   69,   52,   30,,2013-02-21,AGM00060437
  101,   50,    0,,2013-02-22,AGM00060437
   69,,   61,,2013-02-23,AGM00060437
   25,  -10,  150,,2013-02-24,AGM00060437
   19,  -13,   89,   10,2013-02-25,AGM00060437
   32,  -26,   89,,2013-02-26,AGM00060437
   84,  -16,    0,,2013-02-27,AGM00060437
  121,   37,    0,,2013-02-28,AGM00060437
   32,   15,   30,,2013-03-01,AGM00060437
   58,   24,   89,,2013-03-02,AGM00060437
  118,   48,   51,,2013-03-03,AGM00060437
   94,   70,    0,,2013-03-04,AGM00060437
  141,   78,   30,,2013-03-05,AGM00060437
  105,   78,   20,,2013-03-06,AGM00060437
  150,   90,   10,,2013-03-07,AGM00060437
  169,   90,   10,,2013-03-08,AGM00060437
  161,  102,    0,,2013-03-09,AGM00060437
  110,   69,   20,,2013-03-10,AGM00060437
  103,   54,    8,,2013-03-11,AGM00060437
   80,,    0,,2013-03-12,AGM00060437
,,   41,,2013-03-13,AGM00060437
   46,   -7,   51,,2013-03-14,AGM00060437
   75,    8,    0,,2013-03-15,AGM00060437
  143,   22,    0,,2013-03-16,AGM00060437
  178,  114,    3,,2013-03-17,AGM00060437
  150,   90,    0,,2013-03-18,AGM00060437
  182,   78,    3,,2013-03-19,AGM00060437
  103,,   51,,2013-03-20,AGM00060437
  148,   45,  300,,2013-03-21,AGM00060437
  205,  107,    0,,2013-03-22,AGM00060437
  142,   74,    0,,2013-03-23,AGM00060437
   71,,   20,,2013-03-24,AGM00060437
  108,   60,   51,,2013-03-25,AGM00060437
  147,   55,    0,,2013-03-26,AGM00060437
  151,   77,    0,,2013-03-27,AGM00060437
  160,   88,    0,,2013-03-28,AGM00060437
  152,   80,   10,,2013-03-29,AGM00060437
,   97,    0,,2013-03-30,AGM00060437
  141,   84,    0,,2013-03-31,AGM00060437
  139,,   41,,2013-04-01,AGM00060437
  125,   60,    0,,2013-04-02,AGM00060437
  195,   65,    0,,2013-04-03,AGM00060437
  125,   68,    3,,2013-04-04,AGM00060437
  150,   56,   30,,2013-04-05,AGM00060437
   61,   32,  231,,2013-04-06,AGM00060437
  106,    8,   51,,2013-04-07,AGM00060437
  161,   68,    0,,2013-04-08,AGM00060437
  176,   84,    0,,2013-04-09,AGM00060437
  171,   74,    0,,2013-04-10,AGM00060437
  220,   94,    0,,2013-04-11,AGM00060437
  192,  104,    0,,2013-04-12,AGM00060437
  234,  104,    0,,2013-04-13,AGM00060437
  257,  160,    5,,2013-04-14,AGM00060437
  245,  188,    0,,2013-04-15,AGM00060437
  245,  162,    0,,2013-04-16,AGM00060437
  250,  180,    0,,2013-04-17,AGM00060437
  237,  155,    0,,2013-04-18,AGM00060437
  242,  143,    0,,2013-04-19,AGM00060437
  153,   85,    0,,2013-04-20,AGM00060437
  148,   56,    0,,2013-04-21,AGM00060437
  135,   50,    0,,2013-04-22,AGM00060437
  135,   50,    0,,2013-04-23,AGM00060437
  102,   55,    0,,2013-04-24,AGM00060437
  129,   87,  201,,2013-04-25,AGM00060437
  130,   85,    8,,2013-04-26,AGM00060437
  186,   70,   99,,2013-04-27,AGM00060437
  134,  100,   51,,2013-04-28,AGM00060437
   75,   33,   71,,2013-04-29,AGM00060437
  170,   55,   20,,2013-04-30,AGM00060437
  158,   66,    0,,2013-05-01,AGM00060437
  130,   90,    0,,2013-05-02,AGM00060437
  124,   87,    3,,2013-05-03,AGM00060437
  117,   83,   30,,2013-05-04,AGM00060437
  160,   76,    3,,2013-05-05,AGM00060437
  205,   80,   20,,2013-05-06,AGM00060437
  217,  122,    0,,2013-05-07,AGM00060437
  254,  149,    0,,2013-05-08,AGM00060437
  262,  166,    0,,2013-05-09,AGM00060437
  260,  179,    0,,2013-05-10,AGM00060437
  236,  156,    0,,2013-05-11,AGM00060437
  233,  140,    0,,2013-05-12,AGM00060437
  247,  157,    0,,2013-05-13,AGM00060437
  216,,    0,,2013-05-14,AGM00060437
  137,,  480,,2013-05-15,AGM00060437
  124,   89,  160,,2013-05-16,AGM00060437
  174,   74,    0,,2013-05-17,AGM00060437
  119,,    0,,2013-05-18,AGM00060437
  155,   46,   10,,2013-05-19,AGM00060437
  173,   84,    0,,2013-05-20,AGM00060437
  117,,   10,,2013-05-21,AGM00060437
  125,   50,  620,,2013-05-22,AGM00060437
  174,   93,    3,,2013-05-23,AGM00060437
  210,  105,    0,,2013-05-24,AGM00060437
  202,  115,    0,,2013-05-25,AGM00060437
  227,  135,    0,,2013-05-26,AGM00060437
  204,,    0,,2013-05-27,AGM00060437
  180,   85,  231,,2013-05-28,AGM00060437
  156,   80,    0,,2013-05-29,AGM00060437
  137,   70,    0,,2013-05-30,AGM00060437
  180,   80,    0,,2013-05-31,AGM00060437
  170,   84,    0,,2013-06-01,AGM00060437
  234,  112,    0,,2013-06-02,AGM00060437
  224,  129,    0,,2013-06-03,AGM00060437
  235,  130,    0,,2013-06-04,AGM00060437
  275,  162,    0,,2013-06-05,AGM00060437
  205,  120,   61,,2013-06-06,AGM00060437
  235,  112,   51,,2013-06-07,AGM00060437
  197,   99,    0,,2013-06-08,AGM00060437
  191,   87,    0,,2013-06-09,AGM00060437
  197,   93,    0,,2013-06-10,AGM00060437
  247,  116,    0,,2013-06-11,AGM00060437
  270,  158,    0,,2013-06-12,AGM00060437
  283,  184,    0,,2013-06-13,AGM00060437
  301,  204,    0,,2013-06-14,AGM00060437
  327,  221,    0,,2013-06-15,AGM00060437
  349,  229,    0,,2013-06-16,AGM00060437
  344,  245,    0,,2013-06-17,AGM00060437
  241,  145,    0,,2013-06-18,AGM00060437
  217,  116,    0,,2013-06-19,AGM00060437
  235,   95,    0,,2013-06-20,AGM00060437
  270,  157,    0,,2013-06-21,AGM00060437
  210,  135,    0,,2013-06-22,AGM00060437
  237,  135,    0,,2013-06-23,AGM00060437
  256,  163,    0,,2013-06-24,AGM00060437
  271,  165,    0,,2013-06-25,AGM00060437
  257,  149,    0,,2013-06-26,AGM00060437
  240,  136,    0,,2013-06-27,AGM00060437
  224,  133,    0,,2013-06-28,AGM00060437
  256,  135,    0,,2013-06-29,AGM00060437
  315,  160,    0,,2013-06-30,AGM00060437
  313,  224,    0,,2013-07-01,AGM00060437
  310,  210,    0,,2013-07-02,AGM00060437
  308,  183,    0,,2013-07-03,AGM00060437
  283,  189,    0,,2013-07-04,AGM00060437
  240,  162,    0,,2013-07-05,AGM00060437
  279,  150,    0,,2013-07-06,AGM00060437
  300,  191,    0,,2013-07-07,AGM00060437
  295,  206,    0,,2013-07-08,AGM00060437
  275,  198,    0,,2013-07-09,AGM00060437
  295,  200,    0,,2013-07-10,AGM00060437
  341,  220,    0,,2013-07-11,AGM00060437
  355,  234,    0,,2013-07-12,AGM00060437
  306,  190,    0,,2013-07-13,AGM00060437
  310,  201,    0,,2013-07-14,AGM00060437
  306,  180,    0,,2013-07-15,AGM00060437
  320,  211,    0,,2013-07-16,AGM00060437
  295,  185,    0,,2013-07-17,AGM00060437
  292,  208,    0,,2013-07-18,AGM00060437
  320,  216,    0,,2013-07-19,AGM00060437
  325,,    0,,2013-07-20,AGM00060437
  320,  190,    3,,2013-07-21,AGM00060437
  264,  180,    0,,2013-07-22,AGM00060437
  313,  202,    0,,2013-07-23,AGM00060437
  333,  230,    0,,2013-07-24,AGM00060437
  357,  224,    0,,2013-07-25,AGM00060437
  365,  244,    0,,2013-07-26,AGM00060437
  382,  255,    8,,2013-07-27,AGM00060437
  338,  250,    0,,2013-07-28,AGM00060437
  304,  196,    0,,2013-07-29,AGM00060437
  305,  223,    0,,2013-07-30,AGM00060437
  300,  179,    0,,2013-07-31,AGM00060437
  329,  222,    0,,2013-08-01,AGM00060437
  356,  235,    0,,2013-08-02,AGM00060437
  360,  255,    0,,2013-08-03,AGM00060437
  353,  244,    0,,2013-08-04,AGM00060437
  360,  253,    0,,2013-08-05,AGM00060437
  366,  263,    0,,2013-08-06,AGM00060437
  369,  247,    0,,2013-08-07,AGM00060437
  310,  225,    0,,2013-08-08,AGM00060437
  264,  166,    0,,2013-08-09,AGM00060437
  286,  155,    0,,2013-08-10,AGM00060437
  299,  180,    0,,2013-08-11,AGM00060437
  340,  210,    0,,2013-08-12,AGM00060437
  332,  215,    0,,2013-08-13,AGM00060437
  301,  210,    0,,2013-08-14,AGM00060437
  302,  207,    0,,2013-08-15,AGM00060437
  321,  214,    0,,2013-08-16,AGM00060437
  302,  204,    0,,2013-08-17,AGM00060437
  326,  217,    0,,2013-08-18,AGM00060437
  312,  205,    0,,2013-08-19,AGM00060437
  308,  220,    0,,2013-08-20,AGM00060437
  270,  163,    0,,2013-08-21,AGM00060437
  305,  172,    0,,2013-08-22,AGM00060437
  295,  227,    0,,2013-08-23,AGM00060437
  341,  235,    0,,2013-08-24,AGM00060437
  313,  215,    0,,2013-08-25,AGM00060437
  325,  210,    0,,2013-08-26,AGM00060437
  295,  187,   51,,2013-08-27,AGM00060437
  313,  171,  150,,2013-08-28,AGM00060437
  264,  179,    0,,2013-08-29,AGM00060437
  247,  157,    5,,2013-08-30,AGM00060437
  200,  150,    5,,2013-08-31,AGM00060437
  191,  139,   61,,2013-09-01,AGM00060437
  220,  140,   61,,2013-09-02,AGM00060437
  246,  155,    0,,2013-09-03,AGM00060437
  292,  179,    0,,2013-09-04,AGM00060437
  290,  182,    0,,2013-09-05,AGM00060437
  278,  167,    0,,2013-09-06,AGM00060437
  296,,    0,,2013-09-07,AGM00060437
  298,  161,    0,,2013-09-08,AGM00060437
  210,,   20,,2013-09-09,AGM00060437
  230,  141,  109,,2013-09-10,AGM00060437
  270,  166,    0,,2013-09-11,AGM00060437
  230,  167,   41,,2013-09-12,AGM00060437
  245,  165,   20,,2013-09-13,AGM00060437
  286,  200,    0,,2013-09-14,AGM00060437
  296,,    0,,2013-09-15,AGM00060437
  276,  170,    0,,2013-09-16,AGM00060437
  250,  155,    0,,2013-09-17,AGM00060437
  258,  160,    0,,2013-09-18,AGM00060437
  226,  147,    0,,2013-09-19,AGM00060437
  248,  145,    0,,2013-09-20,AGM00060437
  255,  162,    0,,2013-09-21,AGM00060437
  256,  169,    0,,2013-09-22,AGM00060437
  253,  165,    0,,2013-09-23,AGM00060437
  270,  155,    0,,2013-09-24,AGM00060437
  287,  179,    0,,2013-09-25,AGM00060437
  315,  195,    0,,2013-09-26,AGM00060437
  335,  227,    0,,2013-09-27,AGM00060437
  301,  189,    0,,2013-09-28,AGM00060437
  223,  159,    0,,2013-09-29,AGM00060437
  230,  139,    0,,2013-09-30,AGM00060437
  273,  160,    0,,2013-10-01,AGM00060437
  333,  195,    0,,2013-10-02,AGM00060437
  332,  245,    0,,2013-10-03,AGM00060437
  335,,    0,,2013-10-04,AGM00060437
  250,  170,   30,,2013-10-05,AGM00060437
  214,  147,    5,,2013-10-06,AGM00060437
  227,  140,    0,,2013-10-07,AGM00060437
  240,  134,    0,,2013-10-08,AGM00060437
  238,  143,    0,,2013-10-09,AGM00060437
  256,  150,    0,,2013-10-10,AGM00060437
  260,  152,    0,,2013-10-11,AGM00060437
  252,  144,    0,,2013-10-12,AGM00060437
  245,  140,    0,,2013-10-13,AGM00060437
  254,  146,    0,,2013-10-14,AGM00060437
  244,  141,    0,,2013-10-15,AGM00060437
  256,  164,    0,,2013-10-16,AGM00060437
  287,  170,    0,,2013-10-17,AGM00060437
  304,  207,    0,,2013-10-18,AGM00060437
  292,  170,    0,,2013-10-19,AGM00060437
  260,  150,    0,,2013-10-20,AGM00060437
  275,  204,    3,,2013-10-21,AGM00060437
  270,  184,    0,,2013-10-22,AGM00060437
  243,  183,    0,,2013-10-23,AGM00060437
  265,  150,    0,,2013-10-24,AGM00060437
  292,  198,    0,,2013-10-25,AGM00060437
  276,  193,    0,,2013-10-26,AGM00060437
  280,  145,    0,,2013-10-27,AGM00060437
  280,  195,    0,,2013-10-28,AGM00060437
  234,  171,    0,,2013-10-29,AGM00060437
  158,,    0,,2013-10-30,AGM00060437
  145,   81,   61,,2013-10-31,AGM00060437
  171,   74,   30,,2013-11-01,AGM00060437
  193,  100,    0,,2013-11-02,AGM00060437
  225,  132,    0,,2013-11-03,AGM00060437
  170,  112,    0,,2013-11-04,AGM00060437
  160,  112,    0,,2013-11-05,AGM00060437
  200,  100,    0,,2013-11-06,AGM00060437
  257,  126,    0,,2013-11-07,AGM00060437
  223,  125,    0,,2013-11-08,AGM00060437
  163,,    0,,2013-11-09,AGM00060437
  147,   90,   10,,2013-11-10,AGM00060437
  115,   97,    5,,2013-11-11,AGM00060437
  124,   71,   99,,2013-11-12,AGM00060437
  136,   85,    5,,2013-11-13,AGM00060437
  117,   76,   20,,2013-11-14,AGM00060437
   82,,  239,,2013-11-15,AGM00060437
   53,   14,  221,,2013-11-16,AGM00060437
   70,   35,   99,,2013-11-17,AGM00060437
   60,,  170,,2013-11-18,AGM00060437
   78,   44,   20,,2013-11-19,AGM00060437
   66,,    0,,2013-11-20,AGM00060437
   78,   16,  221,,2013-11-21,AGM00060437
   80,,    0,,2013-11-22,AGM00060437
   53,   31,    0,,2013-11-23,AGM00060437
   85,    0,   30,,2013-11-24,AGM00060437
   64,   25,   51,,2013-11-25,AGM00060437
   67,,   61,,2013-11-26,AGM00060437
   54,   12,   30,,2013-11-27,AGM00060437
  100,   13,    0,,2013-11-28,AGM00060437
   50,,    0,,2013-11-29,AGM00060437
   36,    0,   51,,2013-11-30,AGM00060437
   55,   22,   61,,2013-12-01,AGM00060437
   65,,    0,,2013-12-02,AGM00060437
   60,   44,   61,,2013-12-03,AGM00060437
  106,   54,   61,,2013-12-04,AGM00060437
  110,   44,    0,,2013-12-05,AGM00060437
  125,   30,    0,,2013-12-06,AGM00060437
  145,   52,    0,,2013-12-07,AGM00060437
  140,   40,    0,,2013-12-08,AGM00060437
  130,   58,    0,,2013-12-09,AGM00060437
  126,   41,    0,,2013-12-10,AGM00060437
  125,   45,    0,,2013-12-11,AGM00060437
  137,   50,    0,,2013-12-12,AGM00060437
  139,   64,    0,,2013-12-13,AGM00060437
  109,   53,    0,,2013-12-14,AGM00060437
  135,   50,    0,,2013-12-15,AGM00060437
  130,   55,    0,,2013-12-16,AGM00060437
  127,   63,    0,,2013-12-17,AGM00060437
   95,   44,    0,,2013-12-18,AGM00060437
  110,   50,   20,,2013-12-19,AGM00060437
   60,   41,  191,,2013-12-20,AGM00060437
  113,   35,   41,,2013-12-21,AGM00060437
  110,   55,    0,,2013-12-22,AGM00060437
   85,   50,   51,,2013-12-23,AGM00060437
  127,   46,    0,,2013-12-24,AGM00060437
  112,,    0,,2013-12-25,AGM00060437
   68,   30,  239,,2013-12-26,AGM00060437
  102,   35,   10,,2013-12-27,AGM00060437
  121,   55,    0,,2013-12-28,AGM00060437
   64,,   79,,2013-12-29,AGM00060437
   64,   16,   61,,2013-12-30,AGM00060437
   90,   10,   20,,2013-12-31,AGM00060437
  107,   40,    0,,2014-01-01,AGM00060437
   95,   65,    0,,2014-01-02,AGM00060437
  139,   70,    0,,2014-01-03,AGM00060437
  126,   82,    0,,2014-01-04,AGM00060437
  104,   40,   20,,2014-01-05,AGM00060437
  174,   42,    0,,2014-01-06,AGM00060437
  171,   85,    0,,2014-01-07,AGM00060437
  172,   85,    0,,2014-01-08,AGM00060437
  158,   89,    0,,2014-01-09,AGM00060437
  150,   86,    0,,2014-01-10,AGM00060437
  134,   80,    0,,2014-01-11,AGM00060437
   78,,   51,,2014-01-12,AGM00060437
  125,   56,   20,,2014-01-13,AGM00060437
   73,,   41,,2014-01-14,AGM00060437
   95,   50,  160,,2014-01-15,AGM00060437
  130,   54,   20,,2014-01-16,AGM00060437
  108,   66,    0,,2014-01-17,AGM00060437
  105,   60,    8,,2014-01-18,AGM00060437
   66,   34,   51,,2014-01-19,AGM00060437
   67,   22,  109,,2014-01-20,AGM00060437
   83,   20,    0,,2014-01-21,AGM00060437
   65,   34,    0,,2014-01-22,AGM00060437
   55,   35,   89,,2014-01-23,AGM00060437
   59,   30,  310,,2014-01-24,AGM00060437
   75,   39,   20,,2014-01-25,AGM00060437
  100,,    0,,2014-01-26,AGM00060437
   86,   59,    5,,2014-01-27,AGM00060437
   60,   35,    0,,2014-01-28,AGM00060437
   67,   36,    0,,2014-01-29,AGM00060437
   63,   20,  191,,2014-01-30,AGM00060437
   66,    4,    5,,2014-01-31,AGM00060437
   74,   25,    0,,2014-02-01,AGM00060437
   61,   14,   79,,2014-02-02,AGM00060437
   90,   15,    5,,2014-02-03,AGM00060437
   90,   36,    0,,2014-02-04,AGM00060437
  125,   57,    0,,2014-02-05,AGM00060437
  183,   80,    0,,2014-02-06,AGM00060437
   93,,    0,,2014-02-07,AGM00060437
  115,   36,    5,,2014-02-08,AGM00060437
  155,   57,   10,,2014-02-09,AGM00060437
   91,,    0,,2014-02-10,AGM00060437
   62,   17,  150,,2014-02-11,AGM00060437
   87,   27,   51,,2014-02-12,AGM00060437
  108,   65,   51,,2014-02-13,AGM00060437
  188,   80,    0,,2014-02-14,AGM00060437
  180,  114,    0,,2014-02-15,AGM00060437
  190,  107,    0,,2014-02-16,AGM00060437
  180,  110,    0,,2014-02-17,AGM00060437
  110,,    0,,2014-02-18,AGM00060437
   63,   56,   51,,2014-02-19,AGM00060437
  103,   32,    3,,2014-02-20,AGM00060437
   75,   33,    0,,2014-02-21,AGM00060437
   58,,    0,,2014-02-22,AGM00060437
  122,   17,   51,,2014-02-23,AGM00060437
  154,   72,    0,,2014-02-24,AGM00060437
   68,   20,  150,,2014-02-25,AGM00060437
  106,   30,    0,,2014-02-26,AGM00060437
   76,   15,   79,,2014-02-27,AGM00060437
   97,   30,    8,,2014-02-28,AGM00060437
   80,   25,  160,,2014-03-01,AGM00060437
   96,   58,  711,,2014-03-02,AGM00060437
   70,   36,   30,,2014-03-04,AGM00060437
