"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ZI000067964","1965-03-17","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  272",",,I","  122",",,I","  218","H,,S"
"ZI000067964","1965-03-18","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  278",",,I","  133",",,I","  218","H,,S"
"ZI000067964","1965-03-19","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  267",",,I","  156",",,I","  215","H,,S"
"ZI000067964","1965-03-20","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  267",",,I","  139",",,I","  216","H,,S"
"ZI000067964","1965-03-21","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  278",",,I","  139",",,I","  219","H,,S"
"ZI000067964","1965-03-22","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  283",",,I","  156",",,I","  227","H,,S"
"ZI000067964","1965-03-23","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  294",",,I","  156",",,I","  231","H,,S"
"ZI000067964","1965-03-24","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  300",",,I","  156",",,I","  242","H,,S"
"ZI000067964","1965-03-25","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  278",",,I","  117",",,I","  221","H,,S"
"ZI000067964","1965-03-26","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","  150",",,I","  209","H,,S"
"ZI000067964","1965-03-27","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  278",",,I","  133",",,I","  216","H,,S"
"ZI000067964","1965-03-28","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  294",",,I","  133",",,I","  231","H,,S"
"ZI000067964","1965-03-29","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  300",",,I","  133",",,I","  237","H,,S"
"ZI000067964","1965-03-30","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  300",",,I","  144",",,I","  242","H,,S"
"ZI000067964","1965-03-31","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  283",",,I","  150",",,I","  231","H,,S"
"ZI000067964","1965-04-01","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  261",",,I","  156",",,I","  217","H,,S"
"ZI000067964","1965-04-02","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","  144",",,I","  199","H,,S"
"ZI000067964","1965-04-03","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  222",",,I","  150",",,I","  188","H,,S"
"ZI000067964","1965-04-04","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","  122",",,I","  183","H,,S"
"ZI000067964","1965-04-05","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","  117",",,I","  192","H,,S"
"ZI000067964","1965-04-06","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  272",",,I","  111",",,I","  213","H,,S"
"ZI000067964","1965-04-07","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  278",",,I","  122",",,I","  216","H,,S"
"ZI000067964","1965-04-08","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  272",",,I","  111",",,I","  211","H,,S"
"ZI000067964","1965-04-09","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  289",",,I","  106",",,I","  221","H,,S"
"ZI000067964","1965-04-10","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  300",",,I","  133",",,I","  234","H,,S"
"ZI000067964","1965-04-11","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  300",",,I","  144",",,I","  236","H,,S"
"ZI000067964","1965-04-12","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  306",",,I","  144",",,I","  242","H,,S"
"ZI000067964","1965-04-13","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  272",",,I","  139",",,I","  221","H,,S"
"ZI000067964","1965-04-14","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   10",",,I","  172",",,I","  133",",,I","  149","H,,S"
"ZI000067964","1965-04-15","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  194",",,I","  122",",,I","  159","H,,S"
"ZI000067964","1965-04-16","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","  128",",,I","  178","H,,S"
"ZI000067964","1965-04-17","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  256",",,I","  111",",,I","  196","H,,S"
"ZI000067964","1965-04-18","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  278",",,I","  133",",,I","  216","H,,S"
"ZI000067964","1965-04-19","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  278",",,I","  133",",,I","  221","H,,S"
"ZI000067964","1965-04-20","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  278",",,I","  133",",,I","  224","H,,S"
"ZI000067964","1965-04-21","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  278",",,I","  139",",,I","  221","H,,S"
"ZI000067964","1965-04-22","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","  139",",,I","  194","H,,S"
"ZI000067964","1965-04-23","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","  111",",,I","  189","H,,S"
"ZI000067964","1965-04-24","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  278",",,I","   83",",,I","  206","H,,S"
"ZI000067964","1965-04-25","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  261",",,I","  106",",,I","  190","H,,S"
"ZI000067964","1965-04-26","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  261",",,I","   78",",,I","  184","H,,S"
"ZI000067964","1965-04-27","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","   94",",,I","  187","H,,S"
"ZI000067964","1965-04-28","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","  106",",,I","  193","H,,S"
"ZI000067964","1965-04-29","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","  100",",,I","  194","H,,S"
"ZI000067964","1965-04-30","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","  111",",,I","  172","H,,S"
"ZI000067964","1965-05-01","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","   94",",,I","  179","H,,S"
"ZI000067964","1965-05-02","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","   94",",,I","  190","H,,S"
"ZI000067964","1965-05-03","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","  100",",,I","  194","H,,S"
"ZI000067964","1965-05-04","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","  111",",,I","  196","H,,S"
"ZI000067964","1965-05-05","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  261",",,I","  117",",,I","  196","H,,S"
"ZI000067964","1965-05-06","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  261",",,I","   89",",,I","  199","H,,S"
"ZI000067964","1965-05-07","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  222",",,I","  111",",,I","  173","H,,S"
"ZI000067964","1965-05-08","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","   94",",,I","  175","H,,S"
"ZI000067964","1965-05-09","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  233",",,I","   78",",,I","  173","H,,S"
"ZI000067964","1965-05-10","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  222",",,I","   94",",,I","  171","H,,S"
"ZI000067964","1965-05-11","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  222",",,I","  111",",,I","  165","H,,S"
"ZI000067964","1965-05-12","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","   89",",,I","  173","H,,S"
"ZI000067964","1965-05-13","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  206",",,I","   78",",,I","  160","H,,S"
"ZI000067964","1965-05-14","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  200",",,I","   94",",,I","  146","H,,S"
"ZI000067964","1965-05-15","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  200",",,I","   67",",,I","  142","H,,S"
"ZI000067964","1965-05-16","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","   67",",,I","  154","H,,S"
"ZI000067964","1965-05-17","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  211",",,I","   78",",,I","  161","H,,S"
"ZI000067964","1965-05-18","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  161",",,I","   72",",,I","  128","H,,S"
"ZI000067964","1965-05-19","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  161",",,I","   83",",,I","  121","H,,S"
"ZI000067964","1965-05-20","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  194",",,I","   72",",,I","  136","H,,S"
"ZI000067964","1965-05-21","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  194",",,I","   67",",,I","  142","H,,S"
"ZI000067964","1965-05-22","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","   78",",,I","  159","H,,S"
"ZI000067964","1965-05-23","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","   72",",,I","  165","H,,S"
"ZI000067964","1965-05-24","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  233",",,I","   56",",,I","  164","H,,S"
"ZI000067964","1965-05-25","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","   50",",,I","  171","H,,S"
"ZI000067964","1965-05-26","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  233",",,I","   94",",,I","  174","H,,S"
"ZI000067964","1965-05-27","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","  106",",,I","  189","H,,S"
"ZI000067964","1965-05-28","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","  117",",,I","  198","H,,S"
"ZI000067964","1965-05-29","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","  122",",,I","  203","H,,S"
"ZI000067964","1965-05-30","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   51",",,I","  256",",,I","  122",",,I","  191","H,,S"
"ZI000067964","1965-05-31","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","  106",",,I","  182","H,,S"
"ZI000067964","1965-06-01","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  167",",,I","   50",",,I","  118","H,,S"
"ZI000067964","1965-06-02","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  167",",,I","   39",",,I","  108","H,,S"
"ZI000067964","1965-06-03","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  178",",,I","   56",",,I","  121","H,,S"
"ZI000067964","1965-06-04","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  178",",,I","   67",",,I","  132","H,,S"
"ZI000067964","1965-06-05","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  178",",,I","   83",",,I","  128","H,,S"
"ZI000067964","1965-06-06","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  178",",,I","   67",",,I","  125","H,,S"
"ZI000067964","1965-06-07","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  172",",,I","   44",",,I","  122","H,,S"
"ZI000067964","1965-06-08","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  167",",,I","   61",",,I","  117","H,,S"
"ZI000067964","1965-06-09","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  144",",,I","   83",",,I","  108","H,,S"
"ZI000067964","1965-06-10","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  161",",,I","   83",",,I","  122","H,,S"
"ZI000067964","1965-06-11","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  189",",,I","   94",",,I","  139","H,,S"
"ZI000067964","1965-06-12","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  200",",,I","   72",",,I","  143","H,,S"
"ZI000067964","1965-06-13","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","   89",",,I","  168","H,,S"
"ZI000067964","1965-06-14","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","   83",",,I","  168","H,,S"
"ZI000067964","1965-06-15","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","   83",",,I","  177","H,,S"
"ZI000067964","1965-06-16","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","   67",",,I","  174","H,,S"
"ZI000067964","1965-06-17","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  267",",,I","   61",",,I","  184","H,,S"
"ZI000067964","1965-06-18","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","   83",",,I","  144","H,,S"
"ZI000067964","1965-06-19","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  194",",,I","   11",",,I","  119","H,,S"
"ZI000067964","1965-06-20","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  211",",,I","   56",",,I","  141","H,,S"
"ZI000067964","1965-06-21","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  211",",,I","   56",",,I","  143","H,,S"
"ZI000067964","1965-06-22","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","   72",",,I","  156","H,,S"
"ZI000067964","1965-06-23","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","   67",",,I","  154","H,,S"
"ZI000067964","1965-06-24","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","   11",",,I","  135","H,,S"
"ZI000067964","1965-06-25","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","   17",",,I","  139","H,,S"
"ZI000067964","1965-06-26","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","   61",",,I","  157","H,,S"
"ZI000067964","1965-06-27","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","   61",",,I","  166","H,,S"
"ZI000067964","1965-06-28","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  233",",,I","   94",",,I","  171","H,,S"
"ZI000067964","1965-06-29","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  206",",,I","   72",",,I","  151","H,,S"
"ZI000067964","1965-06-30","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  189",",,I","   61",",,I","  133","H,,S"
"ZI000067964","1965-07-01","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  178",",,I","   67",",,I","  131","H,,S"
"ZI000067964","1965-07-02","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  178",",,I","   72",",,I","  129","H,,S"
"ZI000067964","1965-07-03","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  183",",,I","   61",",,I","  122","H,,S"
"ZI000067964","1965-07-04","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  200",",,I","   44",",,I","  132","H,,S"
"ZI000067964","1965-07-05","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","   50",",,I","  147","H,,S"
"ZI000067964","1965-07-06","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  222",",,I","   28",",,I","  143","H,,S"
"ZI000067964","1965-07-07","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","   83",",,I","  168","H,,S"
"ZI000067964","1965-07-08","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  194",",,I","   83",",,I","  139","H,,S"
"ZI000067964","1965-07-09","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  200",",,I","   50",",,I","  136","H,,S"
"ZI000067964","1965-07-10","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  211",",,I","   67",",,I","  144","H,,S"
"ZI000067964","1965-07-11","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  206",",,I","   67",",,I","  146","H,,S"
"ZI000067964","1965-07-12","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  211",",,I","   56",",,I","  153","H,,S"
"ZI000067964","1965-07-13","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  211",",,I","   72",",,I","  151","H,,S"
"ZI000067964","1965-07-14","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  167",",,I","   83",",,I","  129","H,,S"
"ZI000067964","1965-07-15","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  189",",,I","   67",",,I","  135","H,,S"
"ZI000067964","1965-07-16","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  206",",,I","   67",",,I","  143","H,,S"
"ZI000067964","1965-07-17","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  211",",,I","   67",",,I","  156","H,,S"
"ZI000067964","1965-07-18","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","   61",",,I","  155","H,,S"
"ZI000067964","1965-07-19","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  233",",,I","   56",",,I","  168","H,,S"
"ZI000067964","1965-07-20","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  222",",,I","   78",",,I","  167","H,,S"
"ZI000067964","1965-07-21","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","   94",",,I","  173","H,,S"
"ZI000067964","1965-07-22","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  233",",,I","   83",",,I","  167","H,,S"
"ZI000067964","1965-07-23","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","   78",",,I","  173","H,,S"
"ZI000067964","1965-07-24","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","   89",",,I","  179","H,,S"
"ZI000067964","1965-07-25","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","   89",",,I","  162","H,,S"
"ZI000067964","1965-07-26","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  222",",,I","   67",",,I","  157","H,,S"
"ZI000067964","1965-07-27","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","   83",",,I","  167","H,,S"
"ZI000067964","1965-07-28","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","   78",",,I","  173","H,,S"
"ZI000067964","1965-07-29","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","   61",",,I","  180","H,,S"
"ZI000067964","1965-07-30","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","   94",",,I","  184","H,,S"
"ZI000067964","1965-07-31","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","   89",",,I","  179","H,,S"
"ZI000067964","1965-08-01","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  194",",,I","   83",",,I","  147","H,,S"
"ZI000067964","1965-08-02","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  194",",,I","   72",",,I","  142","H,,S"
"ZI000067964","1965-08-03","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  211",",,I","   78",",,I","  156","H,,S"
"ZI000067964","1965-08-04","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  211",",,I","   67",",,I","  154","H,,S"
"ZI000067964","1965-08-05","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  233",",,I","   61",",,I","  165","H,,S"
"ZI000067964","1965-08-06","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","   89",",,I","  181","H,,S"
"ZI000067964","1965-08-07","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","  106",",,I","  190","H,,S"
"ZI000067964","1965-08-08","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","   83",",,I","  178","H,,S"
"ZI000067964","1965-08-09","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  206",",,I","  100",",,I","  154","H,,S"
"ZI000067964","1965-08-10","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  206",",,I","   72",",,I","  150","H,,S"
"ZI000067964","1965-08-11","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  217",",,I","   67",",,I","  156","H,,S"
"ZI000067964","1965-08-12","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","   61",",,I","  161","H,,S"
"ZI000067964","1965-08-13","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","   89",",,I","  176","H,,S"
"ZI000067964","1965-08-14","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","  106",",,I","  187","H,,S"
"ZI000067964","1965-08-15","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","  100",",,I","  189","H,,S"
"ZI000067964","1965-08-16","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","   89",",,I","  181","H,,S"
"ZI000067964","1965-08-17","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","   89",",,I","  173","H,,S"
"ZI000067964","1965-08-18","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","   78",",,I","  176","H,,S"
"ZI000067964","1965-08-19","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  244",",,I","   83",",,I","  185","H,,S"
"ZI000067964","1965-08-20","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  250",",,I","  106",",,I","  196","H,,S"
"ZI000067964","1965-08-21","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  261",",,I","  100",",,I","  200","H,,S"
"ZI000067964","1965-08-22","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  283",",,I","  111",",,I","  212","H,,S"
"ZI000067964","1965-08-23","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  289",",,I","  111",",,I","  218","H,,S"
"ZI000067964","1965-08-24","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  283",",,I","  128",",,I","  221","H,,S"
"ZI000067964","1965-08-25","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  289",",,I","  139",",,I","  227","H,,S"
"ZI000067964","1965-08-26","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  289",",,I","  117",",,I","  222","H,,S"
"ZI000067964","1965-08-27","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  306",",,I","  117",",,I","  233","H,,S"
"ZI000067964","1965-08-28","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  228",",,I","  144",",,I","  179","H,,S"
"ZI000067964","1965-08-29","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  211",",,I","  122",",,I","  167","H,,S"
"ZI000067964","1965-08-30","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  200",",,I","  111",",,I","  156","H,,S"
"ZI000067964","1965-08-31","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  178",",,I","  106",",,I","  138","H,,S"
"ZI000067964","1965-09-01","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  183",",,I","   67",",,I","  126","H,,S"
"ZI000067964","1965-09-02","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  211",",,I","   72",",,I","  151","H,,S"
"ZI000067964","1965-09-03","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI",,,"  183",",,I","  100",",,I","  150","H,,S"
"ZI000067964","1965-09-04","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  239",",,I","   94",",,I","  171","H,,S"
"ZI000067964","1965-09-05","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  272",",,I","  100",",,I","  204","H,,S"
"ZI000067964","1965-09-06","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","   10",",,I","  289",",,I","  128",",,I","  204","H,,S"
"ZI000067964","1965-09-07","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","  128",",,I","  189","H,,S"
"ZI000067964","1965-09-08","-20.15","28.617","1344.0","BULAWAYO GOETZ OBS, ZI","    0",",,I","  256",",,I","  111",",,I","  199","H,,S"
