"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"US1KYSH0007","2010-06-22","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-06-23","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-06-25","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-07-07","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-07-08","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-07-09","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  518",",,N",,,,,,,,
"US1KYSH0007","2010-07-10","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   48",",,N",,,,,,,,
"US1KYSH0007","2010-07-11","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-07-12","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-07-13","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  325",",,N",,,,,,,,
"US1KYSH0007","2010-07-14","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   38",",,N",,,,,,,,
"US1KYSH0007","2010-07-15","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-07-16","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-07-17","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   18",",,N",,,,,,,,
"US1KYSH0007","2010-07-18","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  340",",,N",,,,,,,,
"US1KYSH0007","2010-07-19","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-07-20","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  343",",,N",,,,,,,,
"US1KYSH0007","2010-07-21","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   23",",,N",,,,,,,,
"US1KYSH0007","2010-07-22","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-07-23","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  104",",,N",,,,,,,,
"US1KYSH0007","2010-07-24","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-07-25","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-07-26","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-07-28","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-07-29","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  132",",,N",,,,,,,,
"US1KYSH0007","2010-07-30","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-08-02","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-08-03","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-08-06","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   23",",,N",,,,,,,,
"US1KYSH0007","2010-08-07","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-08-08","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-08-09","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-08-10","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-08-11","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-08-12","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  157",",,N",,,,,,,,
"US1KYSH0007","2010-08-14","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  132",",,N",,,,,,,,
"US1KYSH0007","2010-08-16","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   28",",,N",,,,,,,,
"US1KYSH0007","2010-08-18","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-08-19","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-08-20","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-08-21","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-08-22","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   66",",,N",,,,,,,,
"US1KYSH0007","2010-08-25","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-08-27","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-08-28","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-08-29","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-08-30","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-08-31","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    8",",,N",,,,,,,,
"US1KYSH0007","2010-09-01","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-09-02","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-09-03","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-09-04","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0","T,,N",,,,,,,,
"US1KYSH0007","2010-09-05","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-09-06","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-09-07","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-09-08","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","  102",",,N",,,,,,,,
"US1KYSH0007","2010-09-09","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-09-11","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    5",",,N",,,,,,,,
"US1KYSH0007","2010-09-12","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","   58",",,N",,,,,,,,
"US1KYSH0007","2010-09-13","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-09-14","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-09-15","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-09-16","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0","T,,N",,,,,,,,
"US1KYSH0007","2010-09-17","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    5",",,N",,,,,,,,
"US1KYSH0007","2010-09-18","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
"US1KYSH0007","2010-09-20","38.312395","-85.303559","239.6","SHELBYVILLE 7.6 NNW, KY US","    0",",,N","    0",",,N",,,,,,
