"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ZI000067865","1968-08-29","-18.933","29.833","1215.0","KWEKWE, ZI","  295",",,Q","  109",",,Q"
"ZI000067865","1968-08-30","-18.933","29.833","1215.0","KWEKWE, ZI","  309",",,Q","   95",",,Q"
"ZI000067865","1968-08-31","-18.933","29.833","1215.0","KWEKWE, ZI","  322",",,Q","  106",",,Q"
"ZI000067865","1968-09-01","-18.933","29.833","1215.0","KWEKWE, ZI","  323",",,Q","  102",",,Q"
"ZI000067865","1968-09-02","-18.933","29.833","1215.0","KWEKWE, ZI","  317",",,Q","  103",",,Q"
"ZI000067865","1968-09-03","-18.933","29.833","1215.0","KWEKWE, ZI","  272",",,Q","  105",",,Q"
"ZI000067865","1968-09-04","-18.933","29.833","1215.0","KWEKWE, ZI","  284",",,Q","  100",",,Q"
"ZI000067865","1968-09-05","-18.933","29.833","1215.0","KWEKWE, ZI","  245",",,Q","  107",",,Q"
"ZI000067865","1968-09-06","-18.933","29.833","1215.0","KWEKWE, ZI","  254",",,Q","  123",",,Q"
"ZI000067865","1968-09-07","-18.933","29.833","1215.0","KWEKWE, ZI","  273",",,Q","   89",",,Q"
"ZI000067865","1968-09-08","-18.933","29.833","1215.0","KWEKWE, ZI","  300",",,Q","   69",",,Q"
"ZI000067865","1968-09-09","-18.933","29.833","1215.0","KWEKWE, ZI","  306",",,Q","   86",",,Q"
"ZI000067865","1968-09-10","-18.933","29.833","1215.0","KWEKWE, ZI","  281",",,Q","  128",",,Q"
"ZI000067865","1968-09-11","-18.933","29.833","1215.0","KWEKWE, ZI","  287",",,Q","   89",",,Q"
"ZI000067865","1968-09-12","-18.933","29.833","1215.0","KWEKWE, ZI","  307",",,Q","   78",",,Q"
"ZI000067865","1968-09-13","-18.933","29.833","1215.0","KWEKWE, ZI","  301",",,Q","  102",",,Q"
"ZI000067865","1968-09-14","-18.933","29.833","1215.0","KWEKWE, ZI","  311",",,Q","  108",",,Q"
"ZI000067865","1968-09-15","-18.933","29.833","1215.0","KWEKWE, ZI","  309",",,Q","  106",",,Q"
"ZI000067865","1968-09-16","-18.933","29.833","1215.0","KWEKWE, ZI","  325",",,Q","  112",",,Q"
"ZI000067865","1968-09-17","-18.933","29.833","1215.0","KWEKWE, ZI","  317",",,Q","  136",",,Q"
"ZI000067865","1968-09-18","-18.933","29.833","1215.0","KWEKWE, ZI","  305",",,Q","  139",",,Q"
"ZI000067865","1968-09-19","-18.933","29.833","1215.0","KWEKWE, ZI","  311",",,Q","  135",",,Q"
"ZI000067865","1968-09-20","-18.933","29.833","1215.0","KWEKWE, ZI","  280",",,Q","  184",",,Q"
"ZI000067865","1968-09-21","-18.933","29.833","1215.0","KWEKWE, ZI","  272",",,Q","  121",",,Q"
"ZI000067865","1968-09-22","-18.933","29.833","1215.0","KWEKWE, ZI","  304",",,Q","  117",",,Q"
"ZI000067865","1968-09-23","-18.933","29.833","1215.0","KWEKWE, ZI","  305",",,Q","  111",",,Q"
"ZI000067865","1968-09-24","-18.933","29.833","1215.0","KWEKWE, ZI","  316",",,Q","   93",",,Q"
"ZI000067865","1968-09-25","-18.933","29.833","1215.0","KWEKWE, ZI","  242",",,Q","  131",",,Q"
"ZI000067865","1968-09-26","-18.933","29.833","1215.0","KWEKWE, ZI","  271",",,Q","  106",",,Q"
"ZI000067865","1968-09-27","-18.933","29.833","1215.0","KWEKWE, ZI","  281",",,Q","   72",",,Q"
"ZI000067865","1968-09-28","-18.933","29.833","1215.0","KWEKWE, ZI","  301",",,Q","   78",",,Q"
"ZI000067865","1968-09-29","-18.933","29.833","1215.0","KWEKWE, ZI","  328",",,Q","  100",",,Q"
"ZI000067865","1968-09-30","-18.933","29.833","1215.0","KWEKWE, ZI","  301",",,Q","  142",",,Q"
"ZI000067865","1968-10-01","-18.933","29.833","1215.0","KWEKWE, ZI","  290",",,Q","  136",",,Q"
"ZI000067865","1968-10-02","-18.933","29.833","1215.0","KWEKWE, ZI","  327",",,Q","  131",",,Q"
"ZI000067865","1968-10-03","-18.933","29.833","1215.0","KWEKWE, ZI","  351",",,Q","  125",",,Q"
"ZI000067865","1968-10-04","-18.933","29.833","1215.0","KWEKWE, ZI","  272",",,Q","  168",",,Q"
"ZI000067865","1968-10-05","-18.933","29.833","1215.0","KWEKWE, ZI","  297",",,Q","  149",",,Q"
"ZI000067865","1968-10-06","-18.933","29.833","1215.0","KWEKWE, ZI","  283",",,Q","  139",",,Q"
"ZI000067865","1968-10-07","-18.933","29.833","1215.0","KWEKWE, ZI","  301",",,Q","  133",",,Q"
"ZI000067865","1968-10-08","-18.933","29.833","1215.0","KWEKWE, ZI","  311",",,Q","  122",",,Q"
"ZI000067865","1968-10-09","-18.933","29.833","1215.0","KWEKWE, ZI","  326",",,Q","  133",",,Q"
"ZI000067865","1968-10-10","-18.933","29.833","1215.0","KWEKWE, ZI","  340",",,Q","  162",",,Q"
"ZI000067865","1968-10-11","-18.933","29.833","1215.0","KWEKWE, ZI","  345",",,Q","  151",",,Q"
"ZI000067865","1968-10-12","-18.933","29.833","1215.0","KWEKWE, ZI","  234",",,Q","  179",",,Q"
"ZI000067865","1968-10-13","-18.933","29.833","1215.0","KWEKWE, ZI","  289",",,Q","   87",",,Q"
"ZI000067865","1968-10-14","-18.933","29.833","1215.0","KWEKWE, ZI","  311",",,Q","   93",",,Q"
"ZI000067865","1968-10-15","-18.933","29.833","1215.0","KWEKWE, ZI","  339",",,Q","  111",",,Q"
"ZI000067865","1968-10-16","-18.933","29.833","1215.0","KWEKWE, ZI","  361",",,Q","  126",",,Q"
"ZI000067865","1968-10-17","-18.933","29.833","1215.0","KWEKWE, ZI","  362",",,Q","  188",",,Q"
"ZI000067865","1968-10-18","-18.933","29.833","1215.0","KWEKWE, ZI","  370",",,Q","  162",",,Q"
"ZI000067865","1968-10-19","-18.933","29.833","1215.0","KWEKWE, ZI","  357",",,Q","  184",",,Q"
"ZI000067865","1968-10-20","-18.933","29.833","1215.0","KWEKWE, ZI","  355",",,Q","  167",",,Q"
"ZI000067865","1968-10-21","-18.933","29.833","1215.0","KWEKWE, ZI","  324",",,Q","  184",",,Q"
"ZI000067865","1968-10-22","-18.933","29.833","1215.0","KWEKWE, ZI","  314",",,Q","  178",",,Q"
"ZI000067865","1968-10-23","-18.933","29.833","1215.0","KWEKWE, ZI","  311",",,Q","  163",",,Q"
"ZI000067865","1968-10-24","-18.933","29.833","1215.0","KWEKWE, ZI","  344",",,Q","  142",",,Q"
"ZI000067865","1968-10-25","-18.933","29.833","1215.0","KWEKWE, ZI","  355",",,Q","  181",",,Q"
"ZI000067865","1968-10-26","-18.933","29.833","1215.0","KWEKWE, ZI","  364",",,Q","  162",",,Q"
"ZI000067865","1968-10-27","-18.933","29.833","1215.0","KWEKWE, ZI","  367",",,Q","  168",",,Q"
"ZI000067865","1968-10-28","-18.933","29.833","1215.0","KWEKWE, ZI","  360",",,Q","  229",",,Q"
"ZI000067865","1968-10-29","-18.933","29.833","1215.0","KWEKWE, ZI","  306",",,Q","  183",",,Q"
"ZI000067865","1968-10-30","-18.933","29.833","1215.0","KWEKWE, ZI","  333",",,Q","  174",",,Q"
"ZI000067865","1968-10-31","-18.933","29.833","1215.0","KWEKWE, ZI","  323",",,Q","  181",",,Q"
"ZI000067865","1968-11-01","-18.933","29.833","1215.0","KWEKWE, ZI","  303",",,Q","  178",",,Q"
"ZI000067865","1968-11-02","-18.933","29.833","1215.0","KWEKWE, ZI","  289",",,Q","  161",",,Q"
"ZI000067865","1968-11-03","-18.933","29.833","1215.0","KWEKWE, ZI","  278",",,Q","  171",",,Q"
"ZI000067865","1968-11-04","-18.933","29.833","1215.0","KWEKWE, ZI","  304",",,Q","  162",",,Q"
"ZI000067865","1968-11-05","-18.933","29.833","1215.0","KWEKWE, ZI","  300",",,Q","  149",",,Q"
"ZI000067865","1968-11-06","-18.933","29.833","1215.0","KWEKWE, ZI","  326",",,Q","  164",",,Q"
"ZI000067865","1968-11-07","-18.933","29.833","1215.0","KWEKWE, ZI","  335",",,Q","  172",",,Q"
"ZI000067865","1968-11-08","-18.933","29.833","1215.0","KWEKWE, ZI","  349",",,Q","  173",",,Q"
"ZI000067865","1968-11-09","-18.933","29.833","1215.0","KWEKWE, ZI","  351",",,Q","  167",",,Q"
"ZI000067865","1968-11-10","-18.933","29.833","1215.0","KWEKWE, ZI","  334",",,Q","  195",",,Q"
"ZI000067865","1968-11-11","-18.933","29.833","1215.0","KWEKWE, ZI","  189",",,Q","  143",",I,Q"
"ZI000067865","1968-11-12","-18.933","29.833","1215.0","KWEKWE, ZI","  131",",I,Q","   88",",,Q"
"ZI000067865","1968-11-13","-18.933","29.833","1215.0","KWEKWE, ZI","  181",",,Q","   89",",,Q"
"ZI000067865","1968-11-14","-18.933","29.833","1215.0","KWEKWE, ZI","  167",",,Q","  117",",,Q"
"ZI000067865","1968-11-15","-18.933","29.833","1215.0","KWEKWE, ZI","  218",",,Q","  145",",,Q"
"ZI000067865","1968-11-16","-18.933","29.833","1215.0","KWEKWE, ZI","  186",",,Q","  161",",,Q"
"ZI000067865","1968-11-17","-18.933","29.833","1215.0","KWEKWE, ZI","  182",",,Q","  138",",,Q"
"ZI000067865","1968-11-18","-18.933","29.833","1215.0","KWEKWE, ZI","  251",",,Q","  151",",,Q"
"ZI000067865","1968-11-19","-18.933","29.833","1215.0","KWEKWE, ZI","  281",",,Q","  157",",,Q"
"ZI000067865","1968-11-20","-18.933","29.833","1215.0","KWEKWE, ZI","  262",",,Q","  167",",,Q"
"ZI000067865","1968-11-21","-18.933","29.833","1215.0","KWEKWE, ZI","  270",",,Q","  147",",,Q"
"ZI000067865","1968-11-22","-18.933","29.833","1215.0","KWEKWE, ZI","  289",",,Q","  169",",,Q"
"ZI000067865","1968-11-23","-18.933","29.833","1215.0","KWEKWE, ZI","  297",",,Q","  166",",,Q"
"ZI000067865","1968-11-24","-18.933","29.833","1215.0","KWEKWE, ZI","  251",",,Q","  196",",,Q"
"ZI000067865","1968-11-25","-18.933","29.833","1215.0","KWEKWE, ZI","  283",",,Q","  167",",,Q"
"ZI000067865","1968-11-26","-18.933","29.833","1215.0","KWEKWE, ZI","  251",",,Q","  177",",,Q"
"ZI000067865","1968-11-27","-18.933","29.833","1215.0","KWEKWE, ZI","  253",",,Q","  168",",,Q"
"ZI000067865","1968-11-28","-18.933","29.833","1215.0","KWEKWE, ZI","  289",",,Q","  148",",,Q"
"ZI000067865","1968-11-29","-18.933","29.833","1215.0","KWEKWE, ZI","  281",",,Q","  156",",,Q"
"ZI000067865","1968-11-30","-18.933","29.833","1215.0","KWEKWE, ZI","  301",",,Q","  148",",,Q"
"ZI000067865","1968-12-01","-18.933","29.833","1215.0","KWEKWE, ZI","  299",",,Q","  148",",,Q"
"ZI000067865","1968-12-02","-18.933","29.833","1215.0","KWEKWE, ZI","  279",",,Q","  168",",,Q"
"ZI000067865","1968-12-03","-18.933","29.833","1215.0","KWEKWE, ZI","  299",",,Q","  172",",,Q"
"ZI000067865","1968-12-04","-18.933","29.833","1215.0","KWEKWE, ZI","  292",",,Q","  191",",,Q"
"ZI000067865","1968-12-05","-18.933","29.833","1215.0","KWEKWE, ZI","  273",",,Q","  178",",,Q"
"ZI000067865","1968-12-06","-18.933","29.833","1215.0","KWEKWE, ZI","  285",",,Q","  181",",,Q"
"ZI000067865","1968-12-07","-18.933","29.833","1215.0","KWEKWE, ZI","  236",",,Q","  178",",,Q"
"ZI000067865","1968-12-08","-18.933","29.833","1215.0","KWEKWE, ZI","  264",",,Q","  169",",,Q"
"ZI000067865","1968-12-09","-18.933","29.833","1215.0","KWEKWE, ZI","  233",",,Q","  173",",,Q"
"ZI000067865","1968-12-10","-18.933","29.833","1215.0","KWEKWE, ZI","  251",",,Q","  180",",,Q"
"ZI000067865","1968-12-11","-18.933","29.833","1215.0","KWEKWE, ZI","  228",",,Q","  156",",,Q"
"ZI000067865","1968-12-12","-18.933","29.833","1215.0","KWEKWE, ZI","  234",",,Q","  161",",,Q"
"ZI000067865","1968-12-13","-18.933","29.833","1215.0","KWEKWE, ZI","  267",",,Q","  171",",,Q"
"ZI000067865","1968-12-14","-18.933","29.833","1215.0","KWEKWE, ZI","  301",",,Q","  164",",,Q"
"ZI000067865","1968-12-15","-18.933","29.833","1215.0","KWEKWE, ZI","  286",",,Q","  163",",,Q"
"ZI000067865","1968-12-16","-18.933","29.833","1215.0","KWEKWE, ZI","  298",",,Q","  145",",,Q"
"ZI000067865","1968-12-17","-18.933","29.833","1215.0","KWEKWE, ZI","  306",",,Q","  157",",,Q"
"ZI000067865","1968-12-18","-18.933","29.833","1215.0","KWEKWE, ZI","  317",",,Q","  161",",,Q"
"ZI000067865","1968-12-19","-18.933","29.833","1215.0","KWEKWE, ZI","  317",",,Q","  169",",,Q"
"ZI000067865","1968-12-20","-18.933","29.833","1215.0","KWEKWE, ZI","  316",",,Q","  159",",,Q"
"ZI000067865","1968-12-21","-18.933","29.833","1215.0","KWEKWE, ZI","  303",",,Q","  168",",,Q"
"ZI000067865","1968-12-22","-18.933","29.833","1215.0","KWEKWE, ZI","  316",",,Q","  151",",,Q"
"ZI000067865","1968-12-23","-18.933","29.833","1215.0","KWEKWE, ZI","  317",",,Q","  167",",,Q"
"ZI000067865","1968-12-24","-18.933","29.833","1215.0","KWEKWE, ZI","  317",",,Q","  168",",,Q"
"ZI000067865","1968-12-25","-18.933","29.833","1215.0","KWEKWE, ZI","  320",",,Q","  173",",,Q"
"ZI000067865","1968-12-26","-18.933","29.833","1215.0","KWEKWE, ZI","  306",",,Q","  190",",,Q"
"ZI000067865","1968-12-27","-18.933","29.833","1215.0","KWEKWE, ZI","  296",",,Q","  186",",,Q"
"ZI000067865","1968-12-28","-18.933","29.833","1215.0","KWEKWE, ZI","  272",",,Q","  177",",,Q"
"ZI000067865","1968-12-29","-18.933","29.833","1215.0","KWEKWE, ZI","  278",",,Q","  178",",,Q"
"ZI000067865","1968-12-30","-18.933","29.833","1215.0","KWEKWE, ZI","  287",",,Q","  190",",,Q"
"ZI000067865","1968-12-31","-18.933","29.833","1215.0","KWEKWE, ZI","  233",",,Q","  178",",,Q"
"ZI000067865","1969-01-01","-18.933","29.833","1215.0","KWEKWE, ZI","  246",",,Q","  163",",,Q"
"ZI000067865","1969-01-02","-18.933","29.833","1215.0","KWEKWE, ZI","  288",",,Q","  139",",,Q"
"ZI000067865","1969-01-03","-18.933","29.833","1215.0","KWEKWE, ZI","  301",",,Q","  197",",,Q"
"ZI000067865","1969-01-04","-18.933","29.833","1215.0","KWEKWE, ZI","  297",",,Q","  152",",,Q"
"ZI000067865","1969-01-05","-18.933","29.833","1215.0","KWEKWE, ZI","  287",",,Q","  183",",,Q"
"ZI000067865","1969-01-06","-18.933","29.833","1215.0","KWEKWE, ZI","  262",",,Q","  179",",,Q"
"ZI000067865","1969-01-07","-18.933","29.833","1215.0","KWEKWE, ZI","  234",",,Q","  183",",,Q"
"ZI000067865","1969-01-08","-18.933","29.833","1215.0","KWEKWE, ZI","  252",",,Q","  175",",,Q"
"ZI000067865","1969-01-09","-18.933","29.833","1215.0","KWEKWE, ZI","  250",",,Q","  183",",,Q"
"ZI000067865","1969-01-10","-18.933","29.833","1215.0","KWEKWE, ZI","  245",",,Q","  168",",,Q"
"ZI000067865","1969-01-11","-18.933","29.833","1215.0","KWEKWE, ZI","  278",",,Q","  167",",,Q"
"ZI000067865","1969-01-12","-18.933","29.833","1215.0","KWEKWE, ZI","  297",",,Q","  142",",,Q"
"ZI000067865","1969-01-13","-18.933","29.833","1215.0","KWEKWE, ZI","  311",",,Q","  149",",,Q"
"ZI000067865","1969-01-14","-18.933","29.833","1215.0","KWEKWE, ZI","  304",",,Q","  194",",,Q"
"ZI000067865","1969-01-15","-18.933","29.833","1215.0","KWEKWE, ZI","  327",",,Q","  181",",,Q"
"ZI000067865","1969-01-16","-18.933","29.833","1215.0","KWEKWE, ZI","  311",",,Q","  169",",,Q"
"ZI000067865","1969-01-17","-18.933","29.833","1215.0","KWEKWE, ZI","  294",",,Q","  179",",,Q"
"ZI000067865","1969-01-18","-18.933","29.833","1215.0","KWEKWE, ZI","  268",",,Q","  183",",,Q"
"ZI000067865","1969-01-19","-18.933","29.833","1215.0","KWEKWE, ZI","  290",",,Q","  190",",,Q"
"ZI000067865","1969-01-20","-18.933","29.833","1215.0","KWEKWE, ZI","  298",",,Q","  178",",,Q"
"ZI000067865","1969-01-21","-18.933","29.833","1215.0","KWEKWE, ZI","  301",",,Q","  178",",,Q"
"ZI000067865","1969-01-22","-18.933","29.833","1215.0","KWEKWE, ZI","  262",",,Q","  178",",,Q"
"ZI000067865","1969-01-23","-18.933","29.833","1215.0","KWEKWE, ZI","  267",",,Q","  178",",,Q"
"ZI000067865","1969-01-24","-18.933","29.833","1215.0","KWEKWE, ZI","  287",",,Q","  183",",,Q"
"ZI000067865","1969-01-25","-18.933","29.833","1215.0","KWEKWE, ZI","  289",",,Q","  190",",,Q"
"ZI000067865","1969-01-26","-18.933","29.833","1215.0","KWEKWE, ZI","  308",",,Q","  181",",,Q"
"ZI000067865","1969-01-27","-18.933","29.833","1215.0","KWEKWE, ZI","  278",",,Q","  195",",,Q"
"ZI000067865","1969-01-28","-18.933","29.833","1215.0","KWEKWE, ZI","  290",",,Q","  188",",,Q"
"ZI000067865","1969-01-29","-18.933","29.833","1215.0","KWEKWE, ZI","  289",",,Q","  178",",,Q"
"ZI000067865","1969-01-30","-18.933","29.833","1215.0","KWEKWE, ZI","  286",",,Q","  149",",,Q"
"ZI000067865","1969-01-31","-18.933","29.833","1215.0","KWEKWE, ZI","  301",",,Q","  164",",,Q"
"ZI000067865","1969-02-01","-18.933","29.833","1215.0","KWEKWE, ZI","  306",",,Q","  168",",,Q"
"ZI000067865","1969-02-02","-18.933","29.833","1215.0","KWEKWE, ZI","  281",",,Q","  181",",,Q"
"ZI000067865","1969-02-03","-18.933","29.833","1215.0","KWEKWE, ZI","  318",",,Q","  178",",,Q"
"ZI000067865","1969-02-04","-18.933","29.833","1215.0","KWEKWE, ZI","  314",",,Q","  178",",,Q"
"ZI000067865","1969-02-05","-18.933","29.833","1215.0","KWEKWE, ZI","  306",",,Q","  176",",,Q"
"ZI000067865","1969-02-06","-18.933","29.833","1215.0","KWEKWE, ZI","  285",",,Q","  175",",,Q"
"ZI000067865","1969-02-07","-18.933","29.833","1215.0","KWEKWE, ZI","  303",",,Q","  151",",,Q"
"ZI000067865","1969-02-08","-18.933","29.833","1215.0","KWEKWE, ZI","  317",",,Q","  166",",,Q"
"ZI000067865","1969-02-09","-18.933","29.833","1215.0","KWEKWE, ZI","  308",",,Q","  162",",,Q"
"ZI000067865","1969-02-10","-18.933","29.833","1215.0","KWEKWE, ZI","  307",",,Q","  150",",,Q"
"ZI000067865","1969-02-11","-18.933","29.833","1215.0","KWEKWE, ZI","  329",",,Q","  142",",,Q"
"ZI000067865","1969-02-12","-18.933","29.833","1215.0","KWEKWE, ZI","  294",",,Q","  196",",,Q"
"ZI000067865","1969-02-13","-18.933","29.833","1215.0","KWEKWE, ZI","  303",",,Q","  156",",,Q"
"ZI000067865","1969-02-14","-18.933","29.833","1215.0","KWEKWE, ZI","  317",",,Q","  151",",,Q"
"ZI000067865","1969-02-15","-18.933","29.833","1215.0","KWEKWE, ZI","  303",",,Q","  164",",,Q"
"ZI000067865","1969-02-16","-18.933","29.833","1215.0","KWEKWE, ZI","  316",",,Q","  153",",,Q"
"ZI000067865","1969-02-17","-18.933","29.833","1215.0","KWEKWE, ZI","  328",",,Q","  151",",,Q"
"ZI000067865","1969-02-18","-18.933","29.833","1215.0","KWEKWE, ZI","  303",",,Q","  177",",,Q"
"ZI000067865","1969-02-19","-18.933","29.833","1215.0","KWEKWE, ZI","  293",",,Q","  171",",,Q"
"ZI000067865","1969-02-20","-18.933","29.833","1215.0","KWEKWE, ZI","  289",",,Q","  183",",,Q"
"ZI000067865","1969-02-21","-18.933","29.833","1215.0","KWEKWE, ZI","  257",",,Q","  166",",,Q"
"ZI000067865","1969-02-22","-18.933","29.833","1215.0","KWEKWE, ZI","  284",",,Q","  164",",,Q"
"ZI000067865","1969-02-23","-18.933","29.833","1215.0","KWEKWE, ZI","  273",",,Q","  183",",,Q"
"ZI000067865","1969-02-24","-18.933","29.833","1215.0","KWEKWE, ZI","  292",",,Q","  177",",,Q"
"ZI000067865","1969-02-25","-18.933","29.833","1215.0","KWEKWE, ZI","  299",",,Q","  166",",,Q"
"ZI000067865","1969-02-26","-18.933","29.833","1215.0","KWEKWE, ZI","  289",",,Q","  172",",,Q"
"ZI000067865","1969-02-27","-18.933","29.833","1215.0","KWEKWE, ZI","  303",",,Q","  183",",,Q"
"ZI000067865","1969-02-28","-18.933","29.833","1215.0","KWEKWE, ZI","  301",",,Q","  176",",,Q"
"ZI000067865","1969-03-01","-18.933","29.833","1215.0","KWEKWE, ZI","  299",",,Q","  173",",,Q"
"ZI000067865","1969-03-02","-18.933","29.833","1215.0","KWEKWE, ZI","  298",",,Q","  168",",,Q"
"ZI000067865","1969-03-03","-18.933","29.833","1215.0","KWEKWE, ZI","  297",",,Q","  179",",,Q"
"ZI000067865","1969-03-04","-18.933","29.833","1215.0","KWEKWE, ZI","  251",",,Q","  183",",,Q"
"ZI000067865","1969-03-05","-18.933","29.833","1215.0","KWEKWE, ZI","  251",",,Q","  171",",,Q"
"ZI000067865","1969-03-06","-18.933","29.833","1215.0","KWEKWE, ZI","  242",",,Q","  168",",,Q"
"ZI000067865","1969-03-07","-18.933","29.833","1215.0","KWEKWE, ZI","  278",",,Q","  169",",,Q"
"ZI000067865","1969-03-08","-18.933","29.833","1215.0","KWEKWE, ZI","  292",",,Q","  168",",,Q"
"ZI000067865","1969-03-09","-18.933","29.833","1215.0","KWEKWE, ZI","  289",",,Q","  178",",,Q"
"ZI000067865","1969-03-10","-18.933","29.833","1215.0","KWEKWE, ZI","  300",",,Q","  169",",,Q"
"ZI000067865","1969-03-11","-18.933","29.833","1215.0","KWEKWE, ZI","  282",",,Q","  175",",,Q"
"ZI000067865","1969-03-12","-18.933","29.833","1215.0","KWEKWE, ZI","  228",",,Q","  178",",,Q"
"ZI000067865","1969-03-13","-18.933","29.833","1215.0","KWEKWE, ZI","  279",",,Q","  178",",,Q"
"ZI000067865","1969-03-14","-18.933","29.833","1215.0","KWEKWE, ZI","  269",",,Q","  172",",,Q"
"ZI000067865","1969-03-15","-18.933","29.833","1215.0","KWEKWE, ZI","  248",",,Q","  178",",,Q"
"ZI000067865","1969-03-16","-18.933","29.833","1215.0","KWEKWE, ZI","  241",",,Q","  171",",,Q"
"ZI000067865","1969-03-17","-18.933","29.833","1215.0","KWEKWE, ZI","  260",",,Q","  183",",,Q"
"ZI000067865","1969-03-18","-18.933","29.833","1215.0","KWEKWE, ZI","  264",",,Q","  183",",,Q"
"ZI000067865","1969-03-19","-18.933","29.833","1215.0","KWEKWE, ZI","  272",",,Q","  174",",,Q"
"ZI000067865","1969-03-20","-18.933","29.833","1215.0","KWEKWE, ZI","  274",",,Q","  178",",,Q"
"ZI000067865","1969-03-21","-18.933","29.833","1215.0","KWEKWE, ZI","  251",",,Q","  183",",,Q"
"ZI000067865","1969-03-22","-18.933","29.833","1215.0","KWEKWE, ZI","  252",",,Q","  174",",,Q"
"ZI000067865","1969-03-23","-18.933","29.833","1215.0","KWEKWE, ZI","  204",",,Q","  144",",,Q"
"ZI000067865","1969-03-24","-18.933","29.833","1215.0","KWEKWE, ZI","  260",",,Q","  123",",,Q"
"ZI000067865","1969-03-25","-18.933","29.833","1215.0","KWEKWE, ZI","  274",",,Q","  129",",,Q"
"ZI000067865","1969-03-26","-18.933","29.833","1215.0","KWEKWE, ZI","  281",",,Q","  127",",,Q"
"ZI000067865","1969-03-27","-18.933","29.833","1215.0","KWEKWE, ZI","  196",",,Q","  150",",,Q"
"ZI000067865","1969-03-28","-18.933","29.833","1215.0","KWEKWE, ZI","  255",",,Q","  147",",,Q"
"ZI000067865","1969-03-29","-18.933","29.833","1215.0","KWEKWE, ZI","  238",",,Q","  152",",,Q"
"ZI000067865","1969-03-30","-18.933","29.833","1215.0","KWEKWE, ZI","  264",",,Q","  169",",,Q"
"ZI000067865","1969-03-31","-18.933","29.833","1215.0","KWEKWE, ZI","  266",",,Q","  163",",,Q"
"ZI000067865","1969-04-01","-18.933","29.833","1215.0","KWEKWE, ZI","  270",",,Q","  173",",,Q"
"ZI000067865","1969-04-02","-18.933","29.833","1215.0","KWEKWE, ZI","  262",",,Q","  161",",,Q"
"ZI000067865","1969-04-03","-18.933","29.833","1215.0","KWEKWE, ZI","  278",",,Q","  167",",,Q"
"ZI000067865","1969-04-04","-18.933","29.833","1215.0","KWEKWE, ZI","  278",",,Q","  173",",,Q"
"ZI000067865","1969-04-05","-18.933","29.833","1215.0","KWEKWE, ZI","  258",",,Q","  160",",,Q"
"ZI000067865","1969-04-06","-18.933","29.833","1215.0","KWEKWE, ZI","  267",",,Q","  140",",,Q"
"ZI000067865","1969-04-07","-18.933","29.833","1215.0","KWEKWE, ZI","  261",",,Q","  139",",,Q"
"ZI000067865","1969-04-08","-18.933","29.833","1215.0","KWEKWE, ZI","  256",",,Q","  146",",,Q"
"ZI000067865","1969-04-09","-18.933","29.833","1215.0","KWEKWE, ZI","  267",",,Q","  151",",,Q"
"ZI000067865","1969-04-10","-18.933","29.833","1215.0","KWEKWE, ZI","  279",",,Q","  172",",,Q"
"ZI000067865","1969-04-11","-18.933","29.833","1215.0","KWEKWE, ZI","  281",",,Q","  178",",,Q"
"ZI000067865","1969-04-12","-18.933","29.833","1215.0","KWEKWE, ZI","  279",",,Q","  133",",,Q"
"ZI000067865","1969-04-13","-18.933","29.833","1215.0","KWEKWE, ZI","  276",",,Q","  148",",,Q"
"ZI000067865","1969-04-14","-18.933","29.833","1215.0","KWEKWE, ZI","  289",",,Q","  129",",,Q"
"ZI000067865","1969-04-15","-18.933","29.833","1215.0","KWEKWE, ZI","  278",",,Q","  136",",,Q"
"ZI000067865","1969-04-16","-18.933","29.833","1215.0","KWEKWE, ZI","  262",",,Q","  123",",,Q"
"ZI000067865","1969-04-17","-18.933","29.833","1215.0","KWEKWE, ZI","  277",",,Q","  107",",,Q"
"ZI000067865","1969-04-18","-18.933","29.833","1215.0","KWEKWE, ZI","  285",",,Q","  119",",,Q"
"ZI000067865","1969-04-19","-18.933","29.833","1215.0","KWEKWE, ZI","  278",",,Q","  133",",,Q"
"ZI000067865","1969-04-20","-18.933","29.833","1215.0","KWEKWE, ZI","  279",",,Q","  106",",,Q"
"ZI000067865","1969-04-21","-18.933","29.833","1215.0","KWEKWE, ZI","  284",",,Q","   88",",,Q"
"ZI000067865","1969-04-22","-18.933","29.833","1215.0","KWEKWE, ZI","  294",",,Q","  111",",,Q"
"ZI000067865","1969-04-23","-18.933","29.833","1215.0","KWEKWE, ZI","  294",",,Q","  118",",,Q"
"ZI000067865","1969-04-24","-18.933","29.833","1215.0","KWEKWE, ZI","  294",",,Q","  143",",,Q"
"ZI000067865","1969-04-25","-18.933","29.833","1215.0","KWEKWE, ZI","  268",",,Q","  140",",,Q"
"ZI000067865","1969-04-26","-18.933","29.833","1215.0","KWEKWE, ZI","  240",",,Q","  117",",,Q"
"ZI000067865","1969-04-27","-18.933","29.833","1215.0","KWEKWE, ZI","  239",",,Q","  103",",,Q"
"ZI000067865","1969-04-28","-18.933","29.833","1215.0","KWEKWE, ZI","  240",",,Q","  122",",,Q"
"ZI000067865","1969-04-29","-18.933","29.833","1215.0","KWEKWE, ZI","  267",",,Q","  125",",,Q"
