"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1KYSH0002","2008-05-06","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-07","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    5",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-08","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   97",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-09","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","  150",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-10","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    8",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-11","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   76",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-12","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","  198",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-13","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-14","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-15","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","  173",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-16","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","  254",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-17","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-18","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   36",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-19","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-20","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   18",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-21","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    5",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-22","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-23","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-24","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   28",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-25","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-26","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-27","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    3",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-28","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   66",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-29","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-30","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-05-31","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    5",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-01","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    8",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-02","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-03","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","  201",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-04","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   86",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-05","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-06","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-08","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-10","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   15",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-11","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-12","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-13","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-14","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   81",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-15","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-16","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-17","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","  147",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-18","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-19","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-20","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   28",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-21","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   15",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-23","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    5",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-24","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-25","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-26","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-27","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    3",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-28","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","  221",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-29","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-06-30","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    3",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-01","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-02","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-03","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-04","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   61",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-05","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   76",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-06","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-07","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-08","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-09","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   23",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-10","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-11","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-12","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-13","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","  109",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-14","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-15","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-16","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-17","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-18","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-19","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-20","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-21","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   23",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-22","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   46",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-23","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   43",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-24","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-25","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-26","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-28","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-29","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","  152",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-30","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-07-31","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","  292",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-08-01","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    3",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-08-02","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    5",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-08-03","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-08-04","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-08-05","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-08-06","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","   84",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-08-07","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-08-08","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYSH0002","2008-08-09","38.222348","-85.131816","250.5","SHELBYVILLE 3.2 E, KY US","    0",",,N","    0",",,N",,,,,,,,,,
