TMAX,TMIN,PRCP,SNWD,DATE,STATION
   76,,,,1982-01-19,AFM00040948
   75,,,,1982-01-20,AFM00040948
,,,,1982-01-23,AFM00040948
   30,,,,1982-01-24,AFM00040948
   44,  -85,,,1982-01-25,AFM00040948
   42,,,,1982-01-26,AFM00040948
,,,,1982-01-28,AFM00040948
   20,,,   20,1982-01-29,AFM00040948
   20,  -23,,   30,1982-01-30,AFM00040948
,,,   51,1982-02-02,AFM00040948
,,,   51,1982-02-03,AFM00040948
,  -90,,   20,1982-02-04,AFM00040948
   15, -145,,   99,1982-02-08,AFM00040948
   30,  -95,,   61,1982-02-09,AFM00040948
   25,,,  150,1982-02-11,AFM00040948
   13, -127,,  119,1982-02-12,AFM00040948
,,,  201,1982-02-15,AFM00040948
,,,  119,1982-02-17,AFM00040948
  -13, -106,,  140,1982-02-18,AFM00040948
   32,  -50,,  119,1982-02-19,AFM00040948
,,,,1982-02-20,AFM00040948
    2, -124,,   99,1982-02-21,AFM00040948
,,,   99,1982-02-23,AFM00040948
,  -90,,   99,1982-02-24,AFM00040948
,  -12,,   99,1982-02-26,AFM00040948
   30,,,  180,1982-02-27,AFM00040948
   43,,,   79,1982-02-28,AFM00040948
   67,,,   51,1982-03-01,AFM00040948
,  -55,,,1982-03-02,AFM00040948
   20,,,,1982-03-03,AFM00040948
   52,,,   61,1982-03-05,AFM00040948
   44,  -47,,   30,1982-03-06,AFM00040948
,,,,1982-03-07,AFM00040948
   16,,,  201,1982-03-09,AFM00040948
   35,,,  150,1982-03-10,AFM00040948
   35,,,   61,1982-03-11,AFM00040948
   52,,,   20,1982-03-12,AFM00040948
   84,,,,1982-03-13,AFM00040948
   94,   30,,,1982-03-14,AFM00040948
  108,   -5,,,1982-03-15,AFM00040948
  119,    0,,,1982-03-16,AFM00040948
  115,,,,1982-03-17,AFM00040948
  127,,,,1982-03-18,AFM00040948
  115,    4,,,1982-03-19,AFM00040948
   93,,,,1982-03-21,AFM00040948
,,,,1982-03-22,AFM00040948
  126,,,,1982-03-23,AFM00040948
  149,,,,1982-03-24,AFM00040948
  166,,,,1982-03-30,AFM00040948
  166,   60,,,1982-03-31,AFM00040948
  150,   20,,,1982-04-01,AFM00040948
,,,,1982-04-02,AFM00040948
  150,   54,,,1982-04-03,AFM00040948
  176,   30,,,1982-04-04,AFM00040948
  165,,,,1982-04-05,AFM00040948
  173,,,,1982-04-06,AFM00040948
  220,,,,1982-04-07,AFM00040948
  233,,,,1982-04-08,AFM00040948
  221,   52,,,1982-04-09,AFM00040948
  232,   75,,,1982-04-10,AFM00040948
  215,,,,1982-04-11,AFM00040948
  237,   86,,,1982-04-12,AFM00040948
  235,,,,1982-04-13,AFM00040948
  226,   80,,,1982-04-14,AFM00040948
  220,,,,1982-04-15,AFM00040948
  197,   74,,,1982-04-16,AFM00040948
  165,,,,1982-04-17,AFM00040948
,,,,1982-04-18,AFM00040948
  216,,,,1982-04-19,AFM00040948
,   78,,,1982-04-20,AFM00040948
  238,   86,,,1982-04-21,AFM00040948
  254,,,,1982-04-22,AFM00040948
  258,,,,1982-04-23,AFM00040948
,,,,1982-04-24,AFM00040948
  216,,,,1982-04-25,AFM00040948
,,,,1982-04-26,AFM00040948
  213,   82,,,1982-04-27,AFM00040948
  218,   80,,,1982-04-28,AFM00040948
  227,   72,,,1982-04-29,AFM00040948
  262,,,,1982-04-30,AFM00040948
,  144,,,1982-05-01,AFM00040948
  294,  100,,,1982-05-05,AFM00040948
  285,,,,1982-05-06,AFM00040948
  286,  120,,,1982-05-07,AFM00040948
,,,,1982-05-09,AFM00040948
,  135,,,1982-05-10,AFM00040948
,   99,,,1982-05-11,AFM00040948
  180,   75,,,1982-05-12,AFM00040948
  190,,,,1982-05-13,AFM00040948
  202,   69,,,1982-05-14,AFM00040948
,,,,1982-05-15,AFM00040948
  231,,,,1982-05-16,AFM00040948
,,,,1982-05-17,AFM00040948
  257,  114,,,1982-05-18,AFM00040948
,   90,,,1982-05-19,AFM00040948
  270,,,,1982-05-20,AFM00040948
,  102,,,1982-05-23,AFM00040948
  236,  113,,,1982-05-24,AFM00040948
  263,,,,1982-05-25,AFM00040948
  225,  115,,,1982-05-26,AFM00040948
  250,   90,,,1982-05-28,AFM00040948
  240,,,,1982-05-29,AFM00040948
  227,,,,1982-05-30,AFM00040948
  232,   86,,,1982-05-31,AFM00040948
  236,,,,1982-06-01,AFM00040948
  264,,,,1982-06-02,AFM00040948
  270,,,,1982-06-03,AFM00040948
  295,  125,,,1982-06-05,AFM00040948
  310,,,,1982-06-06,AFM00040948
  286,,,,1982-06-07,AFM00040948
,  148,,,1982-06-08,AFM00040948
  321,,,,1982-06-09,AFM00040948
  306,,,,1982-06-10,AFM00040948
  309,,,,1982-06-11,AFM00040948
  314,,,,1982-06-12,AFM00040948
  311,  134,,,1982-06-13,AFM00040948
  300,  154,,,1982-06-14,AFM00040948
  309,,,,1982-06-15,AFM00040948
,,,,1982-06-16,AFM00040948
  276,,,,1982-06-17,AFM00040948
  274,,,,1982-06-18,AFM00040948
  286,  100,,,1982-06-19,AFM00040948
  283,  139,,,1982-06-20,AFM00040948
  284,,,,1982-06-22,AFM00040948
  290,  127,,,1982-06-23,AFM00040948
,,,,1982-06-24,AFM00040948
  313,,,,1982-06-26,AFM00040948
  310,  137,,,1982-06-27,AFM00040948
,,,,1982-06-28,AFM00040948
  329,,,,1982-06-30,AFM00040948
  309,,,,1982-07-01,AFM00040948
  260,,,,1982-07-02,AFM00040948
,,,,1982-07-03,AFM00040948
  310,  136,,,1982-07-04,AFM00040948
  296,  134,,,1982-07-05,AFM00040948
  298,,,,1982-07-07,AFM00040948
  308,  156,,,1982-07-08,AFM00040948
  309,  150,,,1982-07-09,AFM00040948
,  213,,,1982-07-10,AFM00040948
  318,,,,1982-07-11,AFM00040948
  318,  141,,,1982-07-12,AFM00040948
  280,,,,1982-07-13,AFM00040948
  300,,,,1982-07-15,AFM00040948
  320,,,,1982-07-16,AFM00040948
  336,  162,,,1982-07-17,AFM00040948
,  156,,,1982-07-18,AFM00040948
  340,,,,1982-07-19,AFM00040948
  338,  148,,,1982-07-20,AFM00040948
  325,  158,,,1982-07-21,AFM00040948
  336,  180,,,1982-07-23,AFM00040948
  375,  194,,,1982-07-24,AFM00040948
  324,,,,1982-07-25,AFM00040948
  324,  161,,,1982-07-26,AFM00040948
  350,,,,1982-07-27,AFM00040948
  339,,,,1982-07-28,AFM00040948
  348,,,,1982-07-29,AFM00040948
  345,  201,,,1982-07-30,AFM00040948
  362,  175,,,1982-07-31,AFM00040948
  362,,,,1982-08-01,AFM00040948
  334,,,,1982-08-02,AFM00040948
,,,,1982-08-03,AFM00040948
,,,,1982-08-04,AFM00040948
  357,  186,,,1982-08-06,AFM00040948
,  178,,,1982-08-07,AFM00040948
,,,,1982-08-08,AFM00040948
,,,,1982-08-09,AFM00040948
  390,  170,,,1982-08-10,AFM00040948
  316,  193,,,1982-08-11,AFM00040948
  320,,,,1982-08-12,AFM00040948
  344,,,,1982-08-14,AFM00040948
  340,,,,1982-08-15,AFM00040948
  327,  152,,,1982-08-16,AFM00040948
,  126,,,1982-08-17,AFM00040948
  328,,,,1982-08-18,AFM00040948
  325,,,,1982-08-19,AFM00040948
  317,,,,1982-08-20,AFM00040948
  306,,,,1982-08-21,AFM00040948
  404,  140,,,1982-08-22,AFM00040948
,  127,,,1982-08-23,AFM00040948
  310,  155,,,1982-08-24,AFM00040948
,,,,1982-08-25,AFM00040948
  280,   98,,,1982-08-26,AFM00040948
  280,   90,,,1982-08-27,AFM00040948
,   89,,,1982-08-28,AFM00040948
  286,   97,,,1982-08-29,AFM00040948
  280,,,,1982-08-30,AFM00040948
  281,  116,,,1982-08-31,AFM00040948
  297,  144,,,1982-09-01,AFM00040948
,  141,,,1982-09-02,AFM00040948
  298,  124,,,1982-09-03,AFM00040948
  309,,,,1982-09-04,AFM00040948
  309,,,,1982-09-05,AFM00040948
  300,  138,,,1982-09-06,AFM00040948
  295,  105,,,1982-09-07,AFM00040948
  296,   91,,,1982-09-08,AFM00040948
  293,,,,1982-09-09,AFM00040948
  275,  103,,,1982-09-11,AFM00040948
,,,,1982-09-12,AFM00040948
  283,,,,1982-09-13,AFM00040948
  287,   98,,,1982-09-14,AFM00040948
  287,  115,,,1982-09-15,AFM00040948
  290,,,,1982-09-16,AFM00040948
  283,,,,1982-09-17,AFM00040948
  260,  140,,,1982-09-19,AFM00040948
  244,   99,,,1982-09-21,AFM00040948
  233,   56,,,1982-09-22,AFM00040948
  221,,,,1982-09-23,AFM00040948
  220,,,,1982-09-24,AFM00040948
  225,,,,1982-09-25,AFM00040948
  227,,,,1982-09-26,AFM00040948
  212,,,,1982-09-28,AFM00040948
  220,,,,1982-09-29,AFM00040948
  217,,,,1982-09-30,AFM00040948
  229,   43,,,1982-10-01,AFM00040948
  233,,,,1982-10-02,AFM00040948
  234,   66,,,1982-10-03,AFM00040948
,,,,1982-10-04,AFM00040948
  250,   90,,,1982-10-05,AFM00040948
,  101,,,1982-10-06,AFM00040948
,,,,1982-10-07,AFM00040948
,   92,,,1982-10-08,AFM00040948
  237,,,,1982-10-09,AFM00040948
  250,,,,1982-10-10,AFM00040948
,   87,,,1982-10-12,AFM00040948
  232,,,,1982-10-13,AFM00040948
,,,,1982-10-20,AFM00040948
  188,,,,1982-10-21,AFM00040948
  202,   61,,,1982-10-22,AFM00040948
  209,   46,,,1982-10-23,AFM00040948
  204,,,,1982-10-24,AFM00040948
  206,   86,,,1982-10-25,AFM00040948
,,,,1982-10-26,AFM00040948
  158,  -20,,,1982-10-27,AFM00040948
  154,,,,1982-10-28,AFM00040948
  161,,,,1982-10-29,AFM00040948
  182,,,,1982-10-31,AFM00040948
  170,,,,1982-11-01,AFM00040948
  159,,,,1982-11-02,AFM00040948
,   19,,,1982-11-05,AFM00040948
  145,,,,1982-11-06,AFM00040948
,   21,,,1982-11-09,AFM00040948
  183,   25,,,1982-11-10,AFM00040948
  204,   36,,,1982-11-11,AFM00040948
  185,,,,1982-11-12,AFM00040948
,,,,1982-11-18,AFM00040948
,    6,,,1982-11-19,AFM00040948
   70,,,,1982-12-01,AFM00040948
   80,,,,1982-12-02,AFM00040948
   55,,,,1982-12-03,AFM00040948
,,,   99,1982-12-09,AFM00040948
,  -75,,,1982-12-14,AFM00040948
   42,  -60,,   71,1982-12-17,AFM00040948
   26,,,,1982-12-18,AFM00040948
,,,,1982-12-23,AFM00040948
   54,,,,1982-12-25,AFM00040948
,,,,1982-12-26,AFM00040948
   41,,,,1982-12-30,AFM00040948
,,,,1982-12-31,AFM00040948
   53,  -58,,,1983-01-01,AFM00040948
   34,,,,1983-01-02,AFM00040948
   68,,,,1983-01-07,AFM00040948
    1,  -91,,,1983-01-09,AFM00040948
   -5,,,,1983-01-10,AFM00040948
   31,,,   10,1983-01-11,AFM00040948
   52,,,,1983-01-13,AFM00040948
  -22, -122,,  180,1983-01-15,AFM00040948
   10,,,   41,1983-01-18,AFM00040948
, -119,,   20,1983-01-19,AFM00040948
, -103,,   20,1983-01-20,AFM00040948
,  -41,,   10,1983-01-21,AFM00040948
   51,,,,1983-01-25,AFM00040948
   54,   -5,,,1983-01-26,AFM00040948
   62,   -5,,,1983-01-27,AFM00040948
,  -32,,   20,1983-01-28,AFM00040948
   27,  -12,,,1983-01-30,AFM00040948
   41,  -35,,,1983-01-31,AFM00040948
   42,  -65,,,1983-02-02,AFM00040948
   75,  -47,,,1983-02-07,AFM00040948
   72,  -46,,,1983-02-08,AFM00040948
,,,,1983-02-10,AFM00040948
,  -52,,,1983-02-11,AFM00040948
   75,,,,1983-02-12,AFM00040948
   68,  -44,,,1983-02-13,AFM00040948
,,,,1983-02-15,AFM00040948
,,,,1983-02-16,AFM00040948
   97,,,,1983-02-17,AFM00040948
  121,    0,,,1983-02-18,AFM00040948
  117,,,,1983-02-20,AFM00040948
,  -10,,,1983-02-21,AFM00040948
,,,,1983-02-22,AFM00040948
   78,,,,1983-02-24,AFM00040948
,  -40,,,1983-02-25,AFM00040948
   86,   -5,,,1983-02-27,AFM00040948
   27,    0,,   30,1983-02-28,AFM00040948
   88,,,  249,1983-03-01,AFM00040948
,,,  269,1983-03-02,AFM00040948
,,,  150,1983-03-04,AFM00040948
   54,,,   89,1983-03-05,AFM00040948
,,,,1983-03-07,AFM00040948
,,,,1983-03-08,AFM00040948
,    0,,  109,1983-03-09,AFM00040948
,,,   71,1983-03-10,AFM00040948
   92,,,,1983-03-11,AFM00040948
,  -17,,,1983-03-12,AFM00040948
  107,,,,1983-03-13,AFM00040948
,    5,,,1983-03-14,AFM00040948
,    6,,,1983-03-15,AFM00040948
,,,,1983-03-16,AFM00040948
,,,,1983-03-17,AFM00040948
,,,,1983-03-18,AFM00040948
   77,    0,,,1983-03-19,AFM00040948
,   -5,,,1983-03-20,AFM00040948
,,,,1983-03-22,AFM00040948
,,,,1983-03-23,AFM00040948
   43,,,,1983-03-25,AFM00040948
,  -12,,,1983-03-26,AFM00040948
   79,  -23,,,1983-03-27,AFM00040948
,  -19,,,1983-03-28,AFM00040948
,,,,1983-03-29,AFM00040948
  130,,,,1983-03-30,AFM00040948
,   22,,,1983-03-31,AFM00040948
,   35,,,1983-04-01,AFM00040948
,,,,1983-04-02,AFM00040948
,,,,1983-04-03,AFM00040948
  170,,,,1983-04-04,AFM00040948
,,,,1983-04-05,AFM00040948
,   55,,,1983-04-06,AFM00040948
,,,,1983-04-07,AFM00040948
,   56,,,1983-04-08,AFM00040948
,,,,1983-04-09,AFM00040948
  138,   56,,,1983-04-10,AFM00040948
,   40,,,1983-04-11,AFM00040948
  115,   55,,,1983-04-12,AFM00040948
,   30,,,1983-04-13,AFM00040948
  130,   22,,,1983-04-14,AFM00040948
,   30,,,1983-04-15,AFM00040948
   84,   37,,,1983-04-16,AFM00040948
,   27,,,1983-04-17,AFM00040948
,   56,,,1983-04-18,AFM00040948
  203,,,,1983-04-20,AFM00040948
,   70,,,1983-04-21,AFM00040948
  215,   75,,,1983-04-22,AFM00040948
  228,   64,,,1983-04-23,AFM00040948
,,,,1983-04-24,AFM00040948
,,,,1983-04-25,AFM00040948
  213,,,,1983-04-26,AFM00040948
  205,   80,,,1983-04-27,AFM00040948
  235,   78,,,1983-04-28,AFM00040948
,   96,,,1983-04-29,AFM00040948
  195,,,,1983-04-30,AFM00040948
,   50,,,1983-05-01,AFM00040948
,   94,,,1983-05-03,AFM00040948
  162,   98,,,1983-05-04,AFM00040948
  200,,,,1983-05-05,AFM00040948
,   95,,,1983-05-06,AFM00040948
,,,,1983-05-07,AFM00040948
  265,,,,1983-05-08,AFM00040948
,  115,,,1983-05-09,AFM00040948
  220,,,,1983-05-11,AFM00040948
  265,  107,,,1983-05-12,AFM00040948
,,,,1983-05-13,AFM00040948
  262,  110,,,1983-05-14,AFM00040948
  282,  122,,,1983-05-15,AFM00040948
  275,  122,,,1983-05-16,AFM00040948
  286,  127,,,1983-05-17,AFM00040948
,  125,,,1983-05-18,AFM00040948
,,,,1983-05-19,AFM00040948
  265,   95,,,1983-05-20,AFM00040948
  253,,,,1983-05-21,AFM00040948
  230,  122,,,1983-05-22,AFM00040948
,,,,1983-05-23,AFM00040948
  270,   96,,,1983-05-24,AFM00040948
,,,,1983-05-25,AFM00040948
  270,  129,,,1983-05-26,AFM00040948
  250,,,,1983-05-27,AFM00040948
  238,  125,,,1983-05-28,AFM00040948
  256,  100,,,1983-05-29,AFM00040948
  283,  120,,,1983-05-30,AFM00040948
,  120,,,1983-05-31,AFM00040948
  270,  117,,,1983-06-01,AFM00040948
  256,,,,1983-06-02,AFM00040948
  256,   82,,,1983-06-03,AFM00040948
,   91,,,1983-06-04,AFM00040948
  276,,,,1983-06-05,AFM00040948
  272,  106,,,1983-06-06,AFM00040948
,  106,,,1983-06-07,AFM00040948
,  145,,,1983-06-08,AFM00040948
  273,,,,1983-06-09,AFM00040948
,,,,1983-06-10,AFM00040948
  285,,,,1983-06-11,AFM00040948
,  118,,,1983-06-12,AFM00040948
  310,  109,,,1983-06-13,AFM00040948
  314,  164,,,1983-06-14,AFM00040948
,  160,,,1983-06-15,AFM00040948
,,,,1983-06-16,AFM00040948
  267,  156,,,1983-06-17,AFM00040948
,  112,,,1983-06-18,AFM00040948
  283,  122,,,1983-06-19,AFM00040948
,,,,1983-06-20,AFM00040948
  304,  112,,,1983-06-21,AFM00040948
,  126,,,1983-06-22,AFM00040948
,  153,,,1983-06-23,AFM00040948
,  170,,,1983-06-24,AFM00040948
,,,,1983-06-25,AFM00040948
  318,  175,,,1983-06-26,AFM00040948
  324,  153,,,1983-06-27,AFM00040948
  325,  175,,,1983-06-28,AFM00040948
  336,  115,,,1983-06-29,AFM00040948
,  150,,,1983-06-30,AFM00040948
,  162,,,1983-07-01,AFM00040948
  305,  192,,,1983-07-02,AFM00040948
  275,  142,,,1983-07-03,AFM00040948
,  146,,,1983-07-04,AFM00040948
,  140,,,1983-07-05,AFM00040948
  312,,,,1983-07-08,AFM00040948
,  162,,,1983-07-10,AFM00040948
  298,  175,,,1983-07-11,AFM00040948
  298,,,,1983-07-12,AFM00040948
,  140,,,1983-07-13,AFM00040948
,  150,,,1983-07-14,AFM00040948
,,,,1983-07-15,AFM00040948
,  152,,,1983-07-16,AFM00040948
  316,  158,,,1983-07-17,AFM00040948
,  165,,,1983-07-18,AFM00040948
,  155,,,1983-07-19,AFM00040948
,  135,,,1983-07-20,AFM00040948
  341,,,,1983-07-21,AFM00040948
,  175,,,1983-07-22,AFM00040948
  336,,,,1983-07-23,AFM00040948
,  175,,,1983-07-24,AFM00040948
  346,,,,1983-07-25,AFM00040948
  357,  190,,,1983-07-26,AFM00040948
  329,  187,,,1983-07-27,AFM00040948
,  190,,,1983-07-28,AFM00040948
,  202,,,1983-07-29,AFM00040948
,  200,,,1983-07-30,AFM00040948
  373,,,,1983-08-01,AFM00040948
,,,,1983-08-02,AFM00040948
,,,,1983-08-03,AFM00040948
  328,,,,1983-08-04,AFM00040948
,,,,1983-08-05,AFM00040948
,  195,,,1983-08-06,AFM00040948
  309,  194,,,1983-08-07,AFM00040948
  311,  176,,,1983-08-08,AFM00040948
  320,  192,,,1983-08-09,AFM00040948
  322,  192,,,1983-08-10,AFM00040948
  322,  144,,,1983-08-11,AFM00040948
  365,  140,,,1983-08-12,AFM00040948
  315,,,,1983-08-13,AFM00040948
  330,,,,1983-08-14,AFM00040948
,  140,,,1983-08-15,AFM00040948
  335,  148,,,1983-08-16,AFM00040948
,  175,,,1983-08-18,AFM00040948
  322,  180,,,1983-08-19,AFM00040948
  312,,,,1983-08-20,AFM00040948
,  190,,,1983-08-21,AFM00040948
  330,,,,1983-08-22,AFM00040948
,  145,,,1983-08-23,AFM00040948
  337,  165,,,1983-08-24,AFM00040948
  313,,,,1983-08-25,AFM00040948
  294,  165,,,1983-08-26,AFM00040948
  305,  174,,,1983-08-27,AFM00040948
  325,  185,    0,,1983-08-28,AFM00040948
,  145,,,1983-08-29,AFM00040948
  350,,,,1983-08-30,AFM00040948
,  135,,,1983-08-31,AFM00040948
,  157,,,1983-09-01,AFM00040948
  320,,,,1983-09-02,AFM00040948
  314,,,,1983-09-03,AFM00040948
,,,,1983-09-04,AFM00040948
  315,  152,,,1983-09-05,AFM00040948
,  138,,,1983-09-06,AFM00040948
  320,  128,,,1983-09-07,AFM00040948
,  122,,,1983-09-08,AFM00040948
  323,  125,,,1983-09-09,AFM00040948
  317,  124,,,1983-09-10,AFM00040948
  315,  118,,,1983-09-11,AFM00040948
  292,  152,,,1983-09-12,AFM00040948
  295,  154,,,1983-09-13,AFM00040948
  296,  155,,,1983-09-14,AFM00040948
  295,,,,1983-09-15,AFM00040948
  277,  114,,,1983-09-16,AFM00040948
  281,  152,,,1983-09-17,AFM00040948
  264,   95,,,1983-09-18,AFM00040948
,   93,,,1983-09-19,AFM00040948
,   80,,,1983-09-21,AFM00040948
,   76,,,1983-09-22,AFM00040948
  275,,,,1983-09-23,AFM00040948
  270,  118,,,1983-09-24,AFM00040948
  288,   80,,,1983-09-25,AFM00040948
,   88,,,1983-09-26,AFM00040948
  304,   89,,,1983-09-27,AFM00040948
,  110,,,1983-09-28,AFM00040948
  286,,,,1983-09-29,AFM00040948
  256,,,,1983-09-30,AFM00040948
  272,,,,1983-10-01,AFM00040948
  253,,,,1983-10-03,AFM00040948
  250,   94,,,1983-10-04,AFM00040948
  290,,,,1983-10-05,AFM00040948
  293,   75,,,1983-10-06,AFM00040948
  265,   95,,,1983-10-08,AFM00040948
  252,,,,1983-10-09,AFM00040948
  250,,,,1983-10-10,AFM00040948
  246,   72,,,1983-10-11,AFM00040948
  248,   52,,,1983-10-12,AFM00040948
  205,   50,,,1983-10-13,AFM00040948
,   40,,,1983-10-14,AFM00040948
  204,   15,,,1983-10-15,AFM00040948
  221,   34,,,1983-10-16,AFM00040948
,   16,,,1983-10-18,AFM00040948
  175,   45,,,1983-10-19,AFM00040948
,   55,,,1983-10-20,AFM00040948
  170,,,,1983-10-21,AFM00040948
,,,,1983-10-22,AFM00040948
  190,   15,,,1983-10-23,AFM00040948
  198,   10,,,1983-10-24,AFM00040948
,    0,,,1983-10-25,AFM00040948
  195,    5,,,1983-10-26,AFM00040948
  200,,,,1983-10-27,AFM00040948
,,,,1983-10-28,AFM00040948
  212,   34,,,1983-10-29,AFM00040948
  190,   10,,,1983-10-30,AFM00040948
  193,,,,1983-10-31,AFM00040948
  215,   26,,,1983-11-01,AFM00040948
  215,,,,1983-11-02,AFM00040948
,,,,1983-11-03,AFM00040948
  172,,,,1983-11-04,AFM00040948
,,,,1983-11-05,AFM00040948
  186,  -25,,,1983-11-07,AFM00040948
  190,,,,1983-11-08,AFM00040948
,,,,1983-11-09,AFM00040948
,,,,1983-11-10,AFM00040948
  169,  -22,,,1983-11-11,AFM00040948
  170,  -20,,,1983-11-12,AFM00040948
,  -15,,,1983-11-13,AFM00040948
,   14,,,1983-11-14,AFM00040948
  210,   18,,,1983-11-15,AFM00040948
  180,    0,,,1983-11-16,AFM00040948
,,,,1983-11-17,AFM00040948
,,,,1983-11-18,AFM00040948
,  -14,,,1983-11-19,AFM00040948
,  -18,,,1983-11-20,AFM00040948
,    2,,,1983-11-21,AFM00040948
  195,    1,,,1983-11-22,AFM00040948
,,,,1983-11-24,AFM00040948
,  -14,,,1983-11-25,AFM00040948
,  -15,,,1983-11-26,AFM00040948
,  -28,,,1983-11-27,AFM00040948
  165,   -8,,,1983-11-28,AFM00040948
,  -10,,,1983-11-29,AFM00040948
  134,,,,1983-11-30,AFM00040948
,  -30,,,1983-12-01,AFM00040948
  130,  -36,,,1983-12-02,AFM00040948
,  -44,,,1983-12-03,AFM00040948
,  -44,,,1983-12-05,AFM00040948
  136,,,,1983-12-06,AFM00040948
,  -30,,,1983-12-07,AFM00040948
  125,  -47,,,1983-12-08,AFM00040948
  145,  -58,,,1983-12-09,AFM00040948
  130,,,,1983-12-10,AFM00040948
,  -28,,,1983-12-11,AFM00040948
,,,,1983-12-13,AFM00040948
,,,,1983-12-15,AFM00040948
   32,,,,1983-12-17,AFM00040948
,,,,1983-12-18,AFM00040948
,  -42,,,1983-12-19,AFM00040948
   32,  -64,,,1983-12-20,AFM00040948
,,,,1983-12-21,AFM00040948
   10,,,,1983-12-22,AFM00040948
, -110,,,1983-12-23,AFM00040948
   10, -103,,,1983-12-24,AFM00040948
,  -90,,,1983-12-25,AFM00040948
   30,  -81,,,1983-12-26,AFM00040948
,,,,1983-12-28,AFM00040948
,,,,1983-12-29,AFM00040948
   35,  -60,,,1983-12-30,AFM00040948
,  -67,,,1983-12-31,AFM00040948
,,,,1984-01-01,AFM00040948
,,,,1984-01-07,AFM00040948
,  -86,,,1984-01-08,AFM00040948
   18,,,,1984-01-09,AFM00040948
,  -80,,,1984-01-10,AFM00040948
   66,  -80,,,1984-01-11,AFM00040948
   22,,,,1984-01-13,AFM00040948
,,,,1984-01-14,AFM00040948
,,,,1984-01-15,AFM00040948
   33,  -77,,,1984-01-26,AFM00040948
   46,,,,1984-01-27,AFM00040948
   52,  -70,,,1984-01-28,AFM00040948
   76,,,,1984-01-29,AFM00040948
   66,,,,1984-01-30,AFM00040948
   52,,,,1984-01-31,AFM00040948
   28,  -65,,,1984-02-02,AFM00040948
   22,,,,1984-02-03,AFM00040948
,  -86,,,1984-02-04,AFM00040948
, -105,,,1984-02-05,AFM00040948
   10,,,,1984-02-06,AFM00040948
   22, -100,,,1984-02-07,AFM00040948
   22,  -78,,,1984-02-08,AFM00040948
   -9,  -58,,,1984-02-09,AFM00040948
   72,  -75,,,1984-02-10,AFM00040948
,  -45,,,1984-02-11,AFM00040948
   75,  -30,,,1984-02-12,AFM00040948
   92,  -46,,,1984-02-13,AFM00040948
,,,,1984-02-14,AFM00040948
   57,    6,,,1984-02-15,AFM00040948
   70,  -12,,,1984-02-16,AFM00040948
,,,,1984-02-18,AFM00040948
    1,,,,1984-02-19,AFM00040948
  -18,  -87,,,1984-02-20,AFM00040948
   15,,,,1984-02-21,AFM00040948
,  -88,,,1984-02-22,AFM00040948
   55,,,,1984-02-23,AFM00040948
   65,  -72,,,1984-02-24,AFM00040948
   66,  -57,,,1984-02-25,AFM00040948
,  -31,,,1984-02-26,AFM00040948
   82,  -32,,,1984-02-27,AFM00040948
   94,  -30,,,1984-02-28,AFM00040948
,  -40,,,1984-02-29,AFM00040948
  120,,,,1984-03-01,AFM00040948
  133,   -5,,,1984-03-03,AFM00040948
  142,,,,1984-03-04,AFM00040948
  140,    0,,,1984-03-05,AFM00040948
  142,,,,1984-03-06,AFM00040948
  137,   38,,,1984-03-07,AFM00040948
  140,   20,,,1984-03-08,AFM00040948
,   22,,,1984-03-09,AFM00040948
,,,,1984-03-10,AFM00040948
  157,   24,,,1984-03-11,AFM00040948
  159,    4,,,1984-03-12,AFM00040948
  156,,,,1984-03-13,AFM00040948
  117,,,,1984-03-14,AFM00040948
   90,   55,,,1984-03-15,AFM00040948
   98,,,,1984-03-16,AFM00040948
,   48,,,1984-03-17,AFM00040948
  128,,,,1984-03-18,AFM00040948
  130,,,,1984-03-19,AFM00040948
  180,   15,,,1984-03-20,AFM00040948
  180,,,,1984-03-21,AFM00040948
  217,   56,,,1984-03-22,AFM00040948
,,,,1984-03-23,AFM00040948
  156,,,,1984-03-24,AFM00040948
  147,   54,,,1984-03-25,AFM00040948
  185,   50,,,1984-03-26,AFM00040948
  188,,,,1984-03-27,AFM00040948
  210,,,,1984-03-28,AFM00040948
  220,,,,1984-03-29,AFM00040948
  216,,,,1984-03-30,AFM00040948
  167,,,,1984-03-31,AFM00040948
  138,,,,1984-04-01,AFM00040948
  169,   53,,,1984-04-02,AFM00040948
,,,,1984-04-03,AFM00040948
  165,   41,,,1984-04-04,AFM00040948
  153,,,,1984-04-05,AFM00040948
  160,   20,,,1984-04-06,AFM00040948
  152,,,,1984-04-07,AFM00040948
,   48,,,1984-04-08,AFM00040948
  280,   44,,,1984-04-09,AFM00040948
  215,   50,,,1984-04-10,AFM00040948
,,,,1984-04-11,AFM00040948
,  106,,,1984-04-12,AFM00040948
  221,  108,,,1984-04-13,AFM00040948
  220,   78,,,1984-04-14,AFM00040948
,,,,1984-04-16,AFM00040948
  155,,,,1984-04-17,AFM00040948
,,,,1984-04-18,AFM00040948
  180,,,,1984-04-19,AFM00040948
  167,,,,1984-04-20,AFM00040948
  204,,,,1984-04-21,AFM00040948
  241,,,,1984-04-22,AFM00040948
  272,   87,,,1984-04-23,AFM00040948
,   95,,,1984-04-24,AFM00040948
  263,,,,1984-04-25,AFM00040948
,,,,1984-04-26,AFM00040948
  168,,,,1984-04-27,AFM00040948
  220,   67,,,1984-04-28,AFM00040948
