TMAX,TMIN,DATE,STATION
  251,   29,1953-05-27,ZI000067865
  255,   44,1953-05-28,ZI000067865
  257,   69,1953-05-29,ZI000067865
  232,   63,1953-05-30,ZI000067865
  228,   67,1953-05-31,ZI000067865
  225,   46,1953-06-01,ZI000067865
  224,   67,1953-06-02,ZI000067865
  229,   18,1953-06-03,ZI000067865
  228,   29,1953-06-04,ZI000067865
  237,   52,1953-06-05,ZI000067865
  239,   24,1953-06-06,ZI000067865
  190,   73,1953-06-07,ZI000067865
  191,   50,1953-06-08,ZI000067865
  200,   34,1953-06-09,ZI000067865
  199,   41,1953-06-10,ZI000067865
  201,   30,1953-06-11,ZI000067865
  215,   38,1953-06-12,ZI000067865
  210,   46,1953-06-13,ZI000067865
  224,   53,1953-06-14,ZI000067865
  243,   36,1953-06-15,ZI000067865
  202,   62,1953-06-16,ZI000067865
  197,   56,1953-06-17,ZI000067865
  206,   61,1953-06-18,ZI000067865
  217,   54,1953-06-19,ZI000067865
  224,   68,1953-06-20,ZI000067865
  228,   77,1953-06-21,ZI000067865
  226,   92,1953-06-22,ZI000067865
  242,   62,1953-06-23,ZI000067865
  249,   53,1953-06-24,ZI000067865
  242,   81,1953-06-25,ZI000067865
  254,   32,1953-06-26,ZI000067865
  250,   22,1953-06-27,ZI000067865
  246,   31,1953-06-28,ZI000067865
  242,    6,1953-06-29,ZI000067865
  228,   17,1953-06-30,ZI000067865
  248,   18,1953-07-01,ZI000067865
  247,   13,1953-07-02,ZI000067865
  220,   29,1953-07-03,ZI000067865
  208,   58,1953-07-04,ZI000067865
  197,   40,1953-07-05,ZI000067865
  207,   36,1953-07-06,ZI000067865
  210,   34,1953-07-07,ZI000067865
  205,   63,1953-07-08,ZI000067865
  207,   49,1953-07-09,ZI000067865
  224,   28,1953-07-10,ZI000067865
  239,   44,1953-07-11,ZI000067865
  229,   61,1953-07-12,ZI000067865
  197,   53,1953-07-13,ZI000067865
  202,   91,1953-07-14,ZI000067865
  222,   57,1953-07-15,ZI000067865
  239,   25,1953-07-16,ZI000067865
  256,   41,1953-07-17,ZI000067865
  213,   98,1953-07-18,ZI000067865
  179,  100,1953-07-19,ZI000067865
  190,   36,1953-07-20,ZI000067865
  184,   46,1953-07-21,ZI000067865
  177,   14,1953-07-22,ZI000067865
  202,   28,1953-07-23,ZI000067865
  201,    6,1953-07-24,ZI000067865
  208,   19,1953-07-25,ZI000067865
  218,   38,1953-07-26,ZI000067865
  233,   44,1953-07-27,ZI000067865
  257,   28,1953-07-28,ZI000067865
  264,   44,1953-07-29,ZI000067865
  218,   26,1953-07-30,ZI000067865
  208,   22,1953-07-31,ZI000067865
  224,   32,1953-08-01,ZI000067865
  244,   29,1953-08-02,ZI000067865
  246,   32,1953-08-03,ZI000067865
  249,   40,1953-08-04,ZI000067865
  233,   44,1953-08-05,ZI000067865
  246,   46,1953-08-06,ZI000067865
  261,   29,1953-08-07,ZI000067865
  280,   60,1953-08-08,ZI000067865
  231,   68,1953-08-09,ZI000067865
  203,  107,1953-08-10,ZI000067865
  221,   57,1953-08-11,ZI000067865
  251,   54,1953-08-12,ZI000067865
  264,   27,1953-08-13,ZI000067865
  266,   39,1953-08-14,ZI000067865
  261,   84,1953-08-15,ZI000067865
  263,  102,1953-08-16,ZI000067865
  277,   84,1953-08-17,ZI000067865
  297,   78,1953-08-18,ZI000067865
  269,   99,1953-08-19,ZI000067865
  260,  112,1953-08-20,ZI000067865
  260,   82,1953-08-21,ZI000067865
  273,   63,1953-08-22,ZI000067865
  282,   52,1953-08-23,ZI000067865
  296,   68,1953-08-24,ZI000067865
  301,   93,1953-08-25,ZI000067865
  312,   64,1953-08-26,ZI000067865
  295,   86,1953-08-27,ZI000067865
  301,  113,1953-08-28,ZI000067865
  296,  127,1953-08-29,ZI000067865
  173,  147,1953-08-30,ZI000067865
  209,   89,1953-08-31,ZI000067865
  210,   87,1953-09-01,ZI000067865
  207,   66,1953-09-02,ZI000067865
  226,   59,1953-09-03,ZI000067865
  253,   41,1953-09-04,ZI000067865
  270,   81,1953-09-05,ZI000067865
  293,   55,1953-09-06,ZI000067865
  303,  107,1953-09-07,ZI000067865
  276,  115,1953-09-08,ZI000067865
  279,   95,1953-09-09,ZI000067865
  304,   89,1953-09-10,ZI000067865
  290,  112,1953-09-11,ZI000067865
  258,  132,1953-09-12,ZI000067865
  276,   55,1953-09-13,ZI000067865
  305,   75,1953-09-14,ZI000067865
  304,  134,1953-09-15,ZI000067865
  161,   86,1953-09-16,ZI000067865
  200,   53,1953-09-17,ZI000067865
  172,   65,1953-09-18,ZI000067865
  228,   58,1953-09-19,ZI000067865
  263,   47,1953-09-20,ZI000067865
  268,   33,1953-09-21,ZI000067865
  266,   78,1953-09-22,ZI000067865
  273,   91,1953-09-23,ZI000067865
  269,   91,1953-09-24,ZI000067865
  274,  108,1953-09-25,ZI000067865
  283,  144,1953-09-26,ZI000067865
  293,  129,1953-09-27,ZI000067865
  311,  108,1953-09-28,ZI000067865
  308,  134,1953-09-29,ZI000067865
  266,  147,1953-09-30,ZI000067865
  274,  108,1953-10-01,ZI000067865
  290,  102,1953-10-02,ZI000067865
  297,  122,1953-10-03,ZI000067865
  309,  126,1953-10-04,ZI000067865
  307,  151,1953-10-05,ZI000067865
  305,  150,1953-10-06,ZI000067865
  310,  147,1953-10-07,ZI000067865
  321,  142,1953-10-08,ZI000067865
  322,  143,1953-10-09,ZI000067865
  331,  147,1953-10-10,ZI000067865
  328,  169,1953-10-11,ZI000067865
  282,  173,1953-10-12,ZI000067865
  284,  157,1953-10-13,ZI000067865
  295,  127,1953-10-14,ZI000067865
  316,  142,1953-10-15,ZI000067865
  331,  133,1953-10-16,ZI000067865
  339,  120,1953-10-17,ZI000067865
  331,  165,1953-10-18,ZI000067865
  321,  142,1953-10-19,ZI000067865
  307,  175,1953-10-20,ZI000067865
  277,  178,1953-10-21,ZI000067865
  298,  180,1953-10-22,ZI000067865
  287,  178,1953-10-23,ZI000067865
  312,  165,1953-10-24,ZI000067865
  306,  141,1953-10-25,ZI000067865
  304,  159,1953-10-26,ZI000067865
  309,  147,1953-10-27,ZI000067865
  341,  129,1953-10-28,ZI000067865
  346,  161,1953-10-29,ZI000067865
  358,  128,1953-10-30,ZI000067865
  359,  169,1953-10-31,ZI000067865
  341,  196,1953-11-01,ZI000067865
  326,  183,1953-11-02,ZI000067865
  324,  150,1953-11-03,ZI000067865
  328,  179,1953-11-04,ZI000067865
  321,  183,1953-11-05,ZI000067865
  317,  178,1953-11-06,ZI000067865
  310,  181,1953-11-07,ZI000067865
  305,  172,1953-11-08,ZI000067865
  260,  171,1953-11-09,ZI000067865
  306,  172,1953-11-10,ZI000067865
  253,  173,1953-11-11,ZI000067865
  305,  164,1953-11-12,ZI000067865
  311,  178,1953-11-13,ZI000067865
  309,  186,1953-11-14,ZI000067865
  241,  181,1953-11-15,ZI000067865
  269,  167,1953-11-16,ZI000067865
  311,  161,1953-11-17,ZI000067865
  316,  174,1953-11-18,ZI000067865
  321,  158,1953-11-19,ZI000067865
  314,  173,1953-11-20,ZI000067865
  299,  186,1953-11-21,ZI000067865
  266,  189,1953-11-22,ZI000067865
  249,  166,1953-11-23,ZI000067865
  255,  158,1953-11-24,ZI000067865
  268,  174,1953-11-25,ZI000067865
  276,  183,1953-11-26,ZI000067865
  268,  176,1953-11-27,ZI000067865
  274,  169,1953-11-28,ZI000067865
  267,  173,1953-11-29,ZI000067865
  296,  162,1953-11-30,ZI000067865
  257,  168,1953-12-01,ZI000067865
  262,  172,1953-12-02,ZI000067865
  301,  176,1953-12-03,ZI000067865
  291,  168,1953-12-04,ZI000067865
  286,  164,1953-12-05,ZI000067865
  260,  167,1953-12-06,ZI000067865
  264,  139,1953-12-07,ZI000067865
  294,  149,1953-12-08,ZI000067865
  301,  156,1953-12-09,ZI000067865
  272,  184,1953-12-10,ZI000067865
  243,  172,1953-12-11,ZI000067865
  284,  168,1953-12-12,ZI000067865
  288,  168,1953-12-13,ZI000067865
  256,  193,1953-12-14,ZI000067865
  264,  162,1953-12-15,ZI000067865
  274,  178,1953-12-16,ZI000067865
  260,  186,1953-12-17,ZI000067865
  246,  176,1953-12-18,ZI000067865
  242,  177,1953-12-19,ZI000067865
  251,  170,1953-12-20,ZI000067865
  294,  183,1953-12-21,ZI000067865
  288,  164,1953-12-22,ZI000067865
  295,  176,1953-12-23,ZI000067865
  250,  173,1953-12-24,ZI000067865
  291,  176,1953-12-25,ZI000067865
  292,  161,1953-12-26,ZI000067865
  300,  161,1953-12-27,ZI000067865
  299,  145,1953-12-28,ZI000067865
  303,  133,1953-12-29,ZI000067865
  309,  136,1953-12-30,ZI000067865
  319,  139,1953-12-31,ZI000067865
  304,  172,1954-01-01,ZI000067865
  289,  188,1954-01-02,ZI000067865
  278,  183,1954-01-03,ZI000067865
  295,  168,1954-01-04,ZI000067865
  279,  178,1954-01-05,ZI000067865
  281,  171,1954-01-06,ZI000067865
  298,  174,1954-01-07,ZI000067865
  294,  169,1954-01-08,ZI000067865
  303,  173,1954-01-09,ZI000067865
  307,  192,1954-01-10,ZI000067865
  248,  182,1954-01-11,ZI000067865
  270,  178,1954-01-12,ZI000067865
  296,  169,1954-01-13,ZI000067865
  272,  189,1954-01-14,ZI000067865
  256,  180,1954-01-15,ZI000067865
  236,  179,1954-01-16,ZI000067865
  223,  169,1954-01-17,ZI000067865
  247,  156,1954-01-18,ZI000067865
  232,  149,1954-01-19,ZI000067865
  266,  113,1954-01-20,ZI000067865
  289,  119,1954-01-21,ZI000067865
  305,  125,1954-01-22,ZI000067865
  283,  180,1954-01-23,ZI000067865
  298,  144,1954-01-24,ZI000067865
  314,  156,1954-01-25,ZI000067865
  303,  163,1954-01-26,ZI000067865
  299,  175,1954-01-27,ZI000067865
  286,  189,1954-01-28,ZI000067865
  279,  149,1954-01-29,ZI000067865
  295,  171,1954-01-30,ZI000067865
  299,  146,1954-01-31,ZI000067865
  292,  163,1954-02-01,ZI000067865
  310,  164,1954-02-02,ZI000067865
  234,  175,1954-02-03,ZI000067865
  278,  171,1954-02-04,ZI000067865
  300,  166,1954-02-05,ZI000067865
  287,  179,1954-02-06,ZI000067865
  261,  175,1954-02-07,ZI000067865
  283,  183,1954-02-08,ZI000067865
  253,  182,1954-02-09,ZI000067865
  263,  166,1954-02-10,ZI000067865
  281,  182,1954-02-11,ZI000067865
  264,  171,1954-02-12,ZI000067865
  228,  178,1954-02-13,ZI000067865
  257,  179,1954-02-14,ZI000067865
  263,  184,1954-02-15,ZI000067865
  284,  162,1954-02-16,ZI000067865
  308,  158,1954-02-17,ZI000067865
  310,  156,1954-02-18,ZI000067865
  317,  162,1954-02-19,ZI000067865
  319,  147,1954-02-20,ZI000067865
  308,  185,1954-02-21,ZI000067865
  294,  174,1954-02-22,ZI000067865
  285,  177,1954-02-23,ZI000067865
  281,  174,1954-02-24,ZI000067865
  283,  168,1954-02-25,ZI000067865
  264,  164,1954-02-26,ZI000067865
  281,  128,1954-02-27,ZI000067865
  280,  107,1954-02-28,ZI000067865
  302,   94,1954-03-01,ZI000067865
  319,  133,1954-03-02,ZI000067865
  303,  163,1954-03-03,ZI000067865
  297,  159,1954-03-04,ZI000067865
  297,  166,1954-03-05,ZI000067865
  296,  161,1954-03-06,ZI000067865
  305,  163,1954-03-07,ZI000067865
  281,  183,1954-03-08,ZI000067865
  251,  173,1954-03-09,ZI000067865
  234,  157,1954-03-10,ZI000067865
  262,  144,1954-03-11,ZI000067865
  284,  138,1954-03-12,ZI000067865
  287,  144,1954-03-13,ZI000067865
  296,  154,1954-03-14,ZI000067865
  293,  145,1954-03-15,ZI000067865
  301,  133,1954-03-16,ZI000067865
  302,  143,1954-03-17,ZI000067865
  302,  152,1954-03-18,ZI000067865
  284,  156,1954-03-19,ZI000067865
  252,  169,1954-03-20,ZI000067865
  262,  123,1954-03-21,ZI000067865
  281,  114,1954-03-22,ZI000067865
  280,  107,1954-03-23,ZI000067865
  293,  105,1954-03-24,ZI000067865
  284,  114,1954-03-25,ZI000067865
  282,  102,1954-03-26,ZI000067865
  281,  129,1954-03-27,ZI000067865
  290,  111,1954-03-28,ZI000067865
  303,  128,1954-03-29,ZI000067865
  199,  153,1954-03-30,ZI000067865
  253,  113,1954-03-31,ZI000067865
  278,   98,1954-04-01,ZI000067865
  259,  110,1954-04-02,ZI000067865
  253,  112,1954-04-03,ZI000067865
  257,  126,1954-04-04,ZI000067865
  284,  108,1954-04-05,ZI000067865
  274,  117,1954-04-06,ZI000067865
  279,  106,1954-04-07,ZI000067865
  288,   89,1954-04-08,ZI000067865
  300,  118,1954-04-09,ZI000067865
  303,  147,1954-04-10,ZI000067865
  279,  158,1954-04-11,ZI000067865
  259,  139,1954-04-12,ZI000067865
  254,  124,1954-04-13,ZI000067865
  259,  128,1954-04-14,ZI000067865
  252,  153,1954-04-15,ZI000067865
  238,  137,1954-04-16,ZI000067865
  267,  119,1954-04-17,ZI000067865
  278,  132,1954-04-18,ZI000067865
  291,  124,1954-04-19,ZI000067865
  307,  144,1954-04-20,ZI000067865
  269,  162,1954-04-21,ZI000067865
  290,  157,1954-04-22,ZI000067865
  308,  144,1954-04-23,ZI000067865
  304,  148,1954-04-24,ZI000067865
  309,  123,1954-04-25,ZI000067865
  308,  123,1954-04-26,ZI000067865
  289,  155,1954-04-27,ZI000067865
  282,  132,1954-04-28,ZI000067865
  269,  129,1954-04-29,ZI000067865
  277,  113,1954-04-30,ZI000067865
  286,  129,1954-05-01,ZI000067865
  294,   98,1954-05-02,ZI000067865
  289,  113,1954-05-03,ZI000067865
  294,  118,1954-05-04,ZI000067865
  288,  118,1954-05-05,ZI000067865
  272,   67,1954-05-06,ZI000067865
  259,   88,1954-05-07,ZI000067865
  258,   89,1954-05-08,ZI000067865
  243,   97,1954-05-09,ZI000067865
  244,   97,1954-05-10,ZI000067865
  246,   67,1954-05-11,ZI000067865
  247,   78,1954-05-12,ZI000067865
  262,   46,1954-05-13,ZI000067865
  275,   89,1954-05-14,ZI000067865
  276,  100,1954-05-15,ZI000067865
  284,   91,1954-05-16,ZI000067865
  301,  118,1954-05-17,ZI000067865
  296,  122,1954-05-18,ZI000067865
  302,  111,1954-05-19,ZI000067865
  296,  110,1954-05-20,ZI000067865
  284,   99,1954-05-21,ZI000067865
  249,   79,1954-05-22,ZI000067865
  262,   38,1954-05-23,ZI000067865
  263,   98,1954-05-24,ZI000067865
  256,  107,1954-05-25,ZI000067865
  272,   94,1954-05-26,ZI000067865
  259,   98,1954-05-27,ZI000067865
  256,   47,1954-05-28,ZI000067865
  268,   29,1954-05-29,ZI000067865
  271,   69,1954-05-30,ZI000067865
  264,   36,1954-05-31,ZI000067865
  269,   57,1954-06-01,ZI000067865
  253,  103,1954-06-02,ZI000067865
  249,   96,1954-06-03,ZI000067865
  246,   96,1954-06-04,ZI000067865
  218,   67,1954-06-05,ZI000067865
  208,   50,1954-06-06,ZI000067865
  222,   36,1954-06-07,ZI000067865
  223,   16,1954-06-08,ZI000067865
  194,   50,1954-06-09,ZI000067865
  189,   34,1954-06-10,ZI000067865
  221,   59,1954-06-11,ZI000067865
  236,   35,1954-06-12,ZI000067865
  224,   88,1954-06-13,ZI000067865
  229,   18,1954-06-14,ZI000067865
  223,   11,1954-06-15,ZI000067865
  224,    8,1954-06-16,ZI000067865
  228,   34,1954-06-17,ZI000067865
  204,   67,1954-06-18,ZI000067865
  127,   88,1954-06-19,ZI000067865
  154,   61,1954-06-20,ZI000067865
  171,   27,1954-06-21,ZI000067865
  178,   18,1954-06-22,ZI000067865
  194,   17,1954-06-23,ZI000067865
  219,    7,1954-06-24,ZI000067865
  244,,1954-06-25,ZI000067865
  266,   22,1954-06-26,ZI000067865
  276,   12,1954-06-27,ZI000067865
  266,   17,1954-06-28,ZI000067865
  251,   47,1954-06-29,ZI000067865
  246,   35,1954-06-30,ZI000067865
  236,   41,1954-07-01,ZI000067865
  243,    5,1954-07-02,ZI000067865
  242,   43,1954-07-03,ZI000067865
  233,   79,1954-07-04,ZI000067865
  219,   53,1954-07-05,ZI000067865
  206,   56,1954-07-06,ZI000067865
  208,   99,1954-07-07,ZI000067865
  249,   41,1954-07-08,ZI000067865
  259,   32,1954-07-09,ZI000067865
  263,   72,1954-07-10,ZI000067865
  234,   84,1954-07-11,ZI000067865
  233,   61,1954-07-12,ZI000067865
  223,   61,1954-07-13,ZI000067865
  211,   17,1954-07-14,ZI000067865
  230,   50,1954-07-15,ZI000067865
  242,   10,1954-07-16,ZI000067865
  258,   11,1954-07-17,ZI000067865
  260,   50,1954-07-18,ZI000067865
  249,   78,1954-07-19,ZI000067865
  256,   55,1954-07-20,ZI000067865
  264,   32,1954-07-21,ZI000067865
  177,   64,1954-07-22,ZI000067865
  198,   41,1954-07-23,ZI000067865
  235,   33,1954-07-24,ZI000067865
  240,   39,1954-07-25,ZI000067865
  235,    8,1954-07-26,ZI000067865
  254,   22,1954-07-27,ZI000067865
  240,   58,1954-07-28,ZI000067865
  251,   35,1954-07-29,ZI000067865
  249,    3,1954-07-30,ZI000067865
  241,   28,1954-07-31,ZI000067865
  258,   19,1954-08-01,ZI000067865
  287,   19,1954-08-02,ZI000067865
  290,   61,1954-08-03,ZI000067865
  293,   56,1954-08-04,ZI000067865
  283,  106,1954-08-05,ZI000067865
  293,   44,1954-08-06,ZI000067865
  280,   51,1954-08-07,ZI000067865
  273,   56,1954-08-08,ZI000067865
  271,   41,1954-08-09,ZI000067865
  274,   34,1954-08-10,ZI000067865
  236,   81,1954-08-11,ZI000067865
  207,   82,1954-08-12,ZI000067865
  202,  100,1954-08-13,ZI000067865
  213,   62,1954-08-14,ZI000067865
  224,   61,1954-08-15,ZI000067865
  234,   67,1954-08-16,ZI000067865
  229,   61,1954-08-17,ZI000067865
  229,   58,1954-08-18,ZI000067865
  236,   64,1954-08-19,ZI000067865
  236,   61,1954-08-20,ZI000067865
  242,   75,1954-08-21,ZI000067865
  256,   72,1954-08-22,ZI000067865
  266,   36,1954-08-23,ZI000067865
  235,   91,1954-08-24,ZI000067865
  259,   78,1954-08-25,ZI000067865
  275,   81,1954-08-26,ZI000067865
  285,  113,1954-08-27,ZI000067865
  295,  109,1954-08-28,ZI000067865
  302,  120,1954-08-29,ZI000067865
  303,  138,1954-08-30,ZI000067865
  300,  117,1954-08-31,ZI000067865
  312,   99,1954-09-01,ZI000067865
  318,   89,1954-09-02,ZI000067865
  302,  111,1954-09-03,ZI000067865
  293,   87,1954-09-04,ZI000067865
  296,   96,1954-09-05,ZI000067865
  297,   63,1954-09-06,ZI000067865
  286,  112,1954-09-07,ZI000067865
  313,   78,1954-09-08,ZI000067865
  315,  101,1954-09-09,ZI000067865
  291,  110,1954-09-10,ZI000067865
  296,   92,1954-09-11,ZI000067865
  309,   86,1954-09-12,ZI000067865
  318,   86,1954-09-13,ZI000067865
  305,  137,1954-09-14,ZI000067865
  296,  122,1954-09-15,ZI000067865
  284,  128,1954-09-16,ZI000067865
  262,  117,1954-09-17,ZI000067865
  226,  122,1954-09-18,ZI000067865
  269,  125,1954-09-19,ZI000067865
  298,  124,1954-09-20,ZI000067865
  301,  133,1954-09-21,ZI000067865
  319,  136,1954-09-22,ZI000067865
  324,  118,1954-09-23,ZI000067865
  315,  124,1954-09-24,ZI000067865
  321,  151,1954-09-25,ZI000067865
  331,  114,1954-09-26,ZI000067865
  311,  152,1954-09-27,ZI000067865
  259,  142,1954-09-28,ZI000067865
  222,  147,1954-09-29,ZI000067865
  266,   91,1954-09-30,ZI000067865
  271,  106,1954-10-01,ZI000067865
  311,  114,1954-10-02,ZI000067865
  323,  128,1954-10-03,ZI000067865
  330,  129,1954-10-04,ZI000067865
  341,  141,1954-10-05,ZI000067865
  331,  132,1954-10-06,ZI000067865
  330,  140,1954-10-07,ZI000067865
  322,  139,1954-10-08,ZI000067865
  337,  136,1954-10-09,ZI000067865
  316,  178,1954-10-10,ZI000067865
  296,  133,1954-10-11,ZI000067865
  279,  134,1954-10-12,ZI000067865
  299,  147,1954-10-13,ZI000067865
  321,  153,1954-10-14,ZI000067865
  327,  147,1954-10-15,ZI000067865
  303,  186,1954-10-16,ZI000067865
  324,  161,1954-10-17,ZI000067865
  322,  154,1954-10-18,ZI000067865
  310,  173,1954-10-19,ZI000067865
  323,  160,1954-10-20,ZI000067865
  328,  150,1954-10-21,ZI000067865
  339,  128,1954-10-22,ZI000067865
  354,  117,1954-10-23,ZI000067865
  360,  175,1954-10-24,ZI000067865
  362,  194,1954-10-25,ZI000067865
  372,  150,1954-10-26,ZI000067865
  381,  166,1954-10-27,ZI000067865
  356,  184,1954-10-28,ZI000067865
  353,  175,1954-10-29,ZI000067865
  350,  186,1954-10-30,ZI000067865
  314,  196,1954-10-31,ZI000067865
  326,  179,1954-11-01,ZI000067865
  331,  194,1954-11-02,ZI000067865
  298,  182,1954-11-03,ZI000067865
  316,  161,1954-11-04,ZI000067865
  298,  207,1954-11-05,ZI000067865
  227,  184,1954-11-06,ZI000067865
  266,  173,1954-11-07,ZI000067865
  214,  164,1954-11-08,ZI000067865
  197,  169,1954-11-09,ZI000067865
  189,  169,1954-11-10,ZI000067865
  241,  151,1954-11-11,ZI000067865
  262,  141,1954-11-12,ZI000067865
  288,  147,1954-11-13,ZI000067865
  288,  161,1954-11-14,ZI000067865
  264,  170,1954-11-15,ZI000067865
  269,  128,1954-11-16,ZI000067865
  294,  136,1954-11-17,ZI000067865
  308,  151,1954-11-18,ZI000067865
  269,  163,1954-11-19,ZI000067865
  295,  171,1954-11-20,ZI000067865
  277,  172,1954-11-21,ZI000067865
  257,  171,1954-11-22,ZI000067865
  267,  174,1954-11-23,ZI000067865
  261,  148,1954-11-24,ZI000067865
  268,  142,1954-11-25,ZI000067865
  281,  144,1954-11-26,ZI000067865
  302,  168,1954-11-27,ZI000067865
  315,  167,1954-11-28,ZI000067865
  289,  174,1954-11-29,ZI000067865
  292,  158,1954-11-30,ZI000067865
  270,  172,1954-12-01,ZI000067865
  288,  157,1954-12-02,ZI000067865
  299,  167,1954-12-03,ZI000067865
  299,  191,1954-12-04,ZI000067865
  299,  183,1954-12-05,ZI000067865
  259,  175,1954-12-06,ZI000067865
  244,  180,1954-12-07,ZI000067865
  232,  170,1954-12-08,ZI000067865
  269,  178,1954-12-09,ZI000067865
  256,  175,1954-12-10,ZI000067865
  223,  170,1954-12-11,ZI000067865
  262,  167,1954-12-12,ZI000067865
  276,  167,1954-12-13,ZI000067865
  296,  181,1954-12-14,ZI000067865
  276,  186,1954-12-15,ZI000067865
  285,  181,1954-12-16,ZI000067865
  262,  184,1954-12-17,ZI000067865
  238,  174,1954-12-18,ZI000067865
  261,  177,1954-12-19,ZI000067865
  268,  176,1954-12-20,ZI000067865
  253,  170,1954-12-21,ZI000067865
  284,  188,1954-12-22,ZI000067865
  260,  178,1954-12-23,ZI000067865
  251,  178,1954-12-24,ZI000067865
  278,  166,1954-12-25,ZI000067865
  283,  187,1954-12-26,ZI000067865
  275,  172,1954-12-27,ZI000067865
  288,  169,1954-12-28,ZI000067865
  266,  175,1954-12-29,ZI000067865
  244,  195,1954-12-30,ZI000067865
  189,  164,1954-12-31,ZI000067865
  252,  158,1955-01-01,ZI000067865
  272,  179,1955-01-02,ZI000067865
  276,  177,1955-01-03,ZI000067865
  287,  190,1955-01-04,ZI000067865
  287,  187,1955-01-05,ZI000067865
  268,  190,1955-01-06,ZI000067865
