PRCP,DATE,STATION
    0,1978-09-04,AJ000037605
    0,1978-09-05,AJ000037605
   24,1978-09-06,AJ000037605
    8,1978-09-07,AJ000037605
    0,1978-09-08,AJ000037605
    0,1978-09-09,AJ000037605
    0,1978-09-10,AJ000037605
    0,1978-09-11,AJ000037605
    0,1978-09-12,AJ000037605
    0,1978-09-13,AJ000037605
    0,1978-09-14,AJ000037605
    0,1978-09-15,AJ000037605
    0,1978-09-16,AJ000037605
    0,1978-09-17,AJ000037605
   19,1978-09-18,AJ000037605
   16,1978-09-19,AJ000037605
    0,1978-09-20,AJ000037605
    0,1978-09-21,AJ000037605
    0,1978-09-22,AJ000037605
    0,1978-09-23,AJ000037605
    8,1978-09-24,AJ000037605
    5,1978-09-25,AJ000037605
    0,1978-09-26,AJ000037605
    0,1978-09-27,AJ000037605
    0,1978-09-28,AJ000037605
    0,1978-09-29,AJ000037605
    8,1978-09-30,AJ000037605
    0,1978-10-01,AJ000037605
    0,1978-10-02,AJ000037605
    0,1978-10-03,AJ000037605
    0,1978-10-04,AJ000037605
    0,1978-10-05,AJ000037605
    0,1978-10-06,AJ000037605
    0,1978-10-07,AJ000037605
    0,1978-10-08,AJ000037605
    0,1978-10-09,AJ000037605
    0,1978-10-10,AJ000037605
    0,1978-10-11,AJ000037605
    0,1978-10-12,AJ000037605
    8,1978-10-13,AJ000037605
    0,1978-10-14,AJ000037605
    0,1978-10-15,AJ000037605
    9,1978-10-16,AJ000037605
   12,1978-10-17,AJ000037605
   28,1978-10-18,AJ000037605
    0,1978-10-19,AJ000037605
   30,1978-10-20,AJ000037605
    0,1978-10-21,AJ000037605
    0,1978-10-22,AJ000037605
   12,1978-10-23,AJ000037605
   72,1978-10-24,AJ000037605
   16,1978-10-25,AJ000037605
    5,1978-10-26,AJ000037605
    4,1978-10-27,AJ000037605
   46,1978-10-28,AJ000037605
    4,1978-10-29,AJ000037605
    0,1978-10-30,AJ000037605
  109,1978-10-31,AJ000037605
    2,1978-12-01,AJ000037605
   87,1978-12-02,AJ000037605
    0,1978-12-03,AJ000037605
   30,1978-12-04,AJ000037605
    0,1978-12-05,AJ000037605
    0,1978-12-06,AJ000037605
    0,1978-12-07,AJ000037605
    2,1978-12-08,AJ000037605
   72,1978-12-09,AJ000037605
   19,1978-12-10,AJ000037605
    0,1978-12-11,AJ000037605
