PRCP,SNOW,DATE,STATION
    0,    0,2021-03-14,US1KYSC0023
    0,    0,2021-03-15,US1KYSC0023
  114,,2021-03-16,US1KYSC0023
    0,    0,2021-03-17,US1KYSC0023
  175,,2021-03-18,US1KYSC0023
   36,,2021-03-19,US1KYSC0023
    0,    0,2021-03-20,US1KYSC0023
    0,    0,2021-03-21,US1KYSC0023
    0,    0,2021-03-22,US1KYSC0023
    0,,2021-03-23,US1KYSC0023
    0,    0,2021-03-24,US1KYSC0023
    0,    0,2021-03-25,US1KYSC0023
  236,,2021-03-26,US1KYSC0023
    5,,2021-03-27,US1KYSC0023
  124,,2021-03-28,US1KYSC0023
    0,    0,2021-03-29,US1KYSC0023
    0,    0,2021-03-30,US1KYSC0023
  201,,2021-03-31,US1KYSC0023
    0,    0,2021-04-01,US1KYSC0023
    0,    0,2021-04-02,US1KYSC0023
    0,    0,2021-04-03,US1KYSC0023
    0,    0,2021-04-04,US1KYSC0023
    0,    0,2021-04-05,US1KYSC0023
    0,    0,2021-04-06,US1KYSC0023
    0,    0,2021-04-07,US1KYSC0023
    0,,2021-04-08,US1KYSC0023
   61,,2021-04-09,US1KYSC0023
    0,    0,2021-04-10,US1KYSC0023
  160,,2021-04-11,US1KYSC0023
   46,,2021-04-12,US1KYSC0023
    0,    0,2021-04-13,US1KYSC0023
    8,,2021-04-14,US1KYSC0023
   89,,2021-04-15,US1KYSC0023
    0,    0,2021-04-16,US1KYSC0023
    0,    0,2021-04-17,US1KYSC0023
    0,,2021-04-18,US1KYSC0023
    0,    0,2021-04-19,US1KYSC0023
    0,    0,2021-04-20,US1KYSC0023
   84,,2021-04-21,US1KYSC0023
    0,    0,2021-04-22,US1KYSC0023
    0,    0,2021-04-23,US1KYSC0023
    0,    0,2021-04-24,US1KYSC0023
  178,,2021-04-25,US1KYSC0023
    0,    0,2021-04-26,US1KYSC0023
    0,    0,2021-04-27,US1KYSC0023
    0,    0,2021-04-28,US1KYSC0023
  107,,2021-04-29,US1KYSC0023
   97,,2021-04-30,US1KYSC0023
    0,    0,2021-05-01,US1KYSC0023
    0,    0,2021-05-02,US1KYSC0023
   94,,2021-05-03,US1KYSC0023
  150,,2021-05-04,US1KYSC0023
  353,,2021-05-05,US1KYSC0023
    0,    0,2021-05-06,US1KYSC0023
   10,,2021-05-07,US1KYSC0023
    3,,2021-05-08,US1KYSC0023
    0,    0,2021-05-09,US1KYSC0023
   25,,2021-05-10,US1KYSC0023
    0,    0,2021-05-11,US1KYSC0023
    0,    0,2021-05-12,US1KYSC0023
    0,    0,2021-05-13,US1KYSC0023
    0,    0,2021-05-14,US1KYSC0023
    0,    0,2021-05-15,US1KYSC0023
    0,,2021-05-16,US1KYSC0023
    0,,2021-05-17,US1KYSC0023
   25,,2021-05-18,US1KYSC0023
    0,,2021-05-19,US1KYSC0023
    0,    0,2021-05-20,US1KYSC0023
    0,    0,2021-05-21,US1KYSC0023
    0,    0,2021-05-22,US1KYSC0023
    0,    0,2021-05-23,US1KYSC0023
    0,    0,2021-05-24,US1KYSC0023
    0,    0,2021-05-25,US1KYSC0023
    0,    0,2021-05-26,US1KYSC0023
  188,,2021-05-27,US1KYSC0023
    0,    0,2021-05-28,US1KYSC0023
  102,,2021-05-29,US1KYSC0023
    0,    0,2021-05-30,US1KYSC0023
    0,    0,2021-05-31,US1KYSC0023
    0,    0,2021-06-01,US1KYSC0023
   25,,2021-06-02,US1KYSC0023
   94,,2021-06-03,US1KYSC0023
  292,,2021-06-04,US1KYSC0023
   13,,2021-06-07,US1KYSC0023
    0,    0,2021-06-08,US1KYSC0023
  462,,2021-06-09,US1KYSC0023
   46,,2021-06-10,US1KYSC0023
  297,,2021-06-11,US1KYSC0023
   15,,2021-06-12,US1KYSC0023
    0,    0,2021-06-13,US1KYSC0023
  170,,2021-06-14,US1KYSC0023
    0,    0,2021-06-15,US1KYSC0023
    0,    0,2021-06-16,US1KYSC0023
    0,    0,2021-06-17,US1KYSC0023
    0,    0,2021-06-18,US1KYSC0023
  168,,2021-06-19,US1KYSC0023
    0,    0,2021-06-20,US1KYSC0023
    0,    0,2021-06-21,US1KYSC0023
  231,,2021-06-22,US1KYSC0023
    0,    0,2021-06-23,US1KYSC0023
    0,    0,2021-06-24,US1KYSC0023
    0,    0,2021-06-25,US1KYSC0023
    0,    0,2021-06-26,US1KYSC0023
    0,    0,2021-06-27,US1KYSC0023
    0,    0,2021-06-28,US1KYSC0023
    0,    0,2021-06-29,US1KYSC0023
    0,    0,2021-06-30,US1KYSC0023
  155,,2021-07-01,US1KYSC0023
  150,,2021-07-02,US1KYSC0023
    0,    0,2021-07-03,US1KYSC0023
    0,    0,2021-07-04,US1KYSC0023
    0,    0,2021-07-05,US1KYSC0023
    0,    0,2021-07-06,US1KYSC0023
   53,,2021-07-07,US1KYSC0023
    0,    0,2021-07-08,US1KYSC0023
  160,,2021-07-09,US1KYSC0023
    0,    0,2021-07-10,US1KYSC0023
  152,,2021-07-11,US1KYSC0023
   38,,2021-07-12,US1KYSC0023
   18,,2021-07-13,US1KYSC0023
  145,,2021-07-14,US1KYSC0023
  107,,2021-07-15,US1KYSC0023
    0,    0,2021-07-16,US1KYSC0023
  307,,2021-07-17,US1KYSC0023
    0,    0,2021-07-18,US1KYSC0023
    0,    0,2021-07-19,US1KYSC0023
    0,    0,2021-07-20,US1KYSC0023
    0,    0,2021-07-21,US1KYSC0023
    0,    0,2021-07-22,US1KYSC0023
    0,    0,2021-07-23,US1KYSC0023
    0,    0,2021-07-24,US1KYSC0023
    0,    0,2021-07-25,US1KYSC0023
    8,,2021-07-26,US1KYSC0023
    0,    0,2021-07-27,US1KYSC0023
    0,    0,2021-07-28,US1KYSC0023
    0,    0,2021-07-29,US1KYSC0023
   10,,2021-07-30,US1KYSC0023
    0,    0,2021-07-31,US1KYSC0023
    0,    0,2021-08-01,US1KYSC0023
    0,,2021-08-02,US1KYSC0023
    0,    0,2021-08-03,US1KYSC0023
    0,    0,2021-08-04,US1KYSC0023
    0,    0,2021-08-05,US1KYSC0023
    0,    0,2021-08-06,US1KYSC0023
    0,    0,2021-08-07,US1KYSC0023
    0,    0,2021-08-08,US1KYSC0023
    0,    0,2021-08-09,US1KYSC0023
  124,,2021-08-10,US1KYSC0023
  180,,2021-08-11,US1KYSC0023
    8,,2021-08-13,US1KYSC0023
  358,,2021-08-14,US1KYSC0023
   64,,2021-08-15,US1KYSC0023
    8,,2021-08-16,US1KYSC0023
  135,,2021-08-17,US1KYSC0023
   48,,2021-08-18,US1KYSC0023
  132,,2021-08-19,US1KYSC0023
  353,,2021-08-20,US1KYSC0023
    0,    0,2021-08-21,US1KYSC0023
    0,    0,2021-08-22,US1KYSC0023
    0,    0,2021-08-23,US1KYSC0023
    0,    0,2021-08-24,US1KYSC0023
    0,    0,2021-08-25,US1KYSC0023
    3,,2021-08-26,US1KYSC0023
    0,    0,2021-08-27,US1KYSC0023
    0,,2021-08-28,US1KYSC0023
    0,    0,2021-08-29,US1KYSC0023
    0,    0,2021-08-30,US1KYSC0023
  472,,2021-08-31,US1KYSC0023
  312,,2021-09-01,US1KYSC0023
    0,    0,2021-09-02,US1KYSC0023
    0,    0,2021-09-03,US1KYSC0023
    0,    0,2021-09-04,US1KYSC0023
  203,,2021-09-05,US1KYSC0023
   81,,2021-09-06,US1KYSC0023
    0,    0,2021-09-07,US1KYSC0023
    0,    0,2021-09-08,US1KYSC0023
  206,,2021-09-09,US1KYSC0023
    0,    0,2021-09-10,US1KYSC0023
    0,    0,2021-09-11,US1KYSC0023
    0,    0,2021-09-12,US1KYSC0023
    0,    0,2021-09-13,US1KYSC0023
    0,    0,2021-09-14,US1KYSC0023
    0,    0,2021-09-15,US1KYSC0023
    8,,2021-09-16,US1KYSC0023
    0,    0,2021-09-17,US1KYSC0023
    0,    0,2021-09-18,US1KYSC0023
    0,    0,2021-09-19,US1KYSC0023
   25,,2021-09-20,US1KYSC0023
   89,,2021-09-21,US1KYSC0023
  107,,2021-09-22,US1KYSC0023
  229,,2021-09-23,US1KYSC0023
    0,    0,2021-09-24,US1KYSC0023
    0,    0,2021-09-25,US1KYSC0023
   10,,2021-09-26,US1KYSC0023
    0,    0,2021-09-27,US1KYSC0023
    0,    0,2021-09-28,US1KYSC0023
    0,    0,2021-09-29,US1KYSC0023
    0,    0,2021-09-30,US1KYSC0023
    0,    0,2021-10-01,US1KYSC0023
    0,    0,2021-10-02,US1KYSC0023
   53,,2021-10-03,US1KYSC0023
  178,,2021-10-04,US1KYSC0023
    0,    0,2021-10-05,US1KYSC0023
   10,,2021-10-06,US1KYSC0023
  198,,2021-10-07,US1KYSC0023
   36,,2021-10-08,US1KYSC0023
   30,,2021-10-09,US1KYSC0023
    0,    0,2021-10-10,US1KYSC0023
    0,    0,2021-10-11,US1KYSC0023
    0,    0,2021-10-12,US1KYSC0023
    0,    0,2021-10-13,US1KYSC0023
   84,,2021-10-14,US1KYSC0023
    0,    0,2021-10-15,US1KYSC0023
  152,,2021-10-16,US1KYSC0023
    0,    0,2021-10-17,US1KYSC0023
    0,    0,2021-10-18,US1KYSC0023
    0,    0,2021-10-19,US1KYSC0023
    0,    0,2021-10-20,US1KYSC0023
    0,    0,2021-10-21,US1KYSC0023
    0,    0,2021-10-22,US1KYSC0023
    0,    0,2021-10-23,US1KYSC0023
   25,,2021-10-24,US1KYSC0023
  122,,2021-10-25,US1KYSC0023
   20,,2021-10-26,US1KYSC0023
    0,    0,2021-10-27,US1KYSC0023
    0,    0,2021-10-28,US1KYSC0023
   56,,2021-10-29,US1KYSC0023
  257,,2021-10-30,US1KYSC0023
   46,,2021-10-31,US1KYSC0023
    0,    0,2021-11-01,US1KYSC0023
   15,,2021-11-02,US1KYSC0023
    0,    0,2021-11-03,US1KYSC0023
    0,    0,2021-11-04,US1KYSC0023
    0,    0,2021-11-05,US1KYSC0023
    0,    0,2021-11-06,US1KYSC0023
    0,    0,2021-11-07,US1KYSC0023
    0,    0,2021-11-08,US1KYSC0023
    0,    0,2021-11-09,US1KYSC0023
    0,    0,2021-11-10,US1KYSC0023
    0,    0,2021-11-11,US1KYSC0023
  155,,2021-11-12,US1KYSC0023
    5,,2021-11-13,US1KYSC0023
    0,    0,2021-11-14,US1KYSC0023
   10,,2021-11-15,US1KYSC0023
    0,    0,2021-11-16,US1KYSC0023
    0,    0,2021-11-17,US1KYSC0023
   89,,2021-11-18,US1KYSC0023
    0,    0,2021-11-19,US1KYSC0023
    0,    0,2021-11-20,US1KYSC0023
   13,,2021-11-21,US1KYSC0023
  196,,2021-11-22,US1KYSC0023
    0,,2021-11-23,US1KYSC0023
    0,    0,2021-11-24,US1KYSC0023
    5,,2021-11-25,US1KYSC0023
   79,,2021-11-26,US1KYSC0023
    0,    0,2021-11-27,US1KYSC0023
    0,    0,2021-11-28,US1KYSC0023
    0,    0,2021-11-29,US1KYSC0023
    0,    0,2021-11-30,US1KYSC0023
    0,,2021-12-01,US1KYSC0023
    0,    0,2021-12-02,US1KYSC0023
    0,    0,2021-12-03,US1KYSC0023
    0,    0,2021-12-04,US1KYSC0023
    0,    0,2021-12-05,US1KYSC0023
  434,,2021-12-06,US1KYSC0023
   25,,2021-12-07,US1KYSC0023
    0,    0,2021-12-08,US1KYSC0023
    0,    0,2021-12-09,US1KYSC0023
    0,    0,2021-12-10,US1KYSC0023
  335,,2021-12-11,US1KYSC0023
   23,,2021-12-12,US1KYSC0023
    0,    0,2021-12-13,US1KYSC0023
    0,    0,2021-12-14,US1KYSC0023
    0,    0,2021-12-15,US1KYSC0023
    0,    0,2021-12-16,US1KYSC0023
   18,,2021-12-17,US1KYSC0023
   20,,2021-12-18,US1KYSC0023
   15,,2021-12-19,US1KYSC0023
    0,    0,2021-12-20,US1KYSC0023
    0,    0,2021-12-21,US1KYSC0023
    0,    0,2021-12-22,US1KYSC0023
    0,    0,2021-12-23,US1KYSC0023
    0,    0,2021-12-24,US1KYSC0023
    0,    0,2021-12-25,US1KYSC0023
    0,    0,2021-12-26,US1KYSC0023
    3,,2021-12-27,US1KYSC0023
  147,,2021-12-28,US1KYSC0023
   84,,2021-12-29,US1KYSC0023
    8,,2021-12-30,US1KYSC0023
    0,,2021-12-31,US1KYSC0023
  378,,2022-01-01,US1KYSC0023
  264,,2022-01-02,US1KYSC0023
    0,    0,2022-01-03,US1KYSC0023
    0,    0,2022-01-04,US1KYSC0023
    0,    0,2022-01-05,US1KYSC0023
    0,    0,2022-01-06,US1KYSC0023
   51,,2022-01-07,US1KYSC0023
    0,,2022-01-08,US1KYSC0023
  328,,2022-01-09,US1KYSC0023
   74,,2022-01-10,US1KYSC0023
    0,    0,2022-01-11,US1KYSC0023
    0,    0,2022-01-12,US1KYSC0023
    0,    0,2022-01-13,US1KYSC0023
    0,,2022-01-14,US1KYSC0023
    0,    0,2022-01-15,US1KYSC0023
    0,,2022-01-16,US1KYSC0023
   53,,2022-01-17,US1KYSC0023
   23,,2022-01-18,US1KYSC0023
    0,    0,2022-01-19,US1KYSC0023
   51,,2022-01-20,US1KYSC0023
    0,    0,2022-01-21,US1KYSC0023
    0,    0,2022-01-22,US1KYSC0023
    0,    0,2022-01-23,US1KYSC0023
    0,    0,2022-01-24,US1KYSC0023
   13,,2022-01-25,US1KYSC0023
    0,    0,2022-01-26,US1KYSC0023
    0,    0,2022-01-27,US1KYSC0023
   23,,2022-01-28,US1KYSC0023
   25,,2022-01-29,US1KYSC0023
    0,    0,2022-01-30,US1KYSC0023
    0,    0,2022-01-31,US1KYSC0023
    0,    0,2022-02-01,US1KYSC0023
   38,,2022-02-02,US1KYSC0023
  381,,2022-02-03,US1KYSC0023
  251,,2022-02-04,US1KYSC0023
   13,,2022-02-05,US1KYSC0023
    0,    0,2022-02-06,US1KYSC0023
    0,    0,2022-02-07,US1KYSC0023
    0,    0,2022-02-08,US1KYSC0023
    0,    0,2022-02-09,US1KYSC0023
    0,,2022-02-10,US1KYSC0023
    0,    0,2022-02-11,US1KYSC0023
    0,,2022-02-12,US1KYSC0023
    0,    0,2022-02-13,US1KYSC0023
    0,    0,2022-02-14,US1KYSC0023
    0,    0,2022-02-15,US1KYSC0023
    0,    0,2022-02-16,US1KYSC0023
    0,,2022-02-17,US1KYSC0023
  505,,2022-02-18,US1KYSC0023
    0,    0,2022-02-19,US1KYSC0023
    0,    0,2022-02-20,US1KYSC0023
    0,    0,2022-02-21,US1KYSC0023
   76,,2022-02-22,US1KYSC0023
   99,,2022-02-23,US1KYSC0023
    5,,2022-02-24,US1KYSC0023
  361,,2022-02-25,US1KYSC0023
    0,,2022-02-26,US1KYSC0023
    0,    0,2022-02-27,US1KYSC0023
    0,    0,2022-02-28,US1KYSC0023
    0,    0,2022-03-01,US1KYSC0023
    0,    0,2022-03-02,US1KYSC0023
    0,    0,2022-03-03,US1KYSC0023
    0,    0,2022-03-04,US1KYSC0023
    0,    0,2022-03-05,US1KYSC0023
   15,,2022-03-06,US1KYSC0023
  279,,2022-03-07,US1KYSC0023
  234,,2022-03-08,US1KYSC0023
   48,,2022-03-09,US1KYSC0023
    0,    0,2022-03-10,US1KYSC0023
    0,    0,2022-03-11,US1KYSC0023
   71,,2022-03-12,US1KYSC0023
    0,    0,2022-03-13,US1KYSC0023
    0,    0,2022-03-14,US1KYSC0023
    0,    0,2022-03-15,US1KYSC0023
    0,    0,2022-03-16,US1KYSC0023
    0,    0,2022-03-17,US1KYSC0023
    0,    0,2022-03-18,US1KYSC0023
   61,,2022-03-19,US1KYSC0023
    3,,2022-03-20,US1KYSC0023
    0,    0,2022-03-21,US1KYSC0023
    0,    0,2022-03-22,US1KYSC0023
    0,,2022-03-23,US1KYSC0023
   13,,2022-03-24,US1KYSC0023
    0,    0,2022-03-25,US1KYSC0023
   28,,2022-03-26,US1KYSC0023
    0,    0,2022-03-27,US1KYSC0023
    0,    0,2022-03-28,US1KYSC0023
    0,    0,2022-03-29,US1KYSC0023
    0,    0,2022-03-30,US1KYSC0023
   25,,2022-03-31,US1KYSC0023
   28,,2022-04-01,US1KYSC0023
    0,    0,2022-04-02,US1KYSC0023
    0,    0,2022-04-03,US1KYSC0023
    0,    0,2022-04-04,US1KYSC0023
   76,,2022-04-05,US1KYSC0023
   81,,2022-04-06,US1KYSC0023
  203,,2022-04-07,US1KYSC0023
   18,,2022-04-08,US1KYSC0023
   23,,2022-04-09,US1KYSC0023
   13,,2022-04-10,US1KYSC0023
    0,,2022-04-11,US1KYSC0023
  102,,2022-04-12,US1KYSC0023
   18,,2022-04-13,US1KYSC0023
  206,,2022-04-14,US1KYSC0023
    0,    0,2022-04-15,US1KYSC0023
   18,,2022-04-16,US1KYSC0023
    0,    0,2022-04-17,US1KYSC0023
  119,,2022-04-18,US1KYSC0023
   36,,2022-04-19,US1KYSC0023
   56,,2022-04-21,US1KYSC0023
    0,    0,2022-04-22,US1KYSC0023
    0,    0,2022-04-23,US1KYSC0023
    0,    0,2022-04-24,US1KYSC0023
    0,    0,2022-04-25,US1KYSC0023
   18,,2022-04-26,US1KYSC0023
    0,    0,2022-04-27,US1KYSC0023
    0,    0,2022-04-28,US1KYSC0023
    0,    0,2022-04-29,US1KYSC0023
    0,    0,2022-04-30,US1KYSC0023
   38,,2022-05-01,US1KYSC0023
    3,,2022-05-02,US1KYSC0023
   53,,2022-05-03,US1KYSC0023
   25,,2022-05-04,US1KYSC0023
    0,    0,2022-05-05,US1KYSC0023
   36,,2022-05-06,US1KYSC0023
  279,,2022-05-07,US1KYSC0023
    3,,2022-05-08,US1KYSC0023
    0,    0,2022-05-09,US1KYSC0023
    0,    0,2022-05-10,US1KYSC0023
    0,    0,2022-05-11,US1KYSC0023
    0,    0,2022-05-13,US1KYSC0023
    0,    0,2022-05-14,US1KYSC0023
   13,,2022-05-15,US1KYSC0023
   94,,2022-05-16,US1KYSC0023
    0,    0,2022-05-17,US1KYSC0023
  104,,2022-05-19,US1KYSC0023
   51,,2022-05-20,US1KYSC0023
    0,    0,2022-05-21,US1KYSC0023
   51,,2022-05-22,US1KYSC0023
    3,,2022-05-23,US1KYSC0023
    3,,2022-05-24,US1KYSC0023
    5,,2022-05-25,US1KYSC0023
   53,,2022-05-26,US1KYSC0023
  124,,2022-05-27,US1KYSC0023
   58,,2022-05-28,US1KYSC0023
    0,    0,2022-05-29,US1KYSC0023
    0,    0,2022-05-30,US1KYSC0023
    0,    0,2022-05-31,US1KYSC0023
    0,    0,2022-06-01,US1KYSC0023
   56,,2022-06-02,US1KYSC0023
    0,    0,2022-06-03,US1KYSC0023
    0,    0,2022-06-04,US1KYSC0023
    0,    0,2022-06-05,US1KYSC0023
   56,,2022-06-06,US1KYSC0023
  257,,2022-06-07,US1KYSC0023
    0,    0,2022-06-08,US1KYSC0023
   38,,2022-06-09,US1KYSC0023
    0,    0,2022-06-10,US1KYSC0023
   46,,2022-06-11,US1KYSC0023
   97,,2022-06-12,US1KYSC0023
    0,    0,2022-06-13,US1KYSC0023
    0,    0,2022-06-14,US1KYSC0023
    0,    0,2022-06-15,US1KYSC0023
    0,    0,2022-06-16,US1KYSC0023
    0,    0,2022-06-17,US1KYSC0023
  173,,2022-06-18,US1KYSC0023
    0,    0,2022-06-19,US1KYSC0023
    0,    0,2022-06-20,US1KYSC0023
    0,    0,2022-06-21,US1KYSC0023
    0,    0,2022-06-22,US1KYSC0023
    3,,2022-06-23,US1KYSC0023
    0,    0,2022-06-24,US1KYSC0023
    0,    0,2022-06-25,US1KYSC0023
    0,    0,2022-06-26,US1KYSC0023
   20,,2022-06-27,US1KYSC0023
    0,    0,2022-06-28,US1KYSC0023
    0,    0,2022-06-29,US1KYSC0023
    0,    0,2022-06-30,US1KYSC0023
    8,,2022-07-01,US1KYSC0023
    0,    0,2022-07-02,US1KYSC0023
  196,,2022-07-03,US1KYSC0023
    0,    0,2022-07-04,US1KYSC0023
    0,    0,2022-07-05,US1KYSC0023
    0,    0,2022-07-06,US1KYSC0023
   36,,2022-07-07,US1KYSC0023
    5,,2022-07-08,US1KYSC0023
  249,,2022-07-09,US1KYSC0023
   38,,2022-07-10,US1KYSC0023
    0,    0,2022-07-11,US1KYSC0023
    0,    0,2022-07-12,US1KYSC0023
    0,    0,2022-07-13,US1KYSC0023
    0,    0,2022-07-14,US1KYSC0023
    0,    0,2022-07-15,US1KYSC0023
    0,    0,2022-07-16,US1KYSC0023
    0,    0,2022-07-17,US1KYSC0023
  384,,2022-07-18,US1KYSC0023
   13,,2022-07-19,US1KYSC0023
    0,    0,2022-07-20,US1KYSC0023
    0,    0,2022-07-21,US1KYSC0023
    0,    0,2022-07-22,US1KYSC0023
    0,    0,2022-07-23,US1KYSC0023
    0,    0,2022-07-24,US1KYSC0023
    3,,2022-07-25,US1KYSC0023
    3,,2022-07-26,US1KYSC0023
  178,,2022-07-27,US1KYSC0023
  170,,2022-07-28,US1KYSC0023
   66,,2022-07-29,US1KYSC0023
  257,,2022-07-31,US1KYSC0023
  140,,2022-08-01,US1KYSC0023
    0,    0,2022-08-02,US1KYSC0023
    0,    0,2022-08-03,US1KYSC0023
    0,    0,2022-08-04,US1KYSC0023
    0,    0,2022-08-05,US1KYSC0023
   56,,2022-08-06,US1KYSC0023
   46,,2022-08-07,US1KYSC0023
   66,,2022-08-08,US1KYSC0023
    0,    0,2022-08-09,US1KYSC0023
   13,,2022-08-10,US1KYSC0023
   10,,2022-08-11,US1KYSC0023
    0,    0,2022-08-12,US1KYSC0023
    0,    0,2022-08-13,US1KYSC0023
    0,    0,2022-08-14,US1KYSC0023
    5,,2022-08-15,US1KYSC0023
    0,    0,2022-08-16,US1KYSC0023
    0,    0,2022-08-17,US1KYSC0023
    0,    0,2022-08-18,US1KYSC0023
    0,    0,2022-08-19,US1KYSC0023
    3,,2022-08-21,US1KYSC0023
    3,,2022-08-22,US1KYSC0023
    0,    0,2022-08-23,US1KYSC0023
    0,    0,2022-08-24,US1KYSC0023
    0,    0,2022-08-25,US1KYSC0023
    0,    0,2022-08-26,US1KYSC0023
    0,    0,2022-08-27,US1KYSC0023
    0,    0,2022-08-28,US1KYSC0023
    0,    0,2022-08-29,US1KYSC0023
  203,,2022-08-30,US1KYSC0023
    0,    0,2022-08-31,US1KYSC0023
    0,    0,2022-09-01,US1KYSC0023
    0,    0,2022-09-02,US1KYSC0023
    0,    0,2022-09-03,US1KYSC0023
  150,,2022-09-04,US1KYSC0023
    0,    0,2022-09-05,US1KYSC0023
   10,,2022-09-06,US1KYSC0023
  191,,2022-09-07,US1KYSC0023
    0,    0,2022-09-08,US1KYSC0023
    0,    0,2022-09-09,US1KYSC0023
    0,    0,2022-09-10,US1KYSC0023
    0,    0,2022-09-11,US1KYSC0023
  135,,2022-09-12,US1KYSC0023
    0,    0,2022-09-13,US1KYSC0023
    0,    0,2022-09-14,US1KYSC0023
    0,    0,2022-09-15,US1KYSC0023
    0,    0,2022-09-16,US1KYSC0023
    0,    0,2022-09-17,US1KYSC0023
    0,    0,2022-09-18,US1KYSC0023
    0,    0,2022-09-19,US1KYSC0023
    0,    0,2022-09-20,US1KYSC0023
    0,    0,2022-09-21,US1KYSC0023
    0,    0,2022-09-22,US1KYSC0023
    0,    0,2022-09-23,US1KYSC0023
    3,,2022-09-24,US1KYSC0023
    3,,2022-09-25,US1KYSC0023
   10,,2022-09-26,US1KYSC0023
    0,    0,2022-09-27,US1KYSC0023
    0,    0,2022-09-28,US1KYSC0023
    0,    0,2022-09-29,US1KYSC0023
    0,    0,2022-09-30,US1KYSC0023
    0,    0,2022-10-01,US1KYSC0023
    0,    0,2022-10-02,US1KYSC0023
    0,    0,2022-10-03,US1KYSC0023
    0,    0,2022-10-04,US1KYSC0023
    0,    0,2022-10-05,US1KYSC0023
    0,    0,2022-10-06,US1KYSC0023
    0,    0,2022-10-07,US1KYSC0023
    0,    0,2022-10-08,US1KYSC0023
    0,    0,2022-10-09,US1KYSC0023
    0,    0,2022-10-10,US1KYSC0023
    0,    0,2022-10-11,US1KYSC0023
    0,    0,2022-10-12,US1KYSC0023
    8,,2022-10-13,US1KYSC0023
    0,    0,2022-10-14,US1KYSC0023
    0,    0,2022-10-15,US1KYSC0023
    0,    0,2022-10-16,US1KYSC0023
    0,,2022-10-17,US1KYSC0023
    0,    0,2022-10-18,US1KYSC0023
    0,    0,2022-10-19,US1KYSC0023
    0,    0,2022-10-20,US1KYSC0023
    0,    0,2022-10-21,US1KYSC0023
    0,    0,2022-10-22,US1KYSC0023
    0,    0,2022-10-23,US1KYSC0023
    0,    0,2022-10-24,US1KYSC0023
    0,    0,2022-10-25,US1KYSC0023
   46,,2022-10-26,US1KYSC0023
    3,,2022-10-27,US1KYSC0023
    0,    0,2022-10-28,US1KYSC0023
    0,    0,2022-10-29,US1KYSC0023
    0,    0,2022-10-30,US1KYSC0023
   94,,2022-10-31,US1KYSC0023
   20,,2022-11-01,US1KYSC0023
    3,,2022-11-02,US1KYSC0023
    0,,2022-11-03,US1KYSC0023
    0,    0,2022-11-04,US1KYSC0023
    0,    0,2022-11-05,US1KYSC0023
    0,,2022-11-06,US1KYSC0023
    0,    0,2022-11-07,US1KYSC0023
    0,    0,2022-11-08,US1KYSC0023
    0,    0,2022-11-09,US1KYSC0023
    0,    0,2022-11-10,US1KYSC0023
   51,,2022-11-11,US1KYSC0023
  152,,2022-11-12,US1KYSC0023
   89,,2022-11-13,US1KYSC0023
    0,    0,2022-11-14,US1KYSC0023
   20,,2022-11-15,US1KYSC0023
   30,,2022-11-16,US1KYSC0023
    0,,2022-11-17,US1KYSC0023
    0,,2022-11-18,US1KYSC0023
    0,,2022-11-19,US1KYSC0023
    0,    0,2022-11-20,US1KYSC0023
    0,    0,2022-11-21,US1KYSC0023
    0,    0,2022-11-22,US1KYSC0023
    0,    0,2022-11-23,US1KYSC0023
    0,    0,2022-11-24,US1KYSC0023
    0,,2022-11-25,US1KYSC0023
  102,,2022-11-27,US1KYSC0023
   25,,2022-11-28,US1KYSC0023
  132,,2022-11-30,US1KYSC0023
    0,    0,2022-12-01,US1KYSC0023
    0,    0,2022-12-02,US1KYSC0023
   36,,2022-12-03,US1KYSC0023
    0,    0,2022-12-04,US1KYSC0023
    0,    0,2022-12-05,US1KYSC0023
   20,,2022-12-06,US1KYSC0023
   64,,2022-12-07,US1KYSC0023
  135,,2022-12-09,US1KYSC0023
    3,,2022-12-10,US1KYSC0023
    0,,2022-12-11,US1KYSC0023
    0,    0,2022-12-12,US1KYSC0023
    0,    0,2022-12-13,US1KYSC0023
  152,,2022-12-14,US1KYSC0023
  287,,2022-12-15,US1KYSC0023
    0,    0,2022-12-16,US1KYSC0023
    0,    0,2022-12-17,US1KYSC0023
    0,    0,2022-12-18,US1KYSC0023
    0,    0,2022-12-19,US1KYSC0023
    0,    0,2022-12-20,US1KYSC0023
    0,    0,2022-12-21,US1KYSC0023
   13,,2022-12-22,US1KYSC0023
    5,,2022-12-23,US1KYSC0023
    0,,2022-12-24,US1KYSC0023
    0,,2022-12-25,US1KYSC0023
    0,,2022-12-26,US1KYSC0023
    0,,2022-12-27,US1KYSC0023
    0,    0,2022-12-28,US1KYSC0023
    0,    0,2022-12-29,US1KYSC0023
    0,    0,2022-12-30,US1KYSC0023
   43,,2022-12-31,US1KYSC0023
    5,,2023-01-01,US1KYSC0023
    3,,2023-01-02,US1KYSC0023
  749,,2023-01-03,US1KYSC0023
  196,,2023-01-04,US1KYSC0023
    0,    0,2023-01-06,US1KYSC0023
    0,,2023-01-07,US1KYSC0023
    0,    0,2023-01-08,US1KYSC0023
    0,,2023-01-09,US1KYSC0023
    0,    0,2023-01-10,US1KYSC0023
    0,    0,2023-01-11,US1KYSC0023
   41,,2023-01-12,US1KYSC0023
  140,,2023-01-13,US1KYSC0023
    3,,2023-01-14,US1KYSC0023
