PRCP,SNOW,DATE,STATION
    0,,2017-06-10,US1KYSC0020
    0,,2017-06-11,US1KYSC0020
    0,,2017-06-12,US1KYSC0020
    0,,2017-06-13,US1KYSC0020
   76,,2017-06-14,US1KYSC0020
   71,,2017-06-15,US1KYSC0020
    0,,2017-06-16,US1KYSC0020
    0,,2017-06-17,US1KYSC0020
    0,,2017-06-18,US1KYSC0020
  198,,2017-06-19,US1KYSC0020
    0,,2017-06-20,US1KYSC0020
    0,,2017-06-21,US1KYSC0020
    0,,2017-06-22,US1KYSC0020
  203,,2017-06-23,US1KYSC0020
  711,,2017-06-24,US1KYSC0020
    0,,2017-06-25,US1KYSC0020
    0,,2017-06-26,US1KYSC0020
   15,,2017-06-27,US1KYSC0020
    0,,2017-06-28,US1KYSC0020
    0,,2017-06-29,US1KYSC0020
    0,,2017-06-30,US1KYSC0020
    8,,2017-07-01,US1KYSC0020
   33,,2017-07-02,US1KYSC0020
    0,,2017-07-03,US1KYSC0020
    0,,2017-07-04,US1KYSC0020
  122,,2017-07-05,US1KYSC0020
  102,,2017-07-06,US1KYSC0020
  102,,2017-07-07,US1KYSC0020
  259,,2017-07-08,US1KYSC0020
    0,,2017-07-09,US1KYSC0020
    0,,2017-07-10,US1KYSC0020
    0,,2017-07-11,US1KYSC0020
    0,,2017-07-12,US1KYSC0020
    0,,2017-07-13,US1KYSC0020
    0,,2017-07-14,US1KYSC0020
    0,,2017-07-15,US1KYSC0020
    0,,2017-07-16,US1KYSC0020
    0,,2017-07-17,US1KYSC0020
    0,,2017-07-18,US1KYSC0020
    0,,2017-07-19,US1KYSC0020
    0,,2017-07-20,US1KYSC0020
    0,,2017-07-21,US1KYSC0020
    0,,2017-07-22,US1KYSC0020
  140,,2017-07-23,US1KYSC0020
   38,,2017-07-24,US1KYSC0020
    0,,2017-07-25,US1KYSC0020
    0,,2017-07-27,US1KYSC0020
    0,,2017-07-28,US1KYSC0020
  107,,2017-07-29,US1KYSC0020
    0,,2017-07-30,US1KYSC0020
    0,,2017-07-31,US1KYSC0020
    0,,2017-08-01,US1KYSC0020
    0,,2017-08-02,US1KYSC0020
    0,,2017-08-03,US1KYSC0020
   41,,2017-08-04,US1KYSC0020
    8,,2017-08-05,US1KYSC0020
    0,,2017-08-06,US1KYSC0020
  231,,2017-08-07,US1KYSC0020
    0,,2017-08-08,US1KYSC0020
    0,,2017-08-09,US1KYSC0020
    0,,2017-08-10,US1KYSC0020
    0,,2017-08-11,US1KYSC0020
    0,,2017-08-12,US1KYSC0020
    0,,2017-08-13,US1KYSC0020
    0,,2017-08-14,US1KYSC0020
   38,,2017-08-15,US1KYSC0020
    0,,2017-08-16,US1KYSC0020
    0,,2017-08-17,US1KYSC0020
   38,,2017-08-18,US1KYSC0020
    0,,2017-08-19,US1KYSC0020
    0,,2017-08-20,US1KYSC0020
    0,,2017-08-21,US1KYSC0020
    0,,2017-08-22,US1KYSC0020
  157,,2017-08-23,US1KYSC0020
    0,,2017-08-24,US1KYSC0020
    0,,2017-08-25,US1KYSC0020
    0,,2017-08-26,US1KYSC0020
    0,,2017-08-27,US1KYSC0020
    0,,2017-08-28,US1KYSC0020
   51,,2017-08-29,US1KYSC0020
    0,,2017-08-30,US1KYSC0020
    0,,2017-08-31,US1KYSC0020
   94,,2017-09-01,US1KYSC0020
  386,,2017-09-02,US1KYSC0020
    0,,2017-09-03,US1KYSC0020
    0,,2017-09-04,US1KYSC0020
    0,,2017-09-05,US1KYSC0020
   66,,2017-09-06,US1KYSC0020
    0,,2017-09-07,US1KYSC0020
    0,,2017-09-08,US1KYSC0020
    0,,2017-09-09,US1KYSC0020
    0,,2017-09-10,US1KYSC0020
    0,,2017-09-11,US1KYSC0020
   25,,2017-09-12,US1KYSC0020
   64,,2017-09-13,US1KYSC0020
   81,,2017-09-14,US1KYSC0020
    0,,2017-09-15,US1KYSC0020
    0,,2017-09-16,US1KYSC0020
    0,,2017-09-17,US1KYSC0020
    0,,2017-09-18,US1KYSC0020
    0,,2017-09-19,US1KYSC0020
   86,,2017-09-20,US1KYSC0020
    0,,2017-09-21,US1KYSC0020
    0,,2017-09-22,US1KYSC0020
    0,,2017-09-23,US1KYSC0020
    0,,2017-09-24,US1KYSC0020
    0,,2017-09-25,US1KYSC0020
    0,,2017-09-26,US1KYSC0020
    0,,2017-09-27,US1KYSC0020
    0,,2017-09-28,US1KYSC0020
    0,,2017-09-29,US1KYSC0020
    0,,2017-09-30,US1KYSC0020
    0,,2017-10-01,US1KYSC0020
    0,,2017-10-02,US1KYSC0020
    0,,2017-10-03,US1KYSC0020
    0,,2017-10-04,US1KYSC0020
    0,,2017-10-05,US1KYSC0020
    0,,2017-10-06,US1KYSC0020
    0,,2017-10-07,US1KYSC0020
  508,,2017-10-08,US1KYSC0020
  333,,2017-10-09,US1KYSC0020
    0,,2017-10-10,US1KYSC0020
  216,,2017-10-11,US1KYSC0020
    0,,2017-10-12,US1KYSC0020
    0,,2017-10-13,US1KYSC0020
    0,,2017-10-14,US1KYSC0020
    0,,2017-10-15,US1KYSC0020
    0,,2017-10-16,US1KYSC0020
    0,,2017-10-17,US1KYSC0020
    0,,2017-10-18,US1KYSC0020
    0,,2017-10-19,US1KYSC0020
    0,,2017-10-20,US1KYSC0020
    0,,2017-10-21,US1KYSC0020
    0,,2017-10-22,US1KYSC0020
    0,,2017-10-23,US1KYSC0020
  183,,2017-10-24,US1KYSC0020
   25,,2017-10-25,US1KYSC0020
    0,,2017-10-26,US1KYSC0020
    0,,2017-10-27,US1KYSC0020
  211,,2017-10-28,US1KYSC0020
    0,,2018-02-14,US1KYSC0020
  183,,2018-02-15,US1KYSC0020
  191,,2018-02-16,US1KYSC0020
  102,,2018-02-17,US1KYSC0020
  112,,2018-02-18,US1KYSC0020
    0,,2018-02-19,US1KYSC0020
    0,,2018-02-20,US1KYSC0020
    0,,2018-02-21,US1KYSC0020
  772,,2018-02-22,US1KYSC0020
  114,,2018-02-23,US1KYSC0020
   84,,2018-02-24,US1KYSC0020
  318,,2018-02-25,US1KYSC0020
    0,,2018-02-26,US1KYSC0020
    0,,2018-02-27,US1KYSC0020
    0,,2018-02-28,US1KYSC0020
   38,,2018-03-01,US1KYSC0020
   10,,2018-03-02,US1KYSC0020
    0,,2018-03-03,US1KYSC0020
    0,,2018-03-04,US1KYSC0020
    3,,2018-03-05,US1KYSC0020
    0,,2018-03-06,US1KYSC0020
    0,,2018-03-16,US1KYSC0020
    0,,2018-03-26,US1KYSC0020
   15,,2018-03-27,US1KYSC0020
   89,,2018-03-28,US1KYSC0020
  117,,2018-03-29,US1KYSC0020
  142,,2018-03-30,US1KYSC0020
   20,,2018-03-31,US1KYSC0020
   36,,2018-04-01,US1KYSC0020
  196,,2018-04-02,US1KYSC0020
    8,,2018-04-03,US1KYSC0020
  109,,2018-04-04,US1KYSC0020
    0,,2018-04-05,US1KYSC0020
    0,,2018-04-06,US1KYSC0020
    0,,2018-04-10,US1KYSC0020
    0,,2018-04-11,US1KYSC0020
    0,,2018-04-12,US1KYSC0020
    0,,2018-04-13,US1KYSC0020
    0,,2018-04-14,US1KYSC0020
  157,,2018-04-15,US1KYSC0020
  196,,2018-04-16,US1KYSC0020
    0,,2018-04-17,US1KYSC0020
    0,,2018-04-18,US1KYSC0020
   76,,2018-04-19,US1KYSC0020
    0,,2018-04-20,US1KYSC0020
    0,,2018-04-21,US1KYSC0020
    0,,2018-04-22,US1KYSC0020
   25,,2018-04-23,US1KYSC0020
  239,,2018-04-24,US1KYSC0020
   58,,2018-04-25,US1KYSC0020
    0,,2018-04-26,US1KYSC0020
    0,,2018-04-27,US1KYSC0020
    0,,2018-04-28,US1KYSC0020
    0,,2018-04-29,US1KYSC0020
    0,,2018-04-30,US1KYSC0020
    0,,2018-05-01,US1KYSC0020
    0,,2018-05-02,US1KYSC0020
    0,,2018-05-03,US1KYSC0020
    0,,2018-05-04,US1KYSC0020
   20,,2018-05-05,US1KYSC0020
  406,,2018-05-06,US1KYSC0020
   20,,2018-05-07,US1KYSC0020
    0,,2018-05-08,US1KYSC0020
    0,,2018-05-09,US1KYSC0020
    0,,2018-05-10,US1KYSC0020
    0,,2018-05-11,US1KYSC0020
    0,,2018-05-12,US1KYSC0020
    0,,2018-05-13,US1KYSC0020
    0,,2018-05-14,US1KYSC0020
    0,,2018-05-15,US1KYSC0020
  351,,2018-05-16,US1KYSC0020
  356,,2018-05-17,US1KYSC0020
    0,,2018-05-18,US1KYSC0020
  145,,2018-05-19,US1KYSC0020
  155,,2018-05-20,US1KYSC0020
   58,,2018-05-22,US1KYSC0020
   30,,2018-05-23,US1KYSC0020
    0,,2018-05-24,US1KYSC0020
    0,,2018-05-25,US1KYSC0020
    0,,2018-05-26,US1KYSC0020
    0,,2018-05-27,US1KYSC0020
    0,,2018-05-28,US1KYSC0020
   10,,2018-05-29,US1KYSC0020
  173,,2018-05-31,US1KYSC0020
  147,,2018-06-01,US1KYSC0020
   89,,2018-06-02,US1KYSC0020
    0,,2018-06-03,US1KYSC0020
    0,,2018-06-04,US1KYSC0020
    0,,2018-06-05,US1KYSC0020
    0,,2018-06-06,US1KYSC0020
    0,,2018-06-07,US1KYSC0020
    0,,2018-06-08,US1KYSC0020
    0,,2018-06-09,US1KYSC0020
    0,,2018-06-10,US1KYSC0020
   58,,2018-06-11,US1KYSC0020
  234,,2018-06-12,US1KYSC0020
  165,,2018-06-13,US1KYSC0020
    0,,2018-06-14,US1KYSC0020
    0,,2018-06-15,US1KYSC0020
    0,,2018-06-16,US1KYSC0020
    0,,2018-06-17,US1KYSC0020
    0,,2018-06-18,US1KYSC0020
    0,,2018-06-19,US1KYSC0020
    0,,2018-06-20,US1KYSC0020
   38,,2018-06-21,US1KYSC0020
  132,,2018-06-22,US1KYSC0020
   36,,2018-06-24,US1KYSC0020
   64,,2018-06-25,US1KYSC0020
  119,,2018-06-26,US1KYSC0020
  465,,2018-06-27,US1KYSC0020
    0,,2018-06-28,US1KYSC0020
    0,,2018-06-29,US1KYSC0020
    0,,2018-06-30,US1KYSC0020
    0,,2018-07-01,US1KYSC0020
  330,,2018-07-02,US1KYSC0020
    0,,2018-07-03,US1KYSC0020
    0,,2018-07-04,US1KYSC0020
    0,,2018-07-05,US1KYSC0020
   43,,2018-07-06,US1KYSC0020
    0,,2018-07-07,US1KYSC0020
    0,,2018-07-08,US1KYSC0020
    0,,2018-07-09,US1KYSC0020
    0,,2018-07-10,US1KYSC0020
    0,,2018-07-11,US1KYSC0020
    0,,2018-07-12,US1KYSC0020
    0,,2018-07-13,US1KYSC0020
    0,,2018-07-14,US1KYSC0020
    0,,2018-07-15,US1KYSC0020
    0,,2018-07-16,US1KYSC0020
  114,,2018-07-17,US1KYSC0020
    0,,2018-07-18,US1KYSC0020
    0,,2018-07-19,US1KYSC0020
   64,,2018-07-20,US1KYSC0020
  704,,2018-07-21,US1KYSC0020
   64,,2018-07-22,US1KYSC0020
  203,,2018-07-23,US1KYSC0020
   13,,2018-07-24,US1KYSC0020
    0,,2018-07-25,US1KYSC0020
    0,,2018-07-26,US1KYSC0020
    5,,2018-07-27,US1KYSC0020
    0,,2018-07-28,US1KYSC0020
    0,,2018-07-29,US1KYSC0020
    0,,2018-07-30,US1KYSC0020
  206,,2018-07-31,US1KYSC0020
  178,,2018-08-01,US1KYSC0020
   53,,2018-08-02,US1KYSC0020
    0,,2018-08-03,US1KYSC0020
    0,,2018-08-04,US1KYSC0020
    0,,2018-08-05,US1KYSC0020
    0,,2018-08-06,US1KYSC0020
    0,,2018-08-07,US1KYSC0020
  267,,2018-08-08,US1KYSC0020
   41,,2018-08-09,US1KYSC0020
    0,,2018-08-10,US1KYSC0020
    0,,2018-08-11,US1KYSC0020
  165,,2018-08-12,US1KYSC0020
    0,,2018-08-13,US1KYSC0020
    0,,2018-08-14,US1KYSC0020
  112,,2018-08-16,US1KYSC0020
  262,,2018-08-17,US1KYSC0020
  173,,2018-08-18,US1KYSC0020
    0,,2018-08-19,US1KYSC0020
    0,,2018-08-20,US1KYSC0020
  152,,2018-08-21,US1KYSC0020
   76,,2018-08-22,US1KYSC0020
    0,,2018-08-24,US1KYSC0020
    0,,2018-08-29,US1KYSC0020
   41,,2018-08-30,US1KYSC0020
    0,,2018-08-31,US1KYSC0020
   51,,2018-09-01,US1KYSC0020
  114,,2018-09-02,US1KYSC0020
    0,,2018-09-03,US1KYSC0020
    0,,2018-09-04,US1KYSC0020
    0,,2018-09-05,US1KYSC0020
    0,,2018-09-06,US1KYSC0020
  102,,2018-09-07,US1KYSC0020
  173,,2018-09-08,US1KYSC0020
  366,,2018-09-09,US1KYSC0020
  132,,2018-09-10,US1KYSC0020
    0,,2018-09-11,US1KYSC0020
    0,,2018-09-12,US1KYSC0020
    0,,2018-09-13,US1KYSC0020
    0,,2018-09-14,US1KYSC0020
    0,,2018-09-15,US1KYSC0020
    0,,2018-09-16,US1KYSC0020
   71,,2018-09-17,US1KYSC0020
  137,,2018-09-18,US1KYSC0020
    0,,2018-09-19,US1KYSC0020
    0,,2018-09-20,US1KYSC0020
    0,,2018-09-21,US1KYSC0020
  178,,2018-09-22,US1KYSC0020
  290,,2018-09-23,US1KYSC0020
  805,,2018-09-24,US1KYSC0020
  363,,2018-09-25,US1KYSC0020
  160,,2018-09-26,US1KYSC0020
    0,,2018-10-31,US1KYSC0020
  965,,2018-11-01,US1KYSC0020
  102,,2018-11-02,US1KYSC0020
    5,,2018-11-03,US1KYSC0020
    0,,2018-11-04,US1KYSC0020
   56,,2018-11-05,US1KYSC0020
  546,,2018-11-06,US1KYSC0020
    0,,2018-11-07,US1KYSC0020
    0,,2018-11-08,US1KYSC0020
   46,,2018-11-09,US1KYSC0020
    0,,2018-11-11,US1KYSC0020
   51,,2018-11-30,US1KYSC0020
  130,,2018-12-01,US1KYSC0020
  229,,2018-12-02,US1KYSC0020
    0,,2018-12-03,US1KYSC0020
    0,,2018-12-04,US1KYSC0020
,    0,2018-12-05,US1KYSC0020
    0,,2018-12-06,US1KYSC0020
    0,,2018-12-07,US1KYSC0020
    0,,2018-12-08,US1KYSC0020
    0,,2018-12-09,US1KYSC0020
    0,,2018-12-10,US1KYSC0020
    0,,2018-12-11,US1KYSC0020
    0,,2018-12-12,US1KYSC0020
    0,,2018-12-13,US1KYSC0020
    0,,2018-12-14,US1KYSC0020
  241,,2018-12-15,US1KYSC0020
  109,,2018-12-16,US1KYSC0020
    0,,2018-12-17,US1KYSC0020
    0,,2018-12-18,US1KYSC0020
    0,,2018-12-19,US1KYSC0020
   56,,2018-12-20,US1KYSC0020
  203,,2018-12-21,US1KYSC0020
    5,,2018-12-22,US1KYSC0020
    0,,2018-12-23,US1KYSC0020
   66,,2018-12-24,US1KYSC0020
    0,,2018-12-25,US1KYSC0020
    0,,2018-12-26,US1KYSC0020
    0,,2018-12-27,US1KYSC0020
   76,,2018-12-28,US1KYSC0020
    0,,2018-12-29,US1KYSC0020
   81,,2018-12-31,US1KYSC0020
  318,,2019-01-01,US1KYSC0020
    0,,2019-01-02,US1KYSC0020
    0,,2019-01-03,US1KYSC0020
    0,,2019-01-04,US1KYSC0020
  292,,2019-01-05,US1KYSC0020
    0,,2019-01-06,US1KYSC0020
    0,,2019-01-07,US1KYSC0020
    0,,2019-01-08,US1KYSC0020
    0,,2019-03-23,US1KYSC0020
    0,,2019-03-24,US1KYSC0020
   86,,2019-03-25,US1KYSC0020
   10,,2019-03-26,US1KYSC0020
    0,,2019-03-27,US1KYSC0020
    0,,2019-03-28,US1KYSC0020
    0,,2019-03-29,US1KYSC0020
    0,,2019-03-30,US1KYSC0020
  203,,2019-03-31,US1KYSC0020
    0,,2019-04-01,US1KYSC0020
    0,,2019-04-02,US1KYSC0020
    0,,2019-04-03,US1KYSC0020
    0,,2019-04-04,US1KYSC0020
   69,,2019-04-05,US1KYSC0020
    0,,2019-04-13,US1KYSC0020
  348,,2019-04-14,US1KYSC0020
    0,,2019-04-15,US1KYSC0020
    0,,2019-04-16,US1KYSC0020
    0,,2019-04-17,US1KYSC0020
    0,,2019-04-18,US1KYSC0020
   89,,2019-04-19,US1KYSC0020
  292,,2019-04-20,US1KYSC0020
    5,,2019-04-21,US1KYSC0020
    0,,2019-04-22,US1KYSC0020
    0,,2019-04-23,US1KYSC0020
   23,,2019-04-24,US1KYSC0020
    0,,2019-04-25,US1KYSC0020
  178,,2019-04-26,US1KYSC0020
   36,,2019-04-27,US1KYSC0020
   20,,2019-04-28,US1KYSC0020
    0,,2019-04-29,US1KYSC0020
    0,,2019-04-30,US1KYSC0020
    0,,2019-05-01,US1KYSC0020
    8,,2019-05-02,US1KYSC0020
   89,,2019-05-03,US1KYSC0020
   61,,2019-05-04,US1KYSC0020
  254,,2019-05-05,US1KYSC0020
   15,,2019-05-06,US1KYSC0020
    0,,2019-05-07,US1KYSC0020
    0,,2019-05-08,US1KYSC0020
    0,,2019-05-09,US1KYSC0020
   30,,2019-05-10,US1KYSC0020
    0,,2019-05-11,US1KYSC0020
   25,,2019-05-12,US1KYSC0020
    0,,2019-05-13,US1KYSC0020
    0,,2019-05-14,US1KYSC0020
    0,,2019-05-15,US1KYSC0020
    0,,2019-05-16,US1KYSC0020
   48,,2019-05-17,US1KYSC0020
    0,,2019-05-21,US1KYSC0020
    0,,2019-05-22,US1KYSC0020
    0,,2019-05-23,US1KYSC0020
  102,,2019-05-24,US1KYSC0020
    0,,2019-05-25,US1KYSC0020
    0,,2019-05-26,US1KYSC0020
  183,,2019-05-27,US1KYSC0020
    0,,2019-05-28,US1KYSC0020
    0,,2019-05-29,US1KYSC0020
  178,,2019-05-30,US1KYSC0020
  345,,2019-05-31,US1KYSC0020
    0,,2019-06-01,US1KYSC0020
    0,,2019-06-02,US1KYSC0020
    0,,2019-06-03,US1KYSC0020
    0,,2019-06-04,US1KYSC0020
    0,,2019-06-05,US1KYSC0020
  224,,2019-06-06,US1KYSC0020
   38,,2019-06-07,US1KYSC0020
  157,,2019-06-08,US1KYSC0020
   20,,2019-06-09,US1KYSC0020
  170,,2019-06-10,US1KYSC0020
    0,,2019-06-11,US1KYSC0020
    0,,2019-06-12,US1KYSC0020
    0,,2019-06-13,US1KYSC0020
    0,,2019-06-14,US1KYSC0020
    0,,2019-06-15,US1KYSC0020
    0,,2019-06-16,US1KYSC0020
  551,,2019-06-17,US1KYSC0020
  292,,2019-06-18,US1KYSC0020
  165,,2019-06-20,US1KYSC0020
    0,,2019-06-21,US1KYSC0020
   20,,2019-06-22,US1KYSC0020
   46,,2019-06-23,US1KYSC0020
    5,,2019-06-24,US1KYSC0020
   76,,2019-06-25,US1KYSC0020
    0,,2019-06-26,US1KYSC0020
    0,,2019-06-27,US1KYSC0020
    0,,2019-06-28,US1KYSC0020
    0,,2019-06-29,US1KYSC0020
    0,,2019-06-30,US1KYSC0020
    0,,2019-07-01,US1KYSC0020
    0,,2019-07-02,US1KYSC0020
    0,,2019-07-03,US1KYSC0020
   64,,2019-07-04,US1KYSC0020
   33,,2019-07-17,US1KYSC0020
   89,,2019-07-18,US1KYSC0020
    0,,2019-07-19,US1KYSC0020
    0,,2019-07-20,US1KYSC0020
    0,,2019-07-21,US1KYSC0020
  229,,2019-07-22,US1KYSC0020
  193,,2019-07-23,US1KYSC0020
    0,,2019-07-24,US1KYSC0020
    0,,2019-07-25,US1KYSC0020
    0,,2019-07-26,US1KYSC0020
    0,,2019-07-27,US1KYSC0020
    0,,2019-07-28,US1KYSC0020
    0,,2019-07-29,US1KYSC0020
  140,,2019-07-30,US1KYSC0020
  345,,2019-07-31,US1KYSC0020
    0,,2019-08-01,US1KYSC0020
    0,,2019-08-02,US1KYSC0020
    0,,2019-08-03,US1KYSC0020
    0,,2019-08-04,US1KYSC0020
    0,,2019-08-05,US1KYSC0020
    0,,2019-08-06,US1KYSC0020
   89,,2019-08-07,US1KYSC0020
    0,,2019-08-08,US1KYSC0020
    0,,2019-08-09,US1KYSC0020
    0,,2019-08-10,US1KYSC0020
    0,,2019-08-11,US1KYSC0020
    0,,2019-08-12,US1KYSC0020
    0,,2019-08-13,US1KYSC0020
  155,,2019-08-14,US1KYSC0020
    0,,2019-08-15,US1KYSC0020
   25,,2019-08-21,US1KYSC0020
    0,,2019-08-22,US1KYSC0020
   33,,2019-08-23,US1KYSC0020
   15,,2019-08-24,US1KYSC0020
   43,,2019-08-26,US1KYSC0020
  224,,2019-08-27,US1KYSC0020
   25,,2019-08-28,US1KYSC0020
    0,,2019-08-29,US1KYSC0020
    0,,2019-08-30,US1KYSC0020
    0,,2019-08-31,US1KYSC0020
  170,,2019-09-01,US1KYSC0020
    0,,2019-09-02,US1KYSC0020
    0,,2019-09-03,US1KYSC0020
    0,,2019-09-04,US1KYSC0020
    0,,2019-09-05,US1KYSC0020
    0,,2019-09-06,US1KYSC0020
    0,,2019-09-07,US1KYSC0020
    0,,2019-09-08,US1KYSC0020
    0,,2019-09-09,US1KYSC0020
    0,,2019-09-10,US1KYSC0020
    0,,2019-09-11,US1KYSC0020
    0,,2019-09-12,US1KYSC0020
    0,,2019-09-13,US1KYSC0020
    0,,2019-09-14,US1KYSC0020
    0,,2019-09-15,US1KYSC0020
    0,,2019-09-16,US1KYSC0020
    0,,2019-09-17,US1KYSC0020
    0,,2019-09-18,US1KYSC0020
    0,,2019-09-19,US1KYSC0020
    0,,2019-09-20,US1KYSC0020
    0,,2019-09-21,US1KYSC0020
    0,,2019-09-22,US1KYSC0020
    0,,2019-09-23,US1KYSC0020
    0,,2019-09-24,US1KYSC0020
    0,,2019-09-25,US1KYSC0020
    0,,2019-09-26,US1KYSC0020
    0,,2019-09-27,US1KYSC0020
   38,,2019-09-28,US1KYSC0020
    0,,2019-09-29,US1KYSC0020
    0,,2019-09-30,US1KYSC0020
    0,,2019-10-01,US1KYSC0020
    0,,2019-10-02,US1KYSC0020
    0,,2019-10-03,US1KYSC0020
    0,,2019-10-04,US1KYSC0020
    0,,2019-10-05,US1KYSC0020
  102,,2019-10-06,US1KYSC0020
  630,,2019-10-07,US1KYSC0020
   53,,2019-10-08,US1KYSC0020
    0,,2019-10-09,US1KYSC0020
    0,,2019-10-10,US1KYSC0020
   38,,2019-10-12,US1KYSC0020
    0,,2019-10-13,US1KYSC0020
    0,,2019-10-14,US1KYSC0020
    0,,2019-10-15,US1KYSC0020
  318,,2019-10-16,US1KYSC0020
    0,,2019-10-17,US1KYSC0020
    0,,2019-10-18,US1KYSC0020
    0,,2019-10-19,US1KYSC0020
    0,,2019-10-20,US1KYSC0020
    0,,2019-10-21,US1KYSC0020
  102,,2019-10-22,US1KYSC0020
    0,,2019-10-23,US1KYSC0020
    0,,2019-10-24,US1KYSC0020
    0,,2019-10-25,US1KYSC0020
  206,,2019-10-26,US1KYSC0020
  218,,2019-10-27,US1KYSC0020
    0,,2019-10-28,US1KYSC0020
    0,,2019-10-29,US1KYSC0020
    0,,2019-10-30,US1KYSC0020
  445,,2019-10-31,US1KYSC0020
  239,,2019-11-01,US1KYSC0020
    0,,2019-11-02,US1KYSC0020
    0,,2019-11-03,US1KYSC0020
    0,,2019-11-04,US1KYSC0020
    0,,2019-11-05,US1KYSC0020
    0,,2019-11-06,US1KYSC0020
   66,,2019-11-07,US1KYSC0020
  137,,2019-11-08,US1KYSC0020
    0,,2019-11-09,US1KYSC0020
    0,,2019-11-10,US1KYSC0020
    0,,2019-11-11,US1KYSC0020
   66,,2019-12-29,US1KYSC0020
  368,,2019-12-30,US1KYSC0020
    0,,2019-12-31,US1KYSC0020
    0,,2020-01-01,US1KYSC0020
    0,,2020-01-02,US1KYSC0020
  109,,2020-01-03,US1KYSC0020
  109,,2020-01-04,US1KYSC0020
    0,,2020-01-06,US1KYSC0020
   15,,2020-01-11,US1KYSC0020
  259,,2020-01-12,US1KYSC0020
    5,,2020-01-14,US1KYSC0020
    0,,2020-03-05,US1KYSC0020
    0,,2020-03-06,US1KYSC0020
    0,,2020-03-07,US1KYSC0020
    0,,2020-03-08,US1KYSC0020
    0,,2020-03-09,US1KYSC0020
   15,,2020-03-10,US1KYSC0020
  452,,2020-03-13,US1KYSC0020
    0,,2020-03-14,US1KYSC0020
  104,,2020-03-15,US1KYSC0020
    3,,2020-03-16,US1KYSC0020
   25,,2020-03-17,US1KYSC0020
    0,,2020-03-18,US1KYSC0020
  107,,2020-03-19,US1KYSC0020
   86,,2020-03-20,US1KYSC0020
    0,,2020-03-21,US1KYSC0020
    0,,2020-03-22,US1KYSC0020
   25,,2020-03-23,US1KYSC0020
    0,,2020-03-24,US1KYSC0020
   51,,2020-03-25,US1KYSC0020
    0,,2020-03-26,US1KYSC0020
    0,,2020-03-27,US1KYSC0020
    0,,2020-03-28,US1KYSC0020
  104,,2020-03-29,US1KYSC0020
    0,,2020-03-30,US1KYSC0020
    0,,2020-03-31,US1KYSC0020
   18,,2020-04-01,US1KYSC0020
    0,,2020-04-02,US1KYSC0020
    0,,2020-04-03,US1KYSC0020
    0,,2020-04-05,US1KYSC0020
    0,,2020-04-07,US1KYSC0020
    0,,2020-04-08,US1KYSC0020
  109,,2020-04-09,US1KYSC0020
    0,,2020-04-10,US1KYSC0020
    0,,2020-04-12,US1KYSC0020
  411,,2020-04-13,US1KYSC0020
    5,,2020-04-14,US1KYSC0020
    0,,2020-04-15,US1KYSC0020
    0,,2020-04-16,US1KYSC0020
    0,,2020-04-17,US1KYSC0020
   76,,2020-04-18,US1KYSC0020
    0,,2020-04-19,US1KYSC0020
    0,,2020-04-21,US1KYSC0020
    0,,2020-04-22,US1KYSC0020
    0,,2020-04-23,US1KYSC0020
  302,,2020-04-24,US1KYSC0020
  300,,2020-04-26,US1KYSC0020
   41,,2020-04-27,US1KYSC0020
    0,,2020-04-28,US1KYSC0020
   25,,2020-04-29,US1KYSC0020
  112,,2020-04-30,US1KYSC0020
   36,,2020-05-01,US1KYSC0020
  249,,2020-05-04,US1KYSC0020
   86,,2020-05-05,US1KYSC0020
    5,,2020-05-06,US1KYSC0020
    0,,2020-05-07,US1KYSC0020
  201,,2020-05-09,US1KYSC0020
    0,,2020-05-10,US1KYSC0020
   10,,2020-05-11,US1KYSC0020
    0,,2020-05-13,US1KYSC0020
   51,,2020-05-14,US1KYSC0020
    0,,2020-05-15,US1KYSC0020
  236,,2020-05-16,US1KYSC0020
    8,,2020-05-17,US1KYSC0020
    3,,2020-05-18,US1KYSC0020
  767,,2020-05-19,US1KYSC0020
   69,,2020-05-20,US1KYSC0020
    0,,2020-05-21,US1KYSC0020
    0,,2020-05-22,US1KYSC0020
    0,,2020-05-23,US1KYSC0020
  376,,2020-05-24,US1KYSC0020
   38,,2020-05-26,US1KYSC0020
  132,,2020-06-22,US1KYSC0020
  117,,2020-06-23,US1KYSC0020
    3,,2020-06-24,US1KYSC0020
    0,,2020-06-25,US1KYSC0020
    0,,2020-06-26,US1KYSC0020
    0,,2020-06-27,US1KYSC0020
   10,,2020-06-28,US1KYSC0020
   20,,2020-06-29,US1KYSC0020
    0,,2020-06-30,US1KYSC0020
    5,,2020-07-02,US1KYSC0020
    0,,2020-07-03,US1KYSC0020
    0,,2020-07-04,US1KYSC0020
    0,,2020-07-05,US1KYSC0020
    0,,2020-07-06,US1KYSC0020
    0,,2020-07-07,US1KYSC0020
    0,,2020-07-08,US1KYSC0020
    0,,2020-07-09,US1KYSC0020
    8,,2020-07-10,US1KYSC0020
    0,,2020-07-11,US1KYSC0020
   97,,2020-07-12,US1KYSC0020
    0,,2020-07-13,US1KYSC0020
    0,,2020-07-14,US1KYSC0020
   10,,2020-07-17,US1KYSC0020
    0,,2020-07-18,US1KYSC0020
    0,,2020-07-19,US1KYSC0020
    0,,2020-07-20,US1KYSC0020
    0,,2020-07-21,US1KYSC0020
   74,,2020-07-22,US1KYSC0020
